"Ensembl","Gene_Symbols"
"ENSG00000175756","AURKAIP1"
"ENSG00000235098","ANKRD65"
"ENSG00000157911","PEX10"
"ENSG00000235169","SMIM1"
"ENSG00000116251","RPL22"
"ENSG00000116288","PARK7"
"ENSG00000241563","CORT"
"ENSG00000173436","MICOS10"
"ENSG00000142676","RPL11"
"ENSG00000117614","SYF2"
"ENSG00000142684","ZNF593"
"ENSG00000130770","ATP5IF1"
"ENSG00000121764","HCRTR1"
"ENSG00000160050","CCDC28B"
"ENSG00000162520","SYNC"
"ENSG00000181817","LSM10"
"ENSG00000197982","C1orf122"
"ENSG00000168653","NDUFS5"
"ENSG00000131238","PPT1"
"ENSG00000177868","SVBP"
"ENSG00000142937","RPS8"
"ENSG00000173660","UQCRH"
"ENSG00000162373","BEND5"
"ENSG00000198841","KTI12"
"ENSG00000031698","SARS"
"ENSG00000134248","LAMTOR5"
"ENSG00000184599","TAFA3"
"ENSG00000178796","RIIAD1"
"ENSG00000143436","MRPL9"
"ENSG00000203782","LOR"
"ENSG00000197956","S100A6"
"ENSG00000177954","RPS27"
"ENSG00000143575","HAX1"
"ENSG00000179085","DPM3"
"ENSG00000163479","SSR2"
"ENSG00000116586","LAMTOR2"
"ENSG00000215845","TSTD1"
"ENSG00000162755","KLHDC9"
"ENSG00000143222","UFC1"
"ENSG00000248485","PCP4L1"
"ENSG00000023572","GLRX2"
"ENSG00000203724","C1orf53"
"ENSG00000182004","SNRPE"
"ENSG00000143774","GUK1"
"ENSG00000171863","RPS7"
"ENSG00000184924","PTRHD1"
"ENSG00000115138","POMC"
"ENSG00000228474","OST4"
"ENSG00000115226","FNDC4"
"ENSG00000188010","MORN2"
"ENSG00000143947","RPS27A"
"ENSG00000135617","PRADC1"
"ENSG00000163170","BOLA3"
"ENSG00000204822","MRPL53"
"ENSG00000115350","POLE4"
"ENSG00000034510","TMSB10"
"ENSG00000286532","PARTICL"
"ENSG00000168894","RNF181"
"ENSG00000135940","COX5B"
"ENSG00000125611","CHCHD5"
"ENSG00000152082","MZT2B"
"ENSG00000173272","MZT2A"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000115661","STK16"
"ENSG00000135916","ITM2C"
"ENSG00000172428","COPS9"
"ENSG00000188542","DUSP28"
"ENSG00000254999","BRK1"
"ENSG00000144713","RPL32"
"ENSG00000170860","LSM3"
"ENSG00000174748","RPL15"
"ENSG00000168028","RPSA"
"ENSG00000114784","EIF1B"
"ENSG00000188846","RPL14"
"ENSG00000232112","TMA7"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000114391","RPL24"
"ENSG00000138495","COX17"
"ENSG00000180697","C3orf22"
"ENSG00000114125","RNF7"
"ENSG00000163584","RPL22L1"
"ENSG00000136521","NDUFB5"
"ENSG00000205981","DNAJC19"
"ENSG00000157005","SST"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000169020","ATP5ME"
"ENSG00000243449","C4orf48"
"ENSG00000163682","RPL9"
"ENSG00000145247","OCIAD2"
"ENSG00000156140","ADAMTS3"
"ENSG00000118816","CCNI"
"ENSG00000145337","PYURF"
"ENSG00000164032","H2AFZ"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000109390","NDUFC1"
"ENSG00000145425","RPS3A"
"ENSG00000171421","MRPL36"
"ENSG00000145494","NDUFS6"
"ENSG00000133398","MED10"
"ENSG00000173545","ZNF622"
"ENSG00000145592","RPL37"
"ENSG00000145741","BTF3"
"ENSG00000186468","RPS23"
"ENSG00000127184","COX7C"
"ENSG00000169567","HINT1"
"ENSG00000164405","UQCRQ"
"ENSG00000204963","PCDHA7"
"ENSG00000204961","PCDHA9"
"ENSG00000164587","RPS14"
"ENSG00000177556","ATOX1"
"ENSG00000155868","MED7"
"ENSG00000170231","FABP6"
"ENSG00000170584","NUDCD2"
"ENSG00000181163","NPM1"
"ENSG00000037241","RPL26L1"
"ENSG00000146066","HIGD2A"
"ENSG00000169230","PRELID1"
"ENSG00000145912","NHP2"
"ENSG00000278970","HEIH"
"ENSG00000145945","FAM50B"
"ENSG00000124785","NRN1"
"ENSG00000187566","NHLRC1"
"ENSG00000182952","HMGN4"
"ENSG00000066379","ZNRD1"
"ENSG00000241370","RPP21"
"ENSG00000204392","LSM2"
"ENSG00000204387","SNHG32"
"ENSG00000204308","RNF5"
"ENSG00000231500","RPS18"
"ENSG00000204220","PFDN6"
"ENSG00000124614","RPS10"
"ENSG00000198755","RPL10A"
"ENSG00000137168","PPIL1"
"ENSG00000124701","APOBEC2"
"ENSG00000214736","TOMM6"
"ENSG00000221821","C6orf226"
"ENSG00000112651","MRPL2"
"ENSG00000112667","DNPH1"
"ENSG00000180992","MRPL14"
"ENSG00000112695","COX7A2"
"ENSG00000112306","RPS12"
"ENSG00000146386","ABRACL"
"ENSG00000146469","VIP"
"ENSG00000157778","PSMG3"
"ENSG00000106268","NUDT1"
"ENSG00000136247","ZDHHC4"
"ENSG00000189043","NDUFA4"
"ENSG00000196683","TOMM7"
"ENSG00000172115","CYCS"
"ENSG00000062582","MRPS24"
"ENSG00000232956","SNHG15"
"ENSG00000132432","SEC61G"
"ENSG00000106153","CHCHD2"
"ENSG00000106244","PDAP1"
"ENSG00000241468","ATP5MF"
"ENSG00000160813","PPP1R35"
"ENSG00000128564","VGF"
"ENSG00000214253","FIS1"
"ENSG00000005075","POLR2J"
"ENSG00000128609","NDUFA5"
"ENSG00000240204","SMKR1"
"ENSG00000172331","BPGM"
"ENSG00000164898","FMC1"
"ENSG00000260231","KDM7A-DT"
"ENSG00000090266","NDUFB2"
"ENSG00000211772","TRBC2"
"ENSG00000158815","FGF17"
"ENSG00000221818","EBF2"
"ENSG00000198042","MAK16"
"ENSG00000104221","BRF2"
"ENSG00000147465","STAR"
"ENSG00000176209","SMIM19"
"ENSG00000170791","CHCHD7"
"ENSG00000147571","CRH"
"ENSG00000245910","SNHG6"
"ENSG00000182674","KCNB2"
"ENSG00000147604","RPL7"
"ENSG00000154582","ELOC"
"ENSG00000176731","RBIS"
"ENSG00000156467","UQCRB"
"ENSG00000156482","RPL30"
"ENSG00000164919","COX6C"
"ENSG00000147669","POLR2K"
"ENSG00000205002","AARD"
"ENSG00000160932","LY6E"
"ENSG00000253716","MINCR"
"ENSG00000179091","CYC1"
"ENSG00000167700","MFSD3"
"ENSG00000161016","RPL8"
"ENSG00000182307","C8orf33"
"ENSG00000235453","SMIM27"
"ENSG00000107262","BAG1"
"ENSG00000164967","RPP25L"
"ENSG00000137100","DCTN3"
"ENSG00000198467","TPM2"
"ENSG00000137133","HINT2"
"ENSG00000175768","TOMM5"
"ENSG00000106803","SEC61B"
"ENSG00000136810","TXN"
"ENSG00000242616","GNG10"
"ENSG00000148229","POLE3"
"ENSG00000136942","RPL35"
"ENSG00000197958","RPL12"
"ENSG00000136908","DPM2"
"ENSG00000171159","C9orf16"
"ENSG00000119335","SET"
"ENSG00000167136","ENDOG"
"ENSG00000148303","RPL7A"
"ENSG00000148290","SURF1"
"ENSG00000148291","SURF2"
"ENSG00000160345","C9orf116"
"ENSG00000213221","DNLZ"
"ENSG00000233016","SNHG7"
"ENSG00000244187","TMEM141"
"ENSG00000054148","PHPT1"
"ENSG00000107223","EDF1"
"ENSG00000268996","MAN1B1-DT"
"ENSG00000176101","SSNA1"
"ENSG00000187713","TMEM203"
"ENSG00000152457","DCLRE1C"
"ENSG00000170324","FRMPD2"
"ENSG00000172586","CHCHD1"
"ENSG00000138326","RPS24"
"ENSG00000166136","NDUFB8"
"ENSG00000107833","NPM3"
"ENSG00000107872","FBXL15"
"ENSG00000107874","CUEDC2"
"ENSG00000166275","BORCS7"
"ENSG00000173915","ATP5MD"
"ENSG00000198546","ZNF511"
"ENSG00000148803","FUOM"
"ENSG00000174775","HRAS"
"ENSG00000177600","RPLP2"
"ENSG00000177700","POLR2L"
"ENSG00000181649","PHLDA2"
"ENSG00000132286","TIMM10B"
"ENSG00000166441","RPL27A"
"ENSG00000110700","RPS13"
"ENSG00000180210","F2"
"ENSG00000134809","TIMM10"
"ENSG00000211450","SELENOH"
"ENSG00000229859","PGA3"
"ENSG00000134825","TMEM258"
"ENSG00000167996","FTH1"
"ENSG00000204922","UQCC3"
"ENSG00000162191","UBXN1"
"ENSG00000176340","COX8A"
"ENSG00000126432","PRDX5"
"ENSG00000168061","SAC3D1"
"ENSG00000149806","FAU"
"ENSG00000175602","CCDC85B"
"ENSG00000175550","DRAP1"
"ENSG00000175482","POLD4"
"ENSG00000167799","NUDT8"
"ENSG00000197345","MRPL21"
"ENSG00000110200","ANAPC15"
"ENSG00000175564","UCP3"
"ENSG00000149273","RPS3"
"ENSG00000171202","TMEM126A"
"ENSG00000150779","TIMM8B"
"ENSG00000118181","RPS25"
"ENSG00000111639","MRPL51"
"ENSG00000111652","COPS7A"
"ENSG00000111678","C12orf57"
"ENSG00000212128","TAS2R13"
"ENSG00000178449","COX14"
"ENSG00000167779","IGFBP6"
"ENSG00000123349","PFDN5"
"ENSG00000139637","C12orf10"
"ENSG00000135390","ATP5MC2"
"ENSG00000197728","RPS26"
"ENSG00000229117","RPL41"
"ENSG00000196465","MYL6B"
"ENSG00000196531","NACA"
"ENSG00000175197","DDIT3"
"ENSG00000175203","DCTN2"
"ENSG00000255794","RMST"
"ENSG00000136003","ISCU"
"ENSG00000089248","ERP29"
"ENSG00000089009","RPL6"
"ENSG00000170855","TRIAP1"
"ENSG00000111786","SRSF9"
