"Ensembl","Gene_Symbols"
"ENSG00000235098","ANKRD65"
"ENSG00000116251","RPL22"
"ENSG00000237436","CAMTA1-DT"
"ENSG00000173436","MICOS10"
"ENSG00000142676","RPL11"
"ENSG00000117614","SYF2"
"ENSG00000130770","ATP5IF1"
"ENSG00000181817","LSM10"
"ENSG00000197982","C1orf122"
"ENSG00000168653","NDUFS5"
"ENSG00000142937","RPS8"
"ENSG00000173660","UQCRH"
"ENSG00000134248","LAMTOR5"
"ENSG00000184599","TAFA3"
"ENSG00000121851","POLR3GL"
"ENSG00000266472","MRPS21"
"ENSG00000178796","RIIAD1"
"ENSG00000177954","RPS27"
"ENSG00000143575","HAX1"
"ENSG00000163479","SSR2"
"ENSG00000132692","BCAN"
"ENSG00000215845","TSTD1"
"ENSG00000162755","KLHDC9"
"ENSG00000143222","UFC1"
"ENSG00000121481","RNF2"
"ENSG00000203724","C1orf53"
"ENSG00000117691","NENF"
"ENSG00000171863","RPS7"
"ENSG00000115138","POMC"
"ENSG00000228474","OST4"
"ENSG00000115226","FNDC4"
"ENSG00000243147","MRPL33"
"ENSG00000188010","MORN2"
"ENSG00000143947","RPS27A"
"ENSG00000115392","FANCL"
"ENSG00000143977","SNRPG"
"ENSG00000135617","PRADC1"
"ENSG00000163170","BOLA3"
"ENSG00000034510","TMSB10"
"ENSG00000135940","COX5B"
"ENSG00000183513","COA5"
"ENSG00000125611","CHCHD5"
"ENSG00000152082","MZT2B"
"ENSG00000173272","MZT2A"
"ENSG00000048991","R3HDM1"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000172428","COPS9"
"ENSG00000188542","DUSP28"
"ENSG00000254999","BRK1"
"ENSG00000144713","RPL32"
"ENSG00000170860","LSM3"
"ENSG00000188846","RPL14"
"ENSG00000232112","TMA7"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000114391","RPL24"
"ENSG00000144847","IGSF11"
"ENSG00000138495","COX17"
"ENSG00000163785","RYK"
"ENSG00000163584","RPL22L1"
"ENSG00000136522","MRPL47"
"ENSG00000205981","DNAJC19"
"ENSG00000163923","RPL39L"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000169020","ATP5ME"
"ENSG00000250317","SMIM20"
"ENSG00000163682","RPL9"
"ENSG00000145247","OCIAD2"
"ENSG00000163319","MRPS18C"
"ENSG00000164032","H2AFZ"
"ENSG00000145354","CISD2"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000170153","RNF150"
"ENSG00000145425","RPS3A"
"ENSG00000171421","MRPL36"
"ENSG00000145494","NDUFS6"
"ENSG00000039139","DNAH5"
"ENSG00000145592","RPL37"
"ENSG00000134056","MRPS36"
"ENSG00000085231","AK6"
"ENSG00000186468","RPS23"
"ENSG00000127184","COX7C"
"ENSG00000164405","UQCRQ"
"ENSG00000248383","PCDHAC1"
"ENSG00000164587","RPS14"
"ENSG00000177556","ATOX1"
"ENSG00000155868","MED7"
"ENSG00000037241","RPL26L1"
"ENSG00000278970","HEIH"
"ENSG00000124785","NRN1"
"ENSG00000187566","NHLRC1"
"ENSG00000204568","MRPS18B"
"ENSG00000204392","LSM2"
"ENSG00000231500","RPS18"
"ENSG00000124614","RPS10"
"ENSG00000198755","RPL10A"
"ENSG00000214736","TOMM6"
"ENSG00000221821","C6orf226"
"ENSG00000112651","MRPL2"
"ENSG00000112667","DNPH1"
"ENSG00000180992","MRPL14"
"ENSG00000112695","COX7A2"
"ENSG00000198478","SH3BGRL2"
"ENSG00000203778","FAM229B"
"ENSG00000111832","RWDD1"
"ENSG00000111906","HDDC2"
"ENSG00000112306","RPS12"
"ENSG00000146386","ABRACL"
"ENSG00000272047","GTF2H5"
"ENSG00000106268","NUDT1"
"ENSG00000136247","ZDHHC4"
"ENSG00000196683","TOMM7"
"ENSG00000154678","PDE1C"
"ENSG00000062582","MRPS24"
"ENSG00000232956","SNHG15"
"ENSG00000132432","SEC61G"
"ENSG00000049541","RFC2"
"ENSG00000164713","BRI3"
"ENSG00000106244","PDAP1"
"ENSG00000241468","ATP5MF"
"ENSG00000188186","LAMTOR4"
"ENSG00000214253","FIS1"
"ENSG00000128581","IFT22"
"ENSG00000128609","NDUFA5"
"ENSG00000240204","SMKR1"
"ENSG00000243317","STMP1"
"ENSG00000090266","NDUFB2"
"ENSG00000090263","MRPS33"
"ENSG00000164743","C8orf48"
"ENSG00000120889","TNFRSF10B"
"ENSG00000147419","CCDC25"
"ENSG00000176209","SMIM19"
"ENSG00000170791","CHCHD7"
"ENSG00000147571","CRH"
"ENSG00000245910","SNHG6"
"ENSG00000154582","ELOC"
"ENSG00000156467","UQCRB"
"ENSG00000156482","RPL30"
"ENSG00000147669","POLR2K"
"ENSG00000170619","COMMD5"
"ENSG00000137038","DMAC1"
"ENSG00000107262","BAG1"
"ENSG00000164978","NUDT2"
"ENSG00000164967","RPP25L"
"ENSG00000137133","HINT2"
"ENSG00000175768","TOMM5"
"ENSG00000196730","DAPK1"
"ENSG00000106803","SEC61B"
"ENSG00000136810","TXN"
"ENSG00000176386","CDC26"
"ENSG00000136942","RPL35"
"ENSG00000197958","RPL12"
"ENSG00000171159","C9orf16"
"ENSG00000167118","URM1"
"ENSG00000148303","RPL7A"
"ENSG00000244187","TMEM141"
"ENSG00000176101","SSNA1"
"ENSG00000187713","TMEM203"
"ENSG00000170324","FRMPD2"
"ENSG00000172586","CHCHD1"
"ENSG00000138326","RPS24"
"ENSG00000166136","NDUFB8"
"ENSG00000173915","ATP5MD"
"ENSG00000177600","RPLP2"
"ENSG00000170955","CAVIN3"
"ENSG00000166441","RPL27A"
"ENSG00000166452","AKIP1"
"ENSG00000110700","RPS13"
"ENSG00000134809","TIMM10"
"ENSG00000211450","SELENOH"
"ENSG00000134825","TMEM258"
"ENSG00000204922","UQCC3"
"ENSG00000162191","UBXN1"
"ENSG00000176340","COX8A"
"ENSG00000173511","VEGFB"
"ENSG00000149806","FAU"
"ENSG00000175602","CCDC85B"
"ENSG00000175550","DRAP1"
"ENSG00000174547","MRPL11"
"ENSG00000175482","POLD4"
"ENSG00000110200","ANAPC15"
"ENSG00000181924","COA4"
"ENSG00000171204","TMEM126B"
"ENSG00000171202","TMEM126A"
"ENSG00000150316","CWC15"
"ENSG00000150779","TIMM8B"
"ENSG00000167283","ATP5MG"
"ENSG00000118181","RPS25"
"ENSG00000111639","MRPL51"
"ENSG00000111678","C12orf57"
"ENSG00000111215","PRR4"
"ENSG00000256537","SMIM10L1"
"ENSG00000178449","COX14"
"ENSG00000167779","IGFBP6"
"ENSG00000123349","PFDN5"
"ENSG00000229117","RPL41"
"ENSG00000196465","MYL6B"
"ENSG00000135469","COQ10A"
"ENSG00000257698","GIHCG"
"ENSG00000170855","TRIAP1"
"ENSG00000111786","SRSF9"
"ENSG00000182196","ARL6IP4"
"ENSG00000173141","MRPL57"
"ENSG00000122026","RPL21"
"ENSG00000132963","POMP"
"ENSG00000151778","SERP2"
"ENSG00000136159","NUDT15"
"ENSG00000188243","COMMD6"
"ENSG00000172590","MRPL52"
"ENSG00000092036","HAUS4"
"ENSG00000100908","EMC9"
"ENSG00000213920","MDP1"
"ENSG00000129559","NEDD8"
"ENSG00000213741","RPS29"
"ENSG00000165502","RPL36AL"
"ENSG00000165898","ISCA2"
"ENSG00000119705","SLIRP"
"ENSG00000183648","NDUFB1"
"ENSG00000153485","TMEM251"
"ENSG00000165948","IFI27L1"
"ENSG00000119632","IFI27L2"
"ENSG00000256053","COA8"
"ENSG00000156411","ATP5MPL"
"ENSG00000232653","GOLGA8N"
"ENSG00000128463","EMC4"
