"Ensembl","Gene_Symbols"
"ENSG00000235098","ANKRD65"
"ENSG00000235169","SMIM1"
"ENSG00000116251","RPL22"
"ENSG00000237436","CAMTA1-DT"
"ENSG00000116288","PARK7"
"ENSG00000053372","MRTO4"
"ENSG00000173436","MICOS10"
"ENSG00000142676","RPL11"
"ENSG00000117614","SYF2"
"ENSG00000142684","ZNF593"
"ENSG00000198830","HMGN2"
"ENSG00000130770","ATP5IF1"
"ENSG00000121764","HCRTR1"
"ENSG00000160050","CCDC28B"
"ENSG00000181817","LSM10"
"ENSG00000197982","C1orf122"
"ENSG00000168653","NDUFS5"
"ENSG00000142937","RPS8"
"ENSG00000173660","UQCRH"
"ENSG00000162373","BEND5"
"ENSG00000117114","ADGRL2"
"ENSG00000153898","MCOLN2"
"ENSG00000031698","SARS"
"ENSG00000134248","LAMTOR5"
"ENSG00000184599","TAFA3"
"ENSG00000178096","BOLA1"
"ENSG00000178796","RIIAD1"
"ENSG00000197956","S100A6"
"ENSG00000177954","RPS27"
"ENSG00000143575","HAX1"
"ENSG00000179085","DPM3"
"ENSG00000163479","SSR2"
"ENSG00000116586","LAMTOR2"
"ENSG00000132692","BCAN"
"ENSG00000215845","TSTD1"
"ENSG00000162755","KLHDC9"
"ENSG00000143222","UFC1"
"ENSG00000234741","GAS5"
"ENSG00000023572","GLRX2"
"ENSG00000203724","C1orf53"
"ENSG00000182004","SNRPE"
"ENSG00000117691","NENF"
"ENSG00000143774","GUK1"
"ENSG00000203667","COX20"
"ENSG00000171863","RPS7"
"ENSG00000115138","POMC"
"ENSG00000228474","OST4"
"ENSG00000115226","FNDC4"
"ENSG00000188010","MORN2"
"ENSG00000143947","RPS27A"
"ENSG00000143977","SNRPG"
"ENSG00000135617","PRADC1"
"ENSG00000163170","BOLA3"
"ENSG00000115364","MRPL19"
"ENSG00000034510","TMSB10"
"ENSG00000168894","RNF181"
"ENSG00000115561","CHMP3"
"ENSG00000135940","COX5B"
"ENSG00000115539","PDCL3"
"ENSG00000125611","CHCHD5"
"ENSG00000152082","MZT2B"
"ENSG00000173272","MZT2A"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000115661","STK16"
"ENSG00000172428","COPS9"
"ENSG00000188542","DUSP28"
"ENSG00000178623","GPR35"
"ENSG00000254999","BRK1"
"ENSG00000144713","RPL32"
"ENSG00000163528","CHCHD4"
"ENSG00000170860","LSM3"
"ENSG00000168028","RPSA"
"ENSG00000188846","RPL14"
"ENSG00000164051","CCDC51"
"ENSG00000232112","TMA7"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000114391","RPL24"
"ENSG00000138495","COX17"
"ENSG00000144868","TMEM108"
"ENSG00000114125","RNF7"
"ENSG00000163584","RPL22L1"
"ENSG00000136522","MRPL47"
"ENSG00000205981","DNAJC19"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000169020","ATP5ME"
"ENSG00000163682","RPL9"
"ENSG00000145247","OCIAD2"
"ENSG00000156140","ADAMTS3"
"ENSG00000118816","CCNI"
"ENSG00000145337","PYURF"
"ENSG00000164032","H2AFZ"
"ENSG00000145354","CISD2"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000109390","NDUFC1"
"ENSG00000145425","RPS3A"
"ENSG00000171421","MRPL36"
"ENSG00000145494","NDUFS6"
"ENSG00000173545","ZNF622"
"ENSG00000145604","SKP2"
"ENSG00000145592","RPL37"
"ENSG00000134056","MRPS36"
"ENSG00000145741","BTF3"
"ENSG00000186468","RPS23"
