"Ensembl","Gene_Symbols"
"ENSG00000230368","FAM41C"
"ENSG00000187961","KLHL17"
"ENSG00000188290","HES4"
"ENSG00000187608","ISG15"
"ENSG00000176022","B3GALT6"
"ENSG00000127054","INTS11"
"ENSG00000175756","AURKAIP1"
"ENSG00000242485","MRPL20"
"ENSG00000235098","ANKRD65"
"ENSG00000205090","TMEM240"
"ENSG00000008130","NADK"
"ENSG00000078369","GNB1"
"ENSG00000187730","GABRD"
"ENSG00000157916","RER1"
"ENSG00000157911","PEX10"
"ENSG00000142611","PRDM16"
"ENSG00000130762","ARHGEF16"
"ENSG00000158109","TPRG1L"
"ENSG00000116213","WRAP73"
"ENSG00000130764","LRRC47"
"ENSG00000131697","NPHP4"
"ENSG00000116254","CHD5"
"ENSG00000116251","RPL22"
"ENSG00000097021","ACOT7"
"ENSG00000215788","TNFRSF25"
"ENSG00000237436","CAMTA1-DT"
"ENSG00000171735","CAMTA1"
"ENSG00000049246","PER3"
"ENSG00000116288","PARK7"
"ENSG00000162426","SLC45A1"
"ENSG00000142599","RERE"
"ENSG00000074800","ENO1"
"ENSG00000049239","H6PD"
"ENSG00000188807","TMEM201"
"ENSG00000171608","PIK3CD"
"ENSG00000171603","CLSTN1"
"ENSG00000162441","LZIC"
"ENSG00000130939","UBE4B"
"ENSG00000054523","KIF1B"
"ENSG00000130940","CASZ1"
"ENSG00000116649","SRM"
"ENSG00000116670","MAD2L2"
"ENSG00000175206","NPPA"
"ENSG00000116685","KIAA2013"
"ENSG00000116688","MFN2"
"ENSG00000048707","VPS13D"
"ENSG00000189337","KAZN"
"ENSG00000065526","SPEN"
"ENSG00000185519","FAM131C"
"ENSG00000037637","FBXO42"
"ENSG00000055070","SZRD1"
"ENSG00000058453","CROCC"
"ENSG00000117115","PADI2"
"ENSG00000117154","IGSF21"
"ENSG00000009709","PAX7"
"ENSG00000127481","UBR4"
"ENSG00000127463","EMC1"
"ENSG00000053372","MRTO4"
"ENSG00000053371","AKR7A2"
"ENSG00000173436","MICOS10"
"ENSG00000158747","NBL1"
"ENSG00000162543","UBXN10"
"ENSG00000090432","MUL1"
"ENSG00000158828","PINK1"
"ENSG00000244038","DDOST"
"ENSG00000117245","KIF17"
"ENSG00000189410","SH2D5"
"ENSG00000075151","EIF4G3"
"ENSG00000162551","ALPL"
"ENSG00000090686","USP48"
"ENSG00000070831","CDC42"
"ENSG00000184677","ZBTB40"
"ENSG00000169641","LUZP1"
"ENSG00000117318","ID3"
"ENSG00000142676","RPL11"
"ENSG00000057757","PITHD1"
"ENSG00000001460","STPG1"
"ENSG00000001461","NIPAL3"
"ENSG00000117614","SYF2"
"ENSG00000183726","TMEM50A"
"ENSG00000204178","MACO1"
"ENSG00000157978","LDLRAP1"
"ENSG00000117643","MAN1C1"
"ENSG00000127423","AUNIP"
"ENSG00000182749","PAQR7"
"ENSG00000117632","STMN1"
"ENSG00000197245","FAM110D"
"ENSG00000142684","ZNF593"
"ENSG00000158062","UBXN11"
"ENSG00000117682","DHDDS"
"ENSG00000198830","HMGN2"
"ENSG00000060642","PIGV"
"ENSG00000198746","GPATCH3"
"ENSG00000090273","NUDC"
"ENSG00000253368","TRNP1"
"ENSG00000142765","SYTL1"
"ENSG00000158195","WASF2"
"ENSG00000126705","AHDC1"
"ENSG00000117748","RPA2"
"ENSG00000158156","XKR8"
"ENSG00000158161","EYA3"
"ENSG00000126698","DNAJC8"
"ENSG00000130770","ATP5IF1"
"ENSG00000130772","MED18"
"ENSG00000204138","PHACTR4"
"ENSG00000242125","SNHG3"
"ENSG00000116329","OPRD1"
"ENSG00000159023","EPB41"
"ENSG00000116350","SRSF4"
"ENSG00000116353","MECR"
"ENSG00000060656","PTPRU"
"ENSG00000134644","PUM1"
"ENSG00000121766","ZCCHC17"
"ENSG00000121769","FABP3"
"ENSG00000162517","PEF1"
"ENSG00000084636","COL16A1"
"ENSG00000160050","CCDC28B"
"ENSG00000160051","IQCC"
