"Ensembl","Gene_Symbols"
"ENSG00000244405","ETV5"
"ENSG00000188766","SPRED3"
"ENSG00000100335","MIEF1"
"ENSG00000187678","SPRY4"
"ENSG00000115226","FNDC4"
"ENSG00000185090","MANEAL"
"ENSG00000103502","CDIPT"
"ENSG00000204386","NEU1"
"ENSG00000111652","COPS7A"
"ENSG00000144567","RETREG2"
"ENSG00000154328","NEIL2"
"ENSG00000092330","TINF2"
"ENSG00000125510","OPRL1"
"ENSG00000171130","ATP6V0E2"
"ENSG00000197746","PSAP"
"ENSG00000134575","ACP2"
"ENSG00000112473","SLC39A7"
"ENSG00000142686","C1orf216"
"ENSG00000152291","TGOLN2"
"ENSG00000197780","TAF13"
"ENSG00000185818","NAT8L"
"ENSG00000127837","AAMP"
"ENSG00000171314","PGAM1"
"ENSG00000130540","SULT4A1"
"ENSG00000128590","DNAJB9"
"ENSG00000071553","ATP6AP1"
"ENSG00000182013","PNMA8A"
"ENSG00000107833","NPM3"
"ENSG00000114383","TUSC2"
"ENSG00000182220","ATP6AP2"
"ENSG00000086717","PPEF1"
"ENSG00000124217","MOCS3"
"ENSG00000180044","C3orf80"
"ENSG00000135916","ITM2C"
"ENSG00000132326","PER2"
"ENSG00000124785","NRN1"
"ENSG00000149792","MRPL49"
"ENSG00000197296","FITM2"
"ENSG00000198892","SHISA4"
"ENSG00000116133","DHCR24"
"ENSG00000173846","PLK3"
"ENSG00000179820","MYADM"
"ENSG00000262919","CCNQ"
"ENSG00000115661","STK16"
"ENSG00000133872","SARAF"
"ENSG00000167770","OTUB1"
"ENSG00000186212","SOWAHB"
"ENSG00000182512","GLRX5"
"ENSG00000158828","PINK1"
"ENSG00000110200","ANAPC15"
"ENSG00000168481","LGI3"
"ENSG00000105058","FAM32A"
"ENSG00000148229","POLE3"
"ENSG00000270170","NCBP2AS2"
"ENSG00000117009","KMO"
"ENSG00000168824","NSG1"
"ENSG00000174446","SNAPC5"
"ENSG00000158792","SPATA2L"
"ENSG00000134107","BHLHE40"
"ENSG00000184508","HDDC3"
"ENSG00000168701","TMEM208"
"ENSG00000124659","TBCC"
"ENSG00000085063","CD59"
"ENSG00000164112","TMEM155"
"ENSG00000178980","SELENOW"
"ENSG00000184009","ACTG1"
"ENSG00000240204","SMKR1"
"ENSG00000179918","SEPHS2"
"ENSG00000176871","WSB2"
"ENSG00000136710","CCDC115"
"ENSG00000184602","SNN"
"ENSG00000232956","SNHG15"
"ENSG00000165943","MOAP1"
"ENSG00000117152","RGS4"
"ENSG00000139926","FRMD6"
"ENSG00000176903","PNMA1"
"ENSG00000179431","FJX1"
"ENSG00000213246","SUPT4H1"
"ENSG00000187730","GABRD"
"ENSG00000168496","FEN1"
"ENSG00000188636","RTL6"
"ENSG00000136003","ISCU"
"ENSG00000281183","NPTN-IT1"
"ENSG00000147669","POLR2K"
"ENSG00000147416","ATP6V1B2"
"ENSG00000282164","PEG13"
"ENSG00000181915","ADO"
"ENSG00000161981","SNRNP25"
"ENSG00000205138","SDHAF1"
"ENSG00000173825","TIGD3"
"ENSG00000158109","TPRG1L"
"ENSG00000054803","CBLN4"
"ENSG00000174516","PELI3"
"ENSG00000183684","ALYREF"
"ENSG00000243279","PRAF2"
"ENSG00000136159","NUDT15"
"ENSG00000112541","PDE10A"
"ENSG00000070087","PFN2"
"ENSG00000179041","RRS1"
"ENSG00000198841","KTI12"
"ENSG00000174748","RPL15"
"ENSG00000071575","TRIB2"
"ENSG00000240694","PNMA2"
"ENSG00000138346","DNA2"
"ENSG00000154096","THY1"
"ENSG00000187713","TMEM203"
