"Ensembl","Gene_Symbols"
"ENSG00000244405","ETV5"
"ENSG00000188766","SPRED3"
"ENSG00000187678","SPRY4"
"ENSG00000115226","FNDC4"
"ENSG00000131779","PEX11B"
"ENSG00000100335","MIEF1"
"ENSG00000103502","CDIPT"
"ENSG00000172977","KAT5"
"ENSG00000111652","COPS7A"
"ENSG00000124785","NRN1"
"ENSG00000204386","NEU1"
"ENSG00000171130","ATP6V0E2"
"ENSG00000144567","RETREG2"
"ENSG00000182952","HMGN4"
"ENSG00000126005","MMP24OS"
"ENSG00000158792","SPATA2L"
"ENSG00000104886","PLEKHJ1"
"ENSG00000131238","PPT1"
"ENSG00000132326","PER2"
"ENSG00000197780","TAF13"
"ENSG00000180398","MCFD2"
"ENSG00000128590","DNAJB9"
"ENSG00000123444","KBTBD4"
"ENSG00000163479","SSR2"
"ENSG00000171314","PGAM1"
"ENSG00000157796","WDR19"
"ENSG00000124120","TTPAL"
"ENSG00000092330","TINF2"
"ENSG00000136827","TOR1A"
"ENSG00000204681","GABBR1"
"ENSG00000088543","C3orf18"
"ENSG00000198042","MAK16"
"ENSG00000125846","ZNF133"
"ENSG00000185818","NAT8L"
"ENSG00000134375","TIMM17A"
"ENSG00000142686","C1orf216"
"ENSG00000110200","ANAPC15"
"ENSG00000152291","TGOLN2"
"ENSG00000175348","TMEM9B"
"ENSG00000151532","VTI1A"
"ENSG00000130193","THEM6"
"ENSG00000185896","LAMP1"
"ENSG00000115661","STK16"
"ENSG00000118412","CASP8AP2"
"ENSG00000174446","SNAPC5"
"ENSG00000100897","DCAF11"
"ENSG00000137210","TMEM14B"
"ENSG00000102401","ARMCX3"
"ENSG00000169255","B3GALNT1"
"ENSG00000130540","SULT4A1"
"ENSG00000146386","ABRACL"
"ENSG00000135916","ITM2C"
"ENSG00000158195","WASF2"
"ENSG00000095139","ARCN1"
"ENSG00000161981","SNRNP25"
"ENSG00000100014","SPECC1L"
"ENSG00000197296","FITM2"
"ENSG00000182512","GLRX5"
"ENSG00000211450","SELENOH"
"ENSG00000240204","SMKR1"
"ENSG00000104221","BRF2"
"ENSG00000178980","SELENOW"
"ENSG00000196597","ZNF782"
"ENSG00000198925","ATG9A"
"ENSG00000197746","PSAP"
"ENSG00000127837","AAMP"
"ENSG00000184508","HDDC3"
"ENSG00000087111","PIGS"
"ENSG00000100823","APEX1"
"ENSG00000164494","PDSS2"
"ENSG00000182013","PNMA8A"
"ENSG00000149557","FEZ1"
"ENSG00000136159","NUDT15"
"ENSG00000114383","TUSC2"
"ENSG00000115310","RTN4"
"ENSG00000154328","NEIL2"
"ENSG00000180044","C3orf80"
"ENSG00000204590","GNL1"
"ENSG00000085063","CD59"
"ENSG00000278970","HEIH"
"ENSG00000232593","KANTR"
"ENSG00000168374","ARF4"
"ENSG00000168481","LGI3"
"ENSG00000173065","FAM222B"
"ENSG00000112473","SLC39A7"
"ENSG00000147669","POLR2K"
"ENSG00000071553","ATP6AP1"
"ENSG00000148229","POLE3"
"ENSG00000136521","NDUFB5"
"ENSG00000134575","ACP2"
"ENSG00000071575","TRIB2"
"ENSG00000116455","WDR77"
"ENSG00000112541","PDE10A"
"ENSG00000185090","MANEAL"
"ENSG00000186409","CCDC30"
"ENSG00000243701","DUBR"
"ENSG00000168824","NSG1"
"ENSG00000100417","PMM1"
"ENSG00000179918","SEPHS2"
"ENSG00000196588","MRTFA"
"ENSG00000182220","ATP6AP2"
"ENSG00000148334","PTGES2"
"ENSG00000115520","COQ10B"
"ENSG00000270170","NCBP2AS2"
"ENSG00000125510","OPRL1"
