"Ensembl","Gene_Symbols"
"ENSG00000244405","ETV5"
"ENSG00000188766","SPRED3"
"ENSG00000187678","SPRY4"
"ENSG00000115226","FNDC4"
"ENSG00000158792","SPATA2L"
"ENSG00000132326","PER2"
"ENSG00000124785","NRN1"
"ENSG00000103502","CDIPT"
"ENSG00000100335","MIEF1"
"ENSG00000111652","COPS7A"
"ENSG00000104886","PLEKHJ1"
"ENSG00000171130","ATP6V0E2"
"ENSG00000204386","NEU1"
"ENSG00000163479","SSR2"
"ENSG00000144567","RETREG2"
"ENSG00000128590","DNAJB9"
"ENSG00000197780","TAF13"
"ENSG00000130193","THEM6"
"ENSG00000171314","PGAM1"
"ENSG00000211450","SELENOH"
"ENSG00000161981","SNRNP25"
"ENSG00000110200","ANAPC15"
"ENSG00000092330","TINF2"
"ENSG00000115661","STK16"
"ENSG00000174446","SNAPC5"
"ENSG00000146386","ABRACL"
"ENSG00000136159","NUDT15"
"ENSG00000240204","SMKR1"
"ENSG00000185818","NAT8L"
"ENSG00000136521","NDUFB5"
"ENSG00000135916","ITM2C"
"ENSG00000178980","SELENOW"
"ENSG00000071575","TRIB2"
"ENSG00000182512","GLRX5"
"ENSG00000152291","TGOLN2"
"ENSG00000184508","HDDC3"
"ENSG00000197296","FITM2"
"ENSG00000142686","C1orf216"
"ENSG00000085063","CD59"
"ENSG00000087111","PIGS"
"ENSG00000229117","RPL41"
"ENSG00000130540","SULT4A1"
"ENSG00000278970","HEIH"
"ENSG00000187713","TMEM203"
"ENSG00000147669","POLR2K"
"ENSG00000168481","LGI3"
"ENSG00000198841","KTI12"
"ENSG00000112541","PDE10A"
"ENSG00000175602","CCDC85B"
"ENSG00000101365","IDH3B"
"ENSG00000180044","C3orf80"
"ENSG00000127837","AAMP"
"ENSG00000168824","NSG1"
"ENSG00000148229","POLE3"
"ENSG00000183684","ALYREF"
"ENSG00000198369","SPRED2"
"ENSG00000100417","PMM1"
"ENSG00000179918","SEPHS2"
"ENSG00000114383","TUSC2"
"ENSG00000136003","ISCU"
"ENSG00000197746","PSAP"
"ENSG00000102981","PARD6A"
"ENSG00000182013","PNMA8A"
"ENSG00000204237","OXLD1"
"ENSG00000177954","RPS27"
"ENSG00000101444","AHCY"
"ENSG00000120875","DUSP4"
"ENSG00000131475","VPS25"
"ENSG00000232112","TMA7"
"ENSG00000270170","NCBP2AS2"
"ENSG00000177576","C18orf32"
"ENSG00000164600","NEUROD6"
"ENSG00000175482","POLD4"
"ENSG00000232956","SNHG15"
"ENSG00000168028","RPSA"
"ENSG00000100938","GMPR2"
"ENSG00000182916","TCEAL7"
"ENSG00000154328","NEIL2"
"ENSG00000174109","C16orf91"
"ENSG00000153485","TMEM251"
"ENSG00000089248","ERP29"
"ENSG00000244274","DBNDD2"
"ENSG00000112473","SLC39A7"
"ENSG00000071553","ATP6AP1"
"ENSG00000134575","ACP2"
"ENSG00000243279","PRAF2"
"ENSG00000182220","ATP6AP2"
"ENSG00000158828","PINK1"
"ENSG00000184602","SNN"
"ENSG00000213246","SUPT4H1"
"ENSG00000172115","CYCS"
"ENSG00000233927","RPS28"
"ENSG00000165943","MOAP1"
"ENSG00000172428","COPS9"
"ENSG00000175768","TOMM5"
"ENSG00000120053","GOT1"
"ENSG00000134248","LAMTOR5"
"ENSG00000124659","TBCC"
"ENSG00000099800","TIMM13"
"ENSG00000244187","TMEM141"
"ENSG00000116133","DHCR24"
"ENSG00000128285","MCHR1"
"ENSG00000187051","RPS19BP1"
"ENSG00000147571","CRH"
"ENSG00000167770","OTUB1"
"ENSG00000125510","OPRL1"
