GENE_SYMBOLS,refseq_ids
YWHAH,NM_003405
SNAP25,NM_001322902
VSNL1,NM_001366803
IGF1,NM_000618
AZIN2,NM_001293562
YWHAG,NM_012479
PREX1,NM_020820
NAV2,NM_001111018
SSH2,NM_001282129
FMN1,NM_001103184
A2M,NM_000014
CX3CR1,NM_001171171
FOXP1,NM_001012505
NRN1,NM_001278710
CEND1,NM_016564
MLLT11,NM_006818
RGS4,NM_001102445
LTC4S,NM_000897
TSPAN7,NM_004615
TAGLN3,NM_001008272
GALNT10,NM_017540
ATP6V1F,NM_001198909
MOAP1,NM_022151
OLFM1,NM_001282611
CALM3,NM_001329921
PRDM11,NM_001256695
CAPNS1,NM_001003962
ITGAX,NM_000887
HCLS1,NM_001292041
PINK1,NM_032409
PGAM1,NM_001317079
NAPB,NM_001283018
ENC1,NM_001256574
PNMA2,NM_007257
STMN3,NM_001276310
CHST15,NM_001270764
SFMBT2,NM_001018039
TPI1,NM_000365
SULT4A1,NM_014351
NLRC5,NM_001330552
NDRG4,NM_001130487
KBTBD12,NM_001370224
NAALADL2,NM_207015
DOCK5,NM_001322810
ZFAND5,NM_001102420
MAD1L1,NM_001013836
LCP1,NM_002298
C11orf87,NM_207645
NAP1L3,NM_004538
DSTN,NM_001011546
NECAP1,NM_015509
ALDOC,NM_005165
PID1,NM_001100818
IL18,NM_001243211
GAP43,NM_001130064
SLA,NM_001045556
PDXP,NM_020315
GNG3,NM_012202
PFN2,NM_002628
MED12L,NM_001393769
IGF2R,NM_000876
TBC1D8,NM_001102426
TPD52,NM_001025252
PDP1,NM_001161778
IL15,NM_000585
HLF,NM_001330375
CALCOCO2,NM_001261390
GABRG2,NM_000816
CCK,NM_000729
MGLL,NM_001003794
ADAP2,NM_001346712
PER3,NM_001289861
EAF2,NM_001320041
MS4A6A,NM_001247999
STUB1,NM_001293197
SCD,NM_005063
RAB3C,NM_001317915
ATP5MC3,NM_001002256
MICOS10,NM_001032363
SH3PXD2B,NM_001017995
TUBB4A,NM_001289123
ABHD3,NM_001308256
STX1A,NM_001165903
PHYHIPL,NM_001143774
CTNNA3,NM_001127384
B4GAT1,NM_006876
SLC38A2,NM_001307936
CPLX1,NM_006651
TRPM3,NM_001007470
CD163,NM_001370145
SYN3,NM_001135774
NCK1-DT,NR_110175
PDE4D,NM_001104631
OSGEP,NM_017807
CD163L1,NM_001297650
DENND3,NM_001352890
EIF1B,NM_005875
NAP1L2,NM_021963
TLR5,NM_003268
VSTM2L,NM_080607
OAS1,NM_001032409
STON2,NM_001256430
TMTC2,NM_001320321
NUFIP2,NM_020772
PNMA8B,NM_020709
MAP3K8,NM_001244134
SATB1,NM_001131010
DTNBP1,NM_001271667
PNMA1,NM_006029
C1orf216,NM_001348691
TMED8,NM_001346131
LNCAROD,NR_120641
RTL8C,NM_001078171
ADAMTS17,NM_139057
NEAT1,NR_002802
JAK3,NM_000215
PITHD1,NM_020362
MED21,NM_001271811
UBE2M,NM_003969
SQOR,NM_001271213
TPPP,NM_007030
PRDX5,NM_001358511
SLC6A1,NM_001348250
SLC25A37,NM_001317812
IFNAR2,NM_000874
SLC6A6,NM_001134367
NAP1L5,NM_153757
ATP11A,NM_001405661
C1orf162,NM_001300834
LZTS3,NM_001282533
HDAC4,NM_001378414
NBL1,NM_001204084
P2RY13,NM_023914
PIGX,NM_001166304
TBC1D14,NM_001113361
OTULINL,NM_019018
ARNTL,NA
CASP4,NM_001225
TPCN1,NM_001143819
AQP4,NM_001317384
ACOT7,NM_007274
DLEU7,NM_001306135
DSCAM,NM_001271534
SUMO3,NM_001286416
OAT,NM_000274
NDUFA11,NM_001193375
ATG14,NM_014924
TMEM14A,NM_014051
SGCE,NM_001099400
CYSTM1,NM_032412
PHF21A,NM_001101802
WASHC3,NM_001301107
WLS,NM_001002292
RUNX1,NM_001001890
PTPRE,NM_001316676
AIDA,NM_022831
E2F3,NM_001243076
FKBP5,NM_001145775
CSF2RA,NM_001161529
KIAA0408,NM_014702
KIAA0586,NM_001244189
ISCA1,NM_030940
CHCHD2,NM_001320327
PIK3AP1,NM_152309
PYGL,NM_001163940
SAP30,NM_003864
NSG2,NM_015980
RAB27A,NM_004580
DYNLT3,NM_006520
TSHZ3,NM_020856
PRR5,NM_001017528
NFIB,NM_001190737
CKLF,NM_001040138
GLRB,NM_000824
HSPA13,NM_006948
SLC12A5,NM_001134771
C1orf112,NA
LILRB4,NM_001081438
BST2,NM_004335
PGS1,NM_024419
ISCU,NM_001301140
PVT1,NR_003367
PCP4,NM_006198
ATP6V1G2,NM_001204078
DSE,NM_001080976
RBMS1,NM_002897
VXN,NM_152765
RNF149,NM_173647
SVIP,NM_001320340
SPRYD3,NM_032840
SLC2A9,NM_001001290
PTPRZ1,NM_001206838
DUSP3,NM_004090
RNF44,NM_014901
LY96,NM_001195797
RAB3A,NM_002866
CACNB4,NM_000726
PRDX3,NM_001302272
HSBP1,NM_001537
NOTCH1,NM_017617
TNFAIP8,NM_001077654
TBR1,NM_006593
TBC1D2B,NM_001387142
HMGCS1,NM_001098272
IQGAP1,NM_003870
P2RY12,NM_022788
ENHO,NM_198573
ELAVL2,NM_001171195
ZMAT1,NM_001011657
UBE2QL1,NM_001145161
GJA1,NM_000165
SLC38A1,NM_001077484
KHDRBS3,NM_006558
AP1S1,NM_001283
CACNG3,NM_006539
IL10RB,NM_000628
SLC35G2,NM_001097599
SUSD3,NM_001287005
DPYD,NM_000110
TSPYL4,NM_021648
PSMD5,NM_001270427
NSG1,NM_001040101
TAFA2,NM_178539
MARCKSL1,NM_023009
TEF,NM_001145398
