GENE_SYMBOLS,refseq_ids
YWHAH,NM_003405
CX3CR1,NM_001171171
CALM2,NM_001305624
SNAP25,NM_001322902
TOMM7,NM_019059
AZIN2,NM_001293562
DYNLL1,NM_001037494
NDUFA4,NM_002489
SFMBT2,NM_001018039
EIF4A2,NM_001967
PFN2,NM_002628
SELENOW,NM_003009
OAZ1,NM_001301020
COX4I1,NM_001318786
KIF26B,NM_018012
DSTN,NM_001011546
NAV2,NM_001111018
LTC4S,NM_000897
PRDM11,NM_001256695
ATP5MD,NA
TMSB10,NM_021103
PLAT,NM_000930
SELENOH,NM_001321335
TPI1,NM_000365
CALM3,NM_001329921
HTRA1,NM_002775
NEAT1,NR_002802
RPL34,NM_000995
ATP5MPL,NA
BEX3,NM_001282674
ACTG1,NM_001199954
STUB1,NM_001293197
UQCRH,NM_001297565
VSNL1,NM_001366803
EIF1B,NM_005875
CHCHD2,NM_001320327
SNHG8,NR_003584
COPS9,NM_001163424
GAP43,NM_001130064
ARNTL,NA
COX5B,NM_001862
CCDC85B,NM_006848
RPS19BP1,NM_194326
GUK1,NM_000858
CHCHD10,NM_001301339
NRN1,NM_001278710
SSH2,NM_001282129
UQCR10,NM_001003684
BEX1,NM_018476
PCP4,NM_006198
SRP14,NM_001309434
A2M,NM_000014
RPS21,NM_001024
MZT2B,NM_001330282
H2AFZ,NA
IGF2R,NM_000876
PRDX5,NM_001358511
IFNAR2,NM_000874
RPL21,NM_000982
TBC1D4,NM_001286658
NAP1L5,NM_153757
RPL38,NM_000999
COX14,NM_001257133
COX6C,NM_004374
PFDN5,NM_002624
UBL5,NM_001048241
RPL9,NM_000661
EAF2,NM_001320041
RPL7,NM_000971
MLLT11,NM_006818
P2RY12,NM_022788
ZNF385B,NM_001113397
HOPX,NM_001145459
SYNDIG1,NM_001323606
AGTPBP1,NM_001286715
ATP6V1G2,NM_001204078
COX7C,NM_001867
GNG3,NM_012202
WSB2,NM_001278557
FMNL3,NM_001367835
UQCR11,NM_006830
ATP5MF,NM_001003713
C4orf48,NM_001141936
RPS29,NM_001030001
GABARAPL1,NM_001363598
MIF,NM_002415
IGF1,NM_000618
STMN1,NM_001145454
RPSA,NM_001304288
TNFAIP8,NM_001077654
RGS10,NM_001005339
BEX4,NM_001080425
SNHG6,NR_002599
JAK3,NM_000215
MZT2A,NM_001085365
PLD4,NM_001308174
LAMTOR4,NM_001008395
RPL41,NM_001035267
P2RY13,NM_023914
HINT1,NM_005340
TBC1D8,NM_001102426
RPL35A,NM_000996
ANAPC11,NM_001002244
NDUFA13,NM_015965
TLR4,NM_003266
CHRM3,NM_000740
NDUFAF8,NM_001086521
PGAM1,NM_001317079
SULT4A1,NM_014351
SLC35G2,NM_001097599
CYCS,NM_018947
UQCRB,NM_001199975
NLRC5,NM_001330552
PTPN2,NM_001207013
FAU,NM_001997
PMEPA1,NM_001255976
RPS15A,NM_001019
RPL10A,NM_007104
ARHGDIG,NM_001176
KHDRBS3,NM_006558
FOXP1,NM_001012505
RNF19B,NM_001127361
RPL18,NM_000979
RPS12,NM_001016
TBC1D14,NM_001113361
MAP1LC3A,NM_032514
NDUFB2,NM_004546
NDUFA1,NM_004541
RGS4,NM_001102445
WLS,NM_001002292
PET100,NM_001171155
RBFOX1,NM_001142333
BEX5,NM_001012978
GPR34,NM_001033513
MICOS10,NM_001032363
UQCRQ,NM_014402
RPS10,NM_001014
SRP9,NM_001130440
FMN1,NM_001103184
PNMA1,NM_006029
PYGL,NM_001163940
TMEM160,NM_017854
ATP8A2,NM_001313741
MED12L,NM_001393769
SCG5,NM_001144757
RALYL,NM_001100391
MACORIS,NR_184023
P3H2,NM_001134418
RPL37A,NM_000998
HDAC4,NM_001378414
CYSLTR1,NM_001282186
RPS3A,NM_001006
NDUFS6,NM_004553
DNAJA2,NM_005880
KIF21B,NM_001252100
C4orf3,NM_001001701
PER3,NM_001289861
RPL24,NM_000986
STON2,NM_001256430
BCL6,NM_001130845
KLHL2,NM_001161521
DENND3,NM_001352890
EML1,NM_001008707
TRPM3,NM_001007470
DIRAS2,NM_017594
SHOC1,NM_001080551
GAL3ST4,NM_024637
RPL36AL,NM_001001
TXNIP,NM_001313972
KCNQ5,NM_001160130
RPL26,NM_000987
DPYD,NM_000110
ZNF428,NM_182498
IGSF6,NM_005849
RBPJ,NM_001363577
KCNIP4,NM_001035003
AP1S1,NM_001283
ISCU,NM_001301140
ATP5MC3,NM_001002256
ABHD3,NM_001308256
FGF14,NM_001321931
CYSTM1,NM_032412
SMIM29,NM_001008703
PGM5,NM_021965
CALCOCO2,NM_001261390
ATP5F1E,NM_006886
RNF175,NM_173662
SYNGR2,NM_001320523
SCIN,NM_001112706
ERC2,NM_015576
CNIH3,NM_001322302
RUNX1,NM_001001890
RIMS2,NM_001100117
TMSB4X,NM_021109
TLR5,NM_003268
CLEC9A,NM_207345
TMTC2,NM_001320321
YBX3,NM_001145426
IL4R,NM_000418
GRM5,NM_000842
RASSF4,NM_032023
FCGR3A,NM_000569
NSG1,NM_001040101
SMDT1,NM_033318
ADA2,NM_001282225
ZMAT1,NM_001011657
DSCAM,NM_001271534
UQCRFS1,NM_006003
OPCML,NM_001012393
MS4A6A,NM_001247999
ADGRE2,NM_001271052
PDXP,NM_020315
NDUFB10,NM_004548
NLRP3,NM_001079821
KCNK6,NM_004823
IQGAP2,NM_001285460
PID1,NM_001100818
RPS14,NM_001025070
MAP2K6,NM_001330450
STAT3,NM_001369512
ITGAX,NM_000887
RPS27A,NM_001135592
MGLL,NM_001003794
RPL17,NM_000985
RPS15,NM_001018
C12orf57,NM_001301834
SNCG,NM_001330120
C4orf19,NM_001104629
GALNT17,NM_022479
LNCAROD,NR_120641
LSM7,NM_016199
KBTBD12,NM_001370224
BCO2,NM_001037290
FKBP5,NM_001145775
CNTN5,NM_001243270
RPL39,NM_001000
WNT5A,NM_001256105
DISP1,NM_001350630
RNF149,NM_173647
FXYD1,NM_001278717
TIAM1,NM_001353684
FAM53B,NM_014661
RPS9,NM_001013
RPS26,NM_001029
GAS5,NR_002578
SNRPD1,NM_001291916
HS3ST4,NM_006040
RPS18,NM_022551
CCSER1,NM_001145065
ELOB,NM_007108
CDH18,NM_001167667
RPL30,NM_000989
LAMTOR5,NM_001382293
IMPA2,NM_014214
CD93,NM_012072
IQCJ-SCHIP1,NM_001197113
CASP4,NM_001225
PIM1,NM_001243186
CD163,NM_001370145
SLA,NM_001045556
GNG10,NM_001017998
CEBPB,NM_001285878
DSE,NM_001080976
TOMM5,NM_001001790
RPL23A,NM_000984
ATRNL1,NM_001276282
PTPN14,NM_005401
RPS25,NM_001028
PNMA8A,NM_001103149
TTC9B,NM_152479
TLR2,NM_001318787
ESRRA,NM_001282450
NDUFB3,NM_001257102
SOCS6,NM_004232
BHLHE40,NM_003670
TNFAIP2,NM_001371220
PCSK5,NM_001190482
PRTFDC1,NM_001282786
SNTG1,NM_001287813
ATOX1,NM_004045
NRSN1,NM_080723
SERF2,NM_001018108
HAMP,NM_021175
C1orf162,NM_001300834
APEX1,NM_001244249
RPL35,NM_007209
NLRP1,NM_001033053
LRIG1,NM_001377344
SLC36A1,NM_001308150
ATP5MC1,NM_001002027
VSTM2L,NM_080607
AIDA,NM_022831
NCK1-DT,NR_110175
RPLP0,NM_001002
SLC11A1,NM_000578
EEPD1,NM_030636
RPLP1,NM_001003
NAA38,NM_001320924
LRRTM4,NM_001134745
IKZF2,NM_001079526
S100A6,NM_014624
TCAIM,NM_001029839
PXN,NM_001080855
KAZN,NM_001017999
PPA1,NM_021129
C17orf67,NM_001085430
RPS6KA5,NM_001322227
LRFN5,NM_001330106
PGS1,NM_024419
AGBL3,NM_001345850
NT5C,NM_001252377
COX7A1,NM_001864
FCGR2A,NM_001136219
SPATA6,NM_001286238
DLGAP1,NM_001003809
RORA,NM_002943
NIBAN1,NM_052966
TMEM108,NM_001136469
EEF1B2,NM_001037663
NREP,NM_001142474
RPS13,NM_001017
TMEM232,NM_001039763
MAMDC2,NM_001347990
TMBIM1,NM_001321427
SELENOM,NM_080430
ZNF618,NM_001040063
CSMD1,NM_033225
RPL22,NM_000983
MS4A14,NM_001079692
RPL10,NM_001256577
DUSP12,NM_007240
SRRM4,NM_194286
CFAP74,NM_001003808
