GENE_SYMBOLS,refseq_ids
CX3CR1,NM_001171171
AZIN2,NM_001293562
TOMM7,NM_019059
PFN2,NM_002628
NAV2,NM_001111018
PRDM11,NM_001256695
TMSB10,NM_021103
LTC4S,NM_000897
ATP5MD,NA
PLAT,NM_000930
NEAT1,NR_002802
KIF26B,NM_018012
ARNTL,NA
ZNF385B,NM_001113397
COPS9,NM_001163424
SNHG8,NR_003584
RPS19BP1,NM_194326
IFNAR2,NM_000874
NRN1,NM_001278710
PCP4,NM_006198
NAP1L5,NM_153757
HOPX,NM_001145459
EAF2,NM_001320041
RPL38,NM_000999
IGF2R,NM_000876
SYNDIG1,NM_001323606
TNFAIP8,NM_001077654
ATP6V1G2,NM_001204078
COX14,NM_001257133
PLD4,NM_001308174
IGF1,NM_000618
JAK3,NM_000215
P2RY13,NM_023914
P2RY12,NM_022788
ABHD3,NM_001308256
TBC1D8,NM_001102426
NLRC5,NM_001330552
RBFOX1,NM_001142333
NDUFAF8,NM_001086521
CHRM3,NM_000740
SHOC1,NM_001080551
ANAPC11,NM_001002244
TXNIP,NM_001313972
CYSLTR1,NM_001282186
TBC1D14,NM_001113361
RPS15A,NM_001019
FMN1,NM_001103184
ATP8A2,NM_001313741
RNF175,NM_173662
C1orf162,NM_001300834
PYGL,NM_001163940
PTPN2,NM_001207013
KCNIP4,NM_001035003
RALYL,NM_001100391
PET100,NM_001171155
DPYD,NM_000110
KCNQ5,NM_001160130
NDUFB3,NM_001257102
MS4A6A,NM_001247999
RPL39,NM_001000
TLR5,NM_003268
BCL6,NM_001130845
KLHL2,NM_001161521
ERC2,NM_015576
DSCAM,NM_001271534
FCGR3A,NM_000569
SLC35G2,NM_001097599
MACORIS,NR_184023
CLEC9A,NM_207345
TNFAIP2,NM_001371220
MAP2K6,NM_001330450
TOMM5,NM_001001790
SNTG1,NM_001287813
IL4R,NM_000418
ADGRE2,NM_001271052
EML1,NM_001008707
SCIN,NM_001112706
CASP4,NM_001225
PER3,NM_001289861
HAMP,NM_021175
YBX3,NM_001145426
FKBP5,NM_001145775
IQGAP2,NM_001285460
RNF149,NM_173647
CNTN5,NM_001243270
CD93,NM_012072
AGBL3,NM_001345850
IKZF2,NM_001079526
CDH18,NM_001167667
PID1,NM_001100818
WNT5A,NM_001256105
PCSK5,NM_001190482
DSE,NM_001080976
IMPA2,NM_014214
IRAK2,NM_001570
GALNT17,NM_022479
CD163,NM_001370145
GNG10,NM_001017998
RPL23A,NM_000984
PIM1,NM_001243186
NRG1,NM_001159995
FAM20A,NM_001243746
HMOX1,NM_002133
SPATA6,NM_001286238
FCGR2A,NM_001136219
EEPD1,NM_030636
BHLHE40,NM_003670
LRFN5,NM_001330106
MS4A14,NM_001079692
CD163L1,NM_001297650
FRMPD4,NM_001368395
STXBP5L,NM_001308330
MAP3K8,NM_001244134
CHCHD7,NM_001011667
C17orf67,NM_001085430
CEBPB,NM_001285878
CEMIP2,NM_001135820
SH3PXD2B,NM_001017995
PXN,NM_001080855
RAB27A,NM_004580
TMEM132D,NM_133448
SLC11A1,NM_000578
LAP3,NM_015907
PVT1,NR_003367
NIBAN1,NM_052966
CLIC4,NM_013943
GPR155,NM_001033045
SIGLEC9,NM_001198558
RTTN,NM_001318520
SAP30,NM_003864
ASIC2,NM_001094
LY96,NM_001195797
ROBO2,NM_001128929
STAB1,NM_015136
TSPO,NM_000714
FCGBP,NM_003890
FLVCR2,NM_001195283
ST6GALNAC5,NM_001320273
FAM157C,NR_126161
MAMDC2,NM_001347990
DUSP10,NM_007207
XACT,NR_131204
PLSCR1,NM_001363872
HSPA1A,NM_005345
TG,NM_003235
RNF144B,NM_182757
CLSTN2,NM_022131
CDH12,NM_001317227
GPR65,NM_003608
PDE4B,NM_001037339
RYR2,NM_001035
FAM110B,NM_001377989
PLCXD3,NM_001005473
SBNO2,NM_001100122
VSIG4,NM_001100431
ANGPT2,NM_001118887
TMEM163,NM_030923
NHSL1,NM_001144060
MS4A4E,NM_001351235
P4HA1,NM_000917
SLC7A5,NM_003486
XBP1,NM_001079539
HIST2H2BF,NA
F13A1,NM_000129
SYN3,NM_001135774
ACSL1,NM_001286708
OLR1,NM_001172632
ZFP36,NM_003407
CPNE4,NM_001289112
LIMK2,NM_001031801
TYMP,NM_001113755
IL15,NM_000585
ZNF804A,NM_194250
DLGAP2,NM_001277161
CBLN2,NM_182511
RASGRP3,NM_001139488
TNFSF13,NM_001198622
DDIT4,NM_019058
CCDC65,NM_001286957
HSPA1B,NM_005346
HSPH1,NM_001286503
PTPN1,NM_001278618
CXCL12,NM_000609
ENPP1,NM_006208
CD83,NM_001040280
SLC25A19,NM_001126121
PLTP,NM_001242920
HSPA5,NM_005347
SMIM35,NM_001354434
CCDC26,NR_130917
DIRC3,NR_026597
HIST1H2BD,NA
HIF1A,NM_001243084
MLKL,NM_001142497
C12orf42,NM_001099336
CD55,NM_000574
CPA6,NM_001127445
DNAJB1,NM_001300914
NAMPT,NM_005746
PLAC8,NM_001130715
GK,NM_000167
THEMIS2,NM_001039477
CDKN1A,NM_000389
C5AR1,NM_001736
