"Ensembl","Gene_Symbols"
"ENSG00000187678","SPRY4"
"ENSG00000164512","ANKRD55"
"ENSG00000157193","LRP8"
"ENSG00000244405","ETV5"
"ENSG00000188766","SPRED3"
"ENSG00000147571","CRH"
"ENSG00000101438","SLC32A1"
"ENSG00000198369","SPRED2"
"ENSG00000148082","SHC3"
"ENSG00000100784","RPS6KA5"
"ENSG00000171130","ATP6V0E2"
"ENSG00000270170","NCBP2AS2"
"ENSG00000111652","COPS7A"
"ENSG00000115226","FNDC4"
"ENSG00000166068","SPRED1"
"ENSG00000103502","CDIPT"
"ENSG00000144567","RETREG2"
"ENSG00000078177","N4BP2"
"ENSG00000115963","RND3"
"ENSG00000131238","PPT1"
"ENSG00000171314","PGAM1"
"ENSG00000126005","MMP24OS"
"ENSG00000054803","CBLN4"
"ENSG00000211450","SELENOH"
"ENSG00000180398","MCFD2"
"ENSG00000163888","CAMK2N2"
"ENSG00000152291","TGOLN2"
"ENSG00000154217","PITPNC1"
"ENSG00000132326","PER2"
"ENSG00000182220","ATP6AP2"
"ENSG00000086598","TMED2"
"ENSG00000154096","THY1"
"ENSG00000136003","ISCU"
"ENSG00000182916","TCEAL7"
"ENSG00000134575","ACP2"
"ENSG00000182013","PNMA8A"
"ENSG00000188051","TMEM221"
"ENSG00000136521","NDUFB5"
"ENSG00000035862","TIMP2"
"ENSG00000143575","HAX1"
"ENSG00000176907","TCIM"
"ENSG00000005022","SLC25A5"
"ENSG00000019505","SYT13"
"ENSG00000168824","NSG1"
"ENSG00000175197","DDIT3"
"ENSG00000130540","SULT4A1"
"ENSG00000134954","ETS1"
"ENSG00000178913","TAF7"
"ENSG00000149575","SCN2B"
"ENSG00000163170","BOLA3"
"ENSG00000071553","ATP6AP1"
"ENSG00000072422","RHOBTB1"
"ENSG00000197746","PSAP"
"ENSG00000184508","HDDC3"
"ENSG00000174943","KCTD13"
"ENSG00000172115","CYCS"
"ENSG00000102401","ARMCX3"
"ENSG00000177576","C18orf32"
"ENSG00000165943","MOAP1"
"ENSG00000124659","TBCC"
"ENSG00000163479","SSR2"
"ENSG00000162520","SYNC"
"ENSG00000131779","PEX11B"
"ENSG00000128590","DNAJB9"
"ENSG00000107890","ANKRD26"
"ENSG00000174446","SNAPC5"
"ENSG00000101460","MAP1LC3A"
"ENSG00000204386","NEU1"
"ENSG00000173141","MRPL57"
"ENSG00000182512","GLRX5"
"ENSG00000165821","SALL2"
"ENSG00000133872","SARAF"
"ENSG00000100335","MIEF1"
"ENSG00000089248","ERP29"
"ENSG00000188290","HES4"
"ENSG00000178718","RPP25"
"ENSG00000095139","ARCN1"
"ENSG00000205981","DNAJC19"
"ENSG00000177875","CCDC184"
"ENSG00000132286","TIMM10B"
"ENSG00000179115","FARSA"
"ENSG00000146376","ARHGAP18"
"ENSG00000135916","ITM2C"
"ENSG00000175768","TOMM5"
"ENSG00000100554","ATP6V1D"
"ENSG00000158828","PINK1"
"ENSG00000141698","NT5C3B"
"ENSG00000232956","SNHG15"
"ENSG00000160097","FNDC5"
"ENSG00000134375","TIMM17A"
"ENSG00000178233","TMEM151B"
"ENSG00000243701","DUBR"
"ENSG00000172977","KAT5"
"ENSG00000233927","RPS28"
"ENSG00000099341","PSMD8"
"ENSG00000130312","MRPL34"
"ENSG00000152556","PFKM"
"ENSG00000102409","BEX4"
"ENSG00000128683","GAD1"
