"Ensembl","Gene_Symbols"
"ENSG00000242485","MRPL20"
"ENSG00000116251","RPL22"
"ENSG00000116288","PARK7"
"ENSG00000241563","CORT"
"ENSG00000142676","RPL11"
"ENSG00000117614","SYF2"
"ENSG00000198830","HMGN2"
"ENSG00000130770","ATP5IF1"
"ENSG00000181817","LSM10"
"ENSG00000197982","C1orf122"
"ENSG00000168653","NDUFS5"
"ENSG00000142937","RPS8"
"ENSG00000173660","UQCRH"
"ENSG00000116209","TMEM59"
"ENSG00000162627","SNX7"
"ENSG00000197780","TAF13"
"ENSG00000031698","SARS"
"ENSG00000134248","LAMTOR5"
"ENSG00000163156","SCNM1"
"ENSG00000143436","MRPL9"
"ENSG00000143543","JTB"
"ENSG00000177954","RPS27"
"ENSG00000143612","C1orf43"
"ENSG00000143575","HAX1"
"ENSG00000179085","DPM3"
"ENSG00000248485","PCP4L1"
"ENSG00000143333","RGS16"
"ENSG00000023572","GLRX2"
"ENSG00000162630","B3GALT2"
"ENSG00000162687","KCNT2"
"ENSG00000182004","SNRPE"
"ENSG00000168118","RAB4A"
"ENSG00000133019","CHRM3"
"ENSG00000130508","PXDN"
"ENSG00000171863","RPS7"
"ENSG00000162975","KCNF1"
"ENSG00000115226","FNDC4"
"ENSG00000152133","GPATCH11"
"ENSG00000152147","GEMIN6"
"ENSG00000250565","ATP6V1E2"
"ENSG00000068912","ERLEC1"
"ENSG00000143947","RPS27A"
"ENSG00000169764","UGP2"
"ENSG00000143977","SNRPG"
"ENSG00000135624","CCT7"
"ENSG00000163170","BOLA3"
"ENSG00000168894","RNF181"
"ENSG00000135976","ANKRD36"
"ENSG00000135940","COX5B"
"ENSG00000115514","TXNDC9"
"ENSG00000125611","CHCHD5"
"ENSG00000152082","MZT2B"
"ENSG00000173272","MZT2A"
"ENSG00000115290","GRB14"
"ENSG00000172292","CERS6"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000172428","COPS9"
"ENSG00000188542","DUSP28"
"ENSG00000163701","IL17RE"
"ENSG00000144713","RPL32"
"ENSG00000170860","LSM3"
"ENSG00000163513","TGFBR2"
"ENSG00000178038","ALS2CL"
"ENSG00000181555","SETD2"
"ENSG00000232112","TMA7"
"ENSG00000221883","ARIH2OS"
"ENSG00000145050","MANF"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000113811","SELENOK"
"ENSG00000113805","CNTN3"
"ENSG00000114391","RPL24"
"ENSG00000138495","COX17"
"ENSG00000183833","MAATS1"
"ENSG00000231213","PLSCR5"
"ENSG00000008952","SEC62"
"ENSG00000136522","MRPL47"
"ENSG00000205981","DNAJC19"
"ENSG00000157005","SST"
"ENSG00000113916","BCL6"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000169020","ATP5ME"
"ENSG00000237765","FAM200B"
"ENSG00000163682","RPL9"
"ENSG00000163319","MRPS18C"
"ENSG00000164032","H2AFZ"
"ENSG00000109475","RPL34"
"ENSG00000198856","OSTC"
"ENSG00000269893","SNHG8"
"ENSG00000109390","NDUFC1"
"ENSG00000145425","RPS3A"
"ENSG00000174473","GALNTL6"
"ENSG00000171421","MRPL36"
"ENSG00000145494","NDUFS6"
"ENSG00000133398","MED10"
"ENSG00000134056","MRPS36"
"ENSG00000145741","BTF3"
"ENSG00000186468","RPS23"
"ENSG00000127184","COX7C"
"ENSG00000152495","CAMK4"
"ENSG00000164405","UQCRQ"
"ENSG00000131495","NDUFA2"
"ENSG00000164296","TIGD6"
"ENSG00000164587","RPS14"
"ENSG00000177556","ATOX1"
"ENSG00000170231","FABP6"
"ENSG00000170584","NUDCD2"
"ENSG00000111845","PAK1IP1"
"ENSG00000204568","MRPS18B"
"ENSG00000234745","HLA-B"
"ENSG00000204439","C6orf47"
"ENSG00000204392","LSM2"
"ENSG00000231500","RPS18"
"ENSG00000124614","RPS10"
"ENSG00000198755","RPL10A"
"ENSG00000214736","TOMM6"
"ENSG00000124733","MEA1"
"ENSG00000112667","DNPH1"
"ENSG00000112695","COX7A2"
"ENSG00000083099","LYRM2"
"ENSG00000112276","BVES"
"ENSG00000111832","RWDD1"
"ENSG00000111906","HDDC2"
"ENSG00000112306","RPS12"
"ENSG00000146469","VIP"
"ENSG00000272047","GTF2H5"
"ENSG00000146540","C7orf50"
"ENSG00000157778","PSMG3"
"ENSG00000122687","MRM2"
"ENSG00000189043","NDUFA4"
"ENSG00000196683","TOMM7"
"ENSG00000106355","LSM5"
"ENSG00000062582","MRPS24"
"ENSG00000232956","SNHG15"
"ENSG00000106070","GRB10"
"ENSG00000132432","SEC61G"
"ENSG00000239789","MRPS17"
"ENSG00000106153","CHCHD2"
"ENSG00000164713","BRI3"
"ENSG00000106244","PDAP1"
"ENSG00000241468","ATP5MF"
"ENSG00000168090","COPS6"
"ENSG00000221838","AP4M1"
"ENSG00000214253","FIS1"
"ENSG00000172209","GPR22"
"ENSG00000184903","IMMP2L"
"ENSG00000128609","NDUFA5"
"ENSG00000157741","UBN2"
"ENSG00000260231","KDM7A-DT"
"ENSG00000133606","MKRN1"
"ENSG00000090266","NDUFB2"
"ENSG00000104679","R3HCC1"
"ENSG00000120875","DUSP4"
"ENSG00000171316","CHD7"
"ENSG00000147571","CRH"
"ENSG00000245910","SNHG6"
"ENSG00000147604","RPL7"
"ENSG00000156482","RPL30"
"ENSG00000164919","COX6C"
"ENSG00000147669","POLR2K"
"ENSG00000176406","RIMS2"
"ENSG00000147684","NDUFB9"
"ENSG00000253438","PCAT1"
"ENSG00000178896","EXOSC4"
"ENSG00000182307","C8orf33"
"ENSG00000137038","DMAC1"
"ENSG00000137154","RPS6"
"ENSG00000107262","BAG1"
"ENSG00000164967","RPP25L"
"ENSG00000137100","DCTN3"
"ENSG00000159884","CCDC107"
"ENSG00000137133","HINT2"
"ENSG00000175768","TOMM5"
"ENSG00000204860","FAM201A"
"ENSG00000176386","CDC26"
"ENSG00000136942","RPL35"
"ENSG00000197958","RPL12"
"ENSG00000106992","AK1"
"ENSG00000136908","DPM2"
"ENSG00000119335","SET"
"ENSG00000167136","ENDOG"
"ENSG00000165698","SPACA9"
"ENSG00000148303","RPL7A"
"ENSG00000233016","SNHG7"
"ENSG00000244187","TMEM141"
"ENSG00000054148","PHPT1"
"ENSG00000148362","PAXX"
"ENSG00000268996","MAN1B1-DT"
"ENSG00000187713","TMEM203"
"ENSG00000086475","SEPHS1"
"ENSG00000172586","CHCHD1"
"ENSG00000138326","RPS24"
"ENSG00000166136","NDUFB8"
"ENSG00000173915","ATP5MD"
"ENSG00000156384","SFR1"
"ENSG00000161328","LRRC56"
"ENSG00000177600","RPLP2"
"ENSG00000166441","RPL27A"
"ENSG00000166452","AKIP1"
"ENSG00000110700","RPS13"
"ENSG00000211450","SELENOH"
"ENSG00000134825","TMEM258"
"ENSG00000204922","UQCC3"
"ENSG00000149761","NUDT22"
"ENSG00000173511","VEGFB"
"ENSG00000168061","SAC3D1"
"ENSG00000149806","FAU"
"ENSG00000172977","KAT5"
"ENSG00000175602","CCDC85B"
"ENSG00000175550","DRAP1"
"ENSG00000174547","MRPL11"
"ENSG00000197345","MRPL21"
"ENSG00000168040","FADD"
"ENSG00000171204","TMEM126B"
"ENSG00000171202","TMEM126A"
"ENSG00000150316","CWC15"
