"Ensembl","Gene_Symbols"
"ENSG00000188976","NOC2L"
"ENSG00000187961","KLHL17"
"ENSG00000188290","HES4"
"ENSG00000187608","ISG15"
"ENSG00000176022","B3GALT6"
"ENSG00000242485","MRPL20"
"ENSG00000078369","GNB1"
"ENSG00000142609","CFAP74"
"ENSG00000157916","RER1"
"ENSG00000157911","PEX10"
"ENSG00000149527","PLCH2"
"ENSG00000158109","TPRG1L"
"ENSG00000130764","LRRC47"
"ENSG00000131697","NPHP4"
"ENSG00000116251","RPL22"
"ENSG00000041988","THAP3"
"ENSG00000049246","PER3"
"ENSG00000162426","SLC45A1"
"ENSG00000142599","RERE"
"ENSG00000171603","CLSTN1"
"ENSG00000241563","CORT"
"ENSG00000116649","SRM"
"ENSG00000116685","KIAA2013"
"ENSG00000116688","MFN2"
"ENSG00000048707","VPS13D"
"ENSG00000189337","KAZN"
"ENSG00000142634","EFHD2"
"ENSG00000037637","FBXO42"
"ENSG00000058453","CROCC"
"ENSG00000117154","IGSF21"
"ENSG00000127463","EMC1"
"ENSG00000053372","MRTO4"
"ENSG00000053371","AKR7A2"
"ENSG00000173436","MICOS10"
"ENSG00000158747","NBL1"
"ENSG00000183114","FAM43B"
"ENSG00000158828","PINK1"
"ENSG00000244038","DDOST"
"ENSG00000189410","SH2D5"
"ENSG00000075151","EIF4G3"
"ENSG00000070831","CDC42"
"ENSG00000142676","RPL11"
"ENSG00000057757","PITHD1"
"ENSG00000001461","NIPAL3"
"ENSG00000117614","SYF2"
"ENSG00000204178","MACO1"
"ENSG00000117643","MAN1C1"
"ENSG00000117632","STMN1"
"ENSG00000175087","PDIK1L"
"ENSG00000142684","ZNF593"
"ENSG00000198830","HMGN2"
"ENSG00000060642","PIGV"
"ENSG00000253368","TRNP1"
"ENSG00000117751","PPP1R8"
"ENSG00000126698","DNAJC8"
"ENSG00000130770","ATP5IF1"
"ENSG00000130766","SESN2"
"ENSG00000204138","PHACTR4"
"ENSG00000162419","GMEB1"
"ENSG00000116329","OPRD1"
"ENSG00000159023","EPB41"
"ENSG00000116353","MECR"
"ENSG00000162517","PEF1"
"ENSG00000160050","CCDC28B"
"ENSG00000084623","EIF3I"
"ENSG00000116478","HDAC1"
"ENSG00000175130","MARCKSL1"
"ENSG00000225828","FAM229A"
"ENSG00000160062","ZBTB8A"
"ENSG00000162520","SYNC"
"ENSG00000116497","S100PBP"
"ENSG00000160097","FNDC5"
"ENSG00000116514","RNF19B"
"ENSG00000160094","ZNF362"
"ENSG00000163866","SMIM12"
"ENSG00000243749","TMEM35B"
"ENSG00000146463","ZMYM4"
"ENSG00000126070","AGO3"
"ENSG00000181817","LSM10"
"ENSG00000163877","SNIP1"
"ENSG00000185090","MANEAL"
"ENSG00000196449","YRDC"
"ENSG00000168653","NDUFS5"
"ENSG00000127603","MACF1"
"ENSG00000116983","HPCAL4"
"ENSG00000084072","PPIE"
"ENSG00000131238","PPT1"
"ENSG00000066136","NFYC"
"ENSG00000179862","CITED4"
"ENSG00000171793","CTPS1"
"ENSG00000010803","SCMH1"
"ENSG00000127125","PPCS"
"ENSG00000186409","CCDC30"
"ENSG00000065978","YBX1"
"ENSG00000177868","SVBP"
"ENSG00000117395","EBNA1BP2"
"ENSG00000159479","MED8"
"ENSG00000132768","DPH2"
"ENSG00000196517","SLC6A9"
"ENSG00000187147","RNF220"
"ENSG00000126106","TMEM53"
"ENSG00000142937","RPS8"
"ENSG00000126088","UROD"
"ENSG00000162415","ZSWIM5"
"ENSG00000117448","AKR1A1"
"ENSG00000132780","NASP"
"ENSG00000159592","GPBP1L1"
"ENSG00000117461","PIK3R3"
"ENSG00000085998","POMGNT1"
"ENSG00000173660","UQCRH"
"ENSG00000079277","MKNK1"
"ENSG00000159658","EFCAB14"
"ENSG00000186094","AGBL4"
"ENSG00000162374","ELAVL4"
"ENSG00000185104","FAF1"
"ENSG00000169213","RAB3B"
"ENSG00000117862","TXNDC12"
"ENSG00000198841","KTI12"
"ENSG00000157077","ZFYVE9"
"ENSG00000134748","PRPF38A"
"ENSG00000134744","TUT4"
"ENSG00000162377","COA7"
"ENSG00000162385","MAGOH"
"ENSG00000157193","LRP8"
"ENSG00000058799","YIPF1"
"ENSG00000116209","TMEM59"
"ENSG00000157216","SSBP3"
"ENSG00000162402","USP24"
"ENSG00000162601","MYSM1"
"ENSG00000162599","NFIA"
"ENSG00000132849","PATJ"
"ENSG00000162607","USP1"
"ENSG00000116641","DOCK7"
"ENSG00000116652","DLEU2L"
"ENSG00000185483","ROR1"
"ENSG00000158966","CACHD1"
"ENSG00000116678","LEPR"
"ENSG00000142864","SERBP1"
"ENSG00000116717","GADD45A"
"ENSG00000162595","DIRAS3"
"ENSG00000033122","LRRC7"
"ENSG00000116754","SRSF11"
"ENSG00000197568","HHLA3"
"ENSG00000172260","NEGR1"
"ENSG00000137968","SLC44A5"
"ENSG00000137955","RABGGTB"
"ENSG00000184005","ST6GALNAC3"
"ENSG00000117069","ST6GALNAC5"
"ENSG00000180488","MIGA1"
"ENSG00000117114","ADGRL2"
"ENSG00000137941","TTLL7"
"ENSG00000233061","TTLL7-IT1"
"ENSG00000117133","RPF1"
"ENSG00000153904","DDAH1"
"ENSG00000117174","ZNHIT6"
"ENSG00000122417","ODF2L"
"ENSG00000153936","HS2ST1"
"ENSG00000065243","PKN2"
"ENSG00000231999","LRRC8C-DT"
"ENSG00000171488","LRRC8C"
"ENSG00000171492","LRRC8D"
"ENSG00000122482","ZNF644"
"ENSG00000097046","CDC7"
"ENSG00000069702","TGFBR3"
"ENSG00000189195","BTBD8"
"ENSG00000122484","RPAP2"
"ENSG00000067208","EVI5"
"ENSG00000122406","RPL5"
"ENSG00000154511","DIPK1A"
"ENSG00000137942","FNBP1L"
"ENSG00000137962","ARHGAP29"
"ENSG00000117528","ABCD3"
"ENSG00000172339","ALG14"
"ENSG00000117569","PTBP2"
"ENSG00000188641","DPYD"
"ENSG00000162627","SNX7"
"ENSG00000162688","AGL"
"ENSG00000156876","SASS6"
"ENSG00000162694","EXTL2"
"ENSG00000240038","AMY2B"
"ENSG00000162631","NTNG1"
"ENSG00000134215","VAV3"
"ENSG00000162639","HENMT1"
"ENSG00000134186","PRPF38B"
"ENSG00000162641","AKNAD1"
"ENSG00000085433","WDR47"
"ENSG00000197780","TAF13"
"ENSG00000215717","TMEM167B"
"ENSG00000031698","SARS"
"ENSG00000143126","CELSR2"
"ENSG00000162650","ATXN7L2"
"ENSG00000065135","GNAI3"
"ENSG00000134248","LAMTOR5"
"ENSG00000116455","WDR77"
"ENSG00000116459","ATP5PB"
"ENSG00000116473","RAP1A"
"ENSG00000198799","LRIG2"
"ENSG00000116793","PHTF1"
"ENSG00000134262","AP4B1"
"ENSG00000197323","TRIM33"
"ENSG00000116752","BCAS2"
"ENSG00000009307","CSDE1"
"ENSG00000163399","ATP1A1"
"ENSG00000143061","IGSF3"
"ENSG00000198162","MAN1A2"
"ENSG00000196505","GDAP2"
"ENSG00000065183","WDR3"
"ENSG00000155761","SPAG17"
"ENSG00000116874","WARS2"
"ENSG00000273213","HIST2H3PS2"
"ENSG00000265491","RNF115"
"ENSG00000143127","ITGA10"
"ENSG00000131779","PEX11B"
"ENSG00000265241","RBM8A"
"ENSG00000272031","ANKRD34A"
"ENSG00000121851","POLR3GL"
"ENSG00000178104","PDE4DIP"
"ENSG00000178096","BOLA1"
"ENSG00000264522","OTUD7B"
"ENSG00000136631","VPS45"
"ENSG00000143401","ANP32E"
"ENSG00000266472","MRPS21"
"ENSG00000163125","RPRD2"
"ENSG00000228126","FALEC"
"ENSG00000163131","CTSS"
"ENSG00000143437","ARNT"
"ENSG00000143443","C1orf56"
"ENSG00000163155","LYSMD1"
"ENSG00000143390","RFX5"
"ENSG00000143442","POGZ"
"ENSG00000143375","CGN"
"ENSG00000143376","SNX27"
"ENSG00000178796","RIIAD1"
"ENSG00000143436","MRPL9"
"ENSG00000143553","SNAPIN"
"ENSG00000143621","ILF2"
"ENSG00000143614","GATAD2B"
"ENSG00000143570","SLC39A1"
"ENSG00000143543","JTB"
"ENSG00000177954","RPS27"
"ENSG00000143549","TPM3"
"ENSG00000143612","C1orf43"
"ENSG00000143575","HAX1"
"ENSG00000160716","CHRNB2"
"ENSG00000160710","ADAR"
"ENSG00000163344","PMVK"
"ENSG00000173207","CKS1B"
"ENSG00000160688","FLAD1"
"ENSG00000143590","EFNA3"
"ENSG00000179085","DPM3"
"ENSG00000163463","KRTCAP2"
"ENSG00000116521","SCAMP3"
"ENSG00000116539","ASH1L"
"ENSG00000132718","SYT11"
"ENSG00000116584","ARHGEF2"
"ENSG00000163479","SSR2"
"ENSG00000116586","LAMTOR2"
"ENSG00000163468","CCT3"
"ENSG00000116604","MEF2D"
"ENSG00000163382","NAXE"
"ENSG00000160818","GPATCH4"
"ENSG00000143320","CRABP2"
"ENSG00000143314","MRPL24"
"ENSG00000177807","KCNJ10"
"ENSG00000162728","KCNJ9"
"ENSG00000162735","PEX19"
"ENSG00000143256","PFDN2"
"ENSG00000143222","UFC1"
"ENSG00000158850","B4GALT3"
"ENSG00000248485","PCP4L1"
"ENSG00000158887","MPZ"
"ENSG00000162746","FCRLB"
"ENSG00000081721","DUSP12"
"ENSG00000118217","ATF6"
"ENSG00000117152","RGS4"
"ENSG00000143198","MGST3"
"ENSG00000143183","TMCO1"
"ENSG00000143190","POU2F1"
"ENSG00000143164","DCAF6"
"ENSG00000143155","TIPRL"
"ENSG00000143153","ATP1B1"
"ENSG00000143156","NME7"
"ENSG00000075945","KIFAP3"
"ENSG00000117523","PRRC2C"
"ENSG00000010165","EEF1AKNMT"
"ENSG00000197959","DNM3"
"ENSG00000162753","SLC9C2"
"ENSG00000076321","KLHL20"
"ENSG00000234741","GAS5"
"ENSG00000135870","RC3H1"
"ENSG00000152061","RABGAP1L"
"ENSG00000120333","MRPS14"
"ENSG00000143207","COP1"
"ENSG00000152092","ASTN1"
"ENSG00000198797","BRINP2"
"ENSG00000075391","RASAL2"
"ENSG00000116191","RALGPS2"
"ENSG00000186283","TOR3A"
"ENSG00000143322","ABL2"
"ENSG00000135837","CEP350"
"ENSG00000230124","ACBD6"
"ENSG00000143324","XPR1"
"ENSG00000135835","KIAA1614"
"ENSG00000143333","RGS16"
"ENSG00000135824","RGS8"
"ENSG00000135862","LAMC1"
"ENSG00000162704","ARPC5"
"ENSG00000143344","RGL1"
"ENSG00000173627","APOBEC4"
"ENSG00000198756","COLGALT2"
"ENSG00000116667","C1orf21"
"ENSG00000116668","SWT1"
"ENSG00000116679","IVNS1ABP"
"ENSG00000157181","ODR4"
"ENSG00000116703","PDC"
"ENSG00000162670","BRINP3"
"ENSG00000116741","RGS2"
"ENSG00000134371","CDC73"
"ENSG00000134376","CRB1"
"ENSG00000213047","DENND1B"
"ENSG00000116852","KIF21B"
"ENSG00000116857","TMEM9"
"ENSG00000134369","NAV1"
"ENSG00000134375","TIMM17A"
"ENSG00000143862","ARL8A"
"ENSG00000077152","UBE2T"
"ENSG00000077157","PPP1R12B"
"ENSG00000117139","KDM5B"
"ENSG00000159346","ADIPOR1"
"ENSG00000159348","CYB5R1"
"ENSG00000163444","TMEM183A"
"ENSG00000143847","PPFIA4"
"ENSG00000188783","PRELP"
"ENSG00000182004","SNRPE"
"ENSG00000133059","DSTYK"
"ENSG00000133069","TMCC2"
"ENSG00000117280","RAB29"
"ENSG00000133065","SLC41A1"
"ENSG00000266028","SRGAP2"
"ENSG00000008118","CAMK1G"
"ENSG00000117594","HSD11B1"
"ENSG00000143469","SYT14"
"ENSG00000054392","HHAT"
"ENSG00000143473","KCNH1"
"ENSG00000117625","RCOR3"
"ENSG00000117691","NENF"
"ENSG00000136643","RPS6KC1"
"ENSG00000136636","KCTD3"
"ENSG00000042781","USH2A"
"ENSG00000196482","ESRRG"
"ENSG00000228063","LYPLAL1-DT"
"ENSG00000116141","MARK1"
"ENSG00000117791","MARC2"
"ENSG00000143753","DEGS1"
"ENSG00000143771","CNIH4"
"ENSG00000143742","SRP9"
"ENSG00000143811","PYCR2"
"ENSG00000203685","STUM"
"ENSG00000143801","PSEN2"
"ENSG00000143776","CDC42BPA"
"ENSG00000143740","SNAP47"
"ENSG00000143761","ARF1"
"ENSG00000198835","GJC2"
"ENSG00000181873","IBA57"
"ENSG00000181218","HIST3H2A"
"ENSG00000168159","RNF187"
"ENSG00000154429","CCSAP"
"ENSG00000143633","C1orf131"
"ENSG00000116903","EXOC8"
"ENSG00000135766","EGLN1"
"ENSG00000135749","PCNX2"
"ENSG00000143674","MAP3K21"
"ENSG00000173726","TOMM20"
"ENSG00000054267","ARID4B"
"ENSG00000168243","GNG4"
"ENSG00000143669","LYST"
"ENSG00000116977","LGALS8"
"ENSG00000198626","RYR2"
"ENSG00000155816","FMN2"
"ENSG00000182901","RGS7"
"ENSG00000117009","KMO"
"ENSG00000054277","OPN3"
"ENSG00000203668","CHML"
"ENSG00000143702","CEP170"
"ENSG00000054282","SDCCAG8"
"ENSG00000117020","AKT3"
"ENSG00000203667","COX20"
"ENSG00000203666","EFCAB2"
"ENSG00000185420","SMYD3"
"ENSG00000162852","CNST"
"ENSG00000143653","SCCPDH"
"ENSG00000153207","AHCTF1"
"ENSG00000197454","OR2L5"
"ENSG00000171163","ZNF692"
"ENSG00000143727","ACP1"
"ENSG00000186487","MYT1L"
"ENSG00000182551","ADI1"
"ENSG00000171865","RNASEH1"
"ENSG00000171863","RPS7"
"ENSG00000176887","SOX11"
"ENSG00000134326","CMPK2"
"ENSG00000151692","RNF144A"
"ENSG00000134308","YWHAQ"
"ENSG00000172059","KLF11"
"ENSG00000115758","ODC1"
"ENSG00000143882","ATP6V1C2"
"ENSG00000143870","PDIA6"
"ENSG00000162975","KCNF1"
"ENSG00000134318","ROCK2"
"ENSG00000163029","SMC6"
"ENSG00000170745","KCNS3"
"ENSG00000240857","RDH14"
"ENSG00000055917","PUM2"
"ENSG00000143878","RHOB"
"ENSG00000119771","KLHL29"
"ENSG00000119778","ATAD2B"
"ENSG00000176732","PFN4"
"ENSG00000084676","NCOA1"
"ENSG00000119772","DNMT3A"
"ENSG00000138101","DTNB"
"ENSG00000143970","ASXL2"
"ENSG00000084733","RAB10"
"ENSG00000213699","SLC35F6"
"ENSG00000157851","DPYSL5"
"ENSG00000084693","AGBL5"
"ENSG00000228474","OST4"
"ENSG00000138030","KHK"
"ENSG00000138028","CGREF1"
"ENSG00000138073","PREB"
"ENSG00000138085","ATRAID"
"ENSG00000115204","MPV17"
"ENSG00000138002","IFT172"
"ENSG00000115226","FNDC4"
"ENSG00000198522","GPN1"
"ENSG00000119760","SUPT7L"
"ENSG00000243147","MRPL33"
"ENSG00000171174","RBKS"
"ENSG00000171094","ALK"
"ENSG00000162961","DPY30"
"ENSG00000021574","SPAST"
"ENSG00000115760","BIRC6"
"ENSG00000260025","CRIM1-DT"
"ENSG00000152133","GPATCH11"
"ENSG00000055332","EIF2AK2"
"ENSG00000218739","CEBPZOS"
"ENSG00000115816","CEBPZ"
"ENSG00000143889","HNRNPLL"
"ENSG00000152147","GEMIN6"
"ENSG00000188010","MORN2"
"ENSG00000115904","SOS1"
"ENSG00000011566","MAP4K3"
"ENSG00000152154","TMEM178A"
"ENSG00000138050","THUMPD2"
"ENSG00000183023","SLC8A1"
"ENSG00000143924","EML4"
"ENSG00000115944","COX7A2L"
"ENSG00000162882","HAAO"
"ENSG00000152518","ZFP36L2"
"ENSG00000143921","ABCG8"
"ENSG00000138032","PPM1B"
"ENSG00000138079","SLC3A1"
"ENSG00000143919","CAMKMT"
"ENSG00000068784","SRBD1"
"ENSG00000171132","PRKCE"
"ENSG00000250565","ATP6V1E2"
"ENSG00000180398","MCFD2"
"ENSG00000184261","KCNK12"
"ENSG00000138081","FBXO11"
"ENSG00000162869","PPP1R21"
