"Ensembl","Gene_Symbols"
"ENSG00000157193","LRP8"
"ENSG00000164512","ANKRD55"
"ENSG00000187678","SPRY4"
"ENSG00000115963","RND3"
"ENSG00000166068","SPRED1"
"ENSG00000148082","SHC3"
"ENSG00000174943","KCTD13"
"ENSG00000182013","PNMA8A"
"ENSG00000168824","NSG1"
"ENSG00000185946","RNPC3"
"ENSG00000103502","CDIPT"
"ENSG00000071553","ATP6AP1"
"ENSG00000204386","NEU1"
"ENSG00000182220","ATP6AP2"
"ENSG00000035862","TIMP2"
"ENSG00000171130","ATP6V0E2"
"ENSG00000023734","STRAP"
"ENSG00000111897","SERINC1"
"ENSG00000130540","SULT4A1"
"ENSG00000138640","FAM13A"
"ENSG00000174718","RESF1"
"ENSG00000165591","FAAH2"
"ENSG00000095139","ARCN1"
"ENSG00000144567","RETREG2"
"ENSG00000100784","RPS6KA5"
"ENSG00000107890","ANKRD26"
"ENSG00000133872","SARAF"
"ENSG00000019505","SYT13"
"ENSG00000163888","CAMK2N2"
"ENSG00000197746","PSAP"
"ENSG00000188766","SPRED3"
"ENSG00000178913","TAF7"
"ENSG00000169410","PTPN9"
"ENSG00000114503","NCBP2"
"ENSG00000089818","NECAP1"
"ENSG00000152291","TGOLN2"
"ENSG00000134575","ACP2"
"ENSG00000100554","ATP6V1D"
"ENSG00000198369","SPRED2"
"ENSG00000171314","PGAM1"
"ENSG00000147224","PRPS1"
"ENSG00000134375","TIMM17A"
"ENSG00000132824","SERINC3"
"ENSG00000100219","XBP1"
"ENSG00000167528","ZNF641"
"ENSG00000111652","COPS7A"
"ENSG00000154217","PITPNC1"
"ENSG00000177875","CCDC184"
"ENSG00000240694","PNMA2"
"ENSG00000184009","ACTG1"
"ENSG00000072422","RHOBTB1"
"ENSG00000133863","TEX15"
"ENSG00000089248","ERP29"
"ENSG00000101438","SLC32A1"
"ENSG00000092096","SLC22A17"
"ENSG00000100335","MIEF1"
"ENSG00000129625","REEP5"
"ENSG00000165943","MOAP1"
"ENSG00000082641","NFE2L1"
"ENSG00000131238","PPT1"
"ENSG00000108946","PRKAR1A"
"ENSG00000177432","NAP1L5"
"ENSG00000149575","SCN2B"
"ENSG00000078177","N4BP2"
"ENSG00000213585","VDAC1"
"ENSG00000136003","ISCU"
"ENSG00000243701","DUBR"
"ENSG00000154096","THY1"
"ENSG00000182916","TCEAL7"
"ENSG00000177383","MAGEF1"
"ENSG00000057704","TMCC3"
"ENSG00000173726","TOMM20"
"ENSG00000174938","SEZ6L2"
"ENSG00000169372","CRADD"
"ENSG00000188042","ARL4C"
"ENSG00000176907","TCIM"
"ENSG00000102401","ARMCX3"
"ENSG00000176903","PNMA1"
"ENSG00000102409","BEX4"
"ENSG00000182636","NDN"
"ENSG00000180398","MCFD2"
"ENSG00000134954","ETS1"
"ENSG00000130764","LRRC47"
"ENSG00000244405","ETV5"
"ENSG00000132321","IQCA1"
"ENSG00000162599","NFIA"
"ENSG00000198612","COPS8"
"ENSG00000148334","PTGES2"
"ENSG00000137726","FXYD6"
"ENSG00000128683","GAD1"
"ENSG00000137124","ALDH1B1"
"ENSG00000115226","FNDC4"
"ENSG00000185634","SHC4"
"ENSG00000136240","KDELR2"
"ENSG00000146243","IRAK1BP1"
"ENSG00000002746","HECW1"
"ENSG00000153012","LGI2"
"ENSG00000198846","TOX"
"ENSG00000135916","ITM2C"
"ENSG00000174684","B4GAT1"
"ENSG00000086598","TMED2"
"ENSG00000117152","RGS4"
"ENSG00000198042","MAK16"
"ENSG00000131779","PEX11B"
"ENSG00000101460","MAP1LC3A"
