"Ensembl","Gene_Symbols"
"ENSG00000187678","SPRY4"
"ENSG00000164512","ANKRD55"
"ENSG00000157193","LRP8"
"ENSG00000244405","ETV5"
"ENSG00000188766","SPRED3"
"ENSG00000147571","CRH"
"ENSG00000101438","SLC32A1"
"ENSG00000198369","SPRED2"
"ENSG00000270170","NCBP2AS2"
"ENSG00000111652","COPS7A"
"ENSG00000115226","FNDC4"
"ENSG00000115963","RND3"
"ENSG00000171314","PGAM1"
"ENSG00000054803","CBLN4"
"ENSG00000211450","SELENOH"
"ENSG00000163888","CAMK2N2"
"ENSG00000132326","PER2"
"ENSG00000136003","ISCU"
"ENSG00000182916","TCEAL7"
"ENSG00000134575","ACP2"
"ENSG00000182013","PNMA8A"
"ENSG00000188051","TMEM221"
"ENSG00000176907","TCIM"
"ENSG00000005022","SLC25A5"
"ENSG00000175197","DDIT3"
"ENSG00000184508","HDDC3"
"ENSG00000172115","CYCS"
"ENSG00000162520","SYNC"
"ENSG00000165821","SALL2"
"ENSG00000188290","HES4"
"ENSG00000178718","RPP25"
"ENSG00000177875","CCDC184"
"ENSG00000232956","SNHG15"
"ENSG00000278970","HEIH"
"ENSG00000120875","DUSP4"
"ENSG00000108106","UBE2S"
"ENSG00000147669","POLR2K"
"ENSG00000071575","TRIB2"
"ENSG00000145741","BTF3"
"ENSG00000127774","EMC6"
"ENSG00000113578","FGF1"
"ENSG00000187051","RPS19BP1"
"ENSG00000158792","SPATA2L"
"ENSG00000062582","MRPS24"
"ENSG00000100316","RPL3"
"ENSG00000180964","TCEAL8"
"ENSG00000174748","RPL15"
"ENSG00000137124","ALDH1B1"
"ENSG00000177954","RPS27"
"ENSG00000100219","XBP1"
"ENSG00000198755","RPL10A"
"ENSG00000185634","SHC4"
"ENSG00000099977","DDT"
"ENSG00000173846","PLK3"
"ENSG00000168701","TMEM208"
"ENSG00000185022","MAFF"
"ENSG00000281344","HELLPAR"
"ENSG00000265681","RPL17"
"ENSG00000205138","SDHAF1"
"ENSG00000149806","FAU"
"ENSG00000178449","COX14"
"ENSG00000134419","RPS15A"
"ENSG00000177432","NAP1L5"
"ENSG00000171863","RPS7"
"ENSG00000153485","TMEM251"
"ENSG00000118181","RPS25"
"ENSG00000165502","RPL36AL"
"ENSG00000179041","RRS1"
"ENSG00000152580","IGSF10"
"ENSG00000221821","C6orf226"
"ENSG00000128285","MCHR1"
"ENSG00000181773","GPR3"
"ENSG00000198242","RPL23A"
"ENSG00000133863","TEX15"
"ENSG00000167011","NAT16"
"ENSG00000127325","BEST3"
"ENSG00000095596","CYP26A1"
"ENSG00000163584","RPL22L1"
"ENSG00000188729","OSTN"
"ENSG00000269893","SNHG8"
"ENSG00000126953","TIMM8A"
"ENSG00000143947","RPS27A"
"ENSG00000112667","DNPH1"
"ENSG00000241563","CORT"
"ENSG00000116194","ANGPTL1"
"ENSG00000139537","CCDC65"
"ENSG00000128564","VGF"
"ENSG00000161970","RPL26"
"ENSG00000157005","SST"
"ENSG00000143443","C1orf56"
"ENSG00000079257","LXN"
"ENSG00000181218","HIST3H2A"
"ENSG00000213626","LBH"
"ENSG00000142684","ZNF593"
"ENSG00000163632","C3orf49"
"ENSG00000069018","TRPC7"
"ENSG00000121380","BCL2L14"
"ENSG00000106399","RPA3"
"ENSG00000230358","SPDYE21P"
"ENSG00000146232","NFKBIE"
