"Ensembl","Gene_Symbols"
"ENSG00000157193","LRP8"
"ENSG00000164512","ANKRD55"
"ENSG00000187678","SPRY4"
"ENSG00000115963","RND3"
"ENSG00000166068","SPRED1"
"ENSG00000148082","SHC3"
"ENSG00000182013","PNMA8A"
"ENSG00000071553","ATP6AP1"
"ENSG00000035862","TIMP2"
"ENSG00000163888","CAMK2N2"
"ENSG00000188766","SPRED3"
"ENSG00000198369","SPRED2"
"ENSG00000171314","PGAM1"
"ENSG00000147224","PRPS1"
"ENSG00000100219","XBP1"
"ENSG00000177875","CCDC184"
"ENSG00000133863","TEX15"
"ENSG00000101438","SLC32A1"
"ENSG00000182916","TCEAL7"
"ENSG00000057704","TMCC3"
"ENSG00000176907","TCIM"
"ENSG00000244405","ETV5"
"ENSG00000137124","ALDH1B1"
"ENSG00000185634","SHC4"
"ENSG00000153012","LGI2"
"ENSG00000117152","RGS4"
"ENSG00000113578","FGF1"
"ENSG00000270170","NCBP2AS2"
"ENSG00000054803","CBLN4"
"ENSG00000165821","SALL2"
"ENSG00000120875","DUSP4"
"ENSG00000172115","CYCS"
"ENSG00000149054","ZNF215"
"ENSG00000147571","CRH"
"ENSG00000188636","RTL6"
"ENSG00000069018","TRPC7"
"ENSG00000157005","SST"
"ENSG00000198680","TUSC1"
"ENSG00000188729","OSTN"
"ENSG00000186889","TMEM17"
"ENSG00000127325","BEST3"
"ENSG00000203872","C6orf163"
"ENSG00000132326","PER2"
"ENSG00000284753","EEF1AKMT4"
"ENSG00000171759","PAH"
"ENSG00000188051","TMEM221"
"ENSG00000254585","MAGEL2"
"ENSG00000140057","AK7"
"ENSG00000178878","APOLD1"
"ENSG00000128285","MCHR1"
"ENSG00000213626","LBH"
"ENSG00000281344","HELLPAR"
"ENSG00000189184","PCDH18"
"ENSG00000006128","TAC1"
"ENSG00000106511","MEOX2"
"ENSG00000128564","VGF"
"ENSG00000142089","IFITM3"
"ENSG00000140557","ST8SIA2"
"ENSG00000121380","BCL2L14"
"ENSG00000137252","HCRTR2"
"ENSG00000142530","FAM71E1"
"ENSG00000110092","CCND1"
"ENSG00000125657","TNFSF9"
"ENSG00000181218","HIST3H2A"
"ENSG00000180332","KCTD4"
"ENSG00000139874","SSTR1"
"ENSG00000145826","LECT2"
"ENSG00000042813","ZPBP"
"ENSG00000150782","IL18"
"ENSG00000100314","CABP7"
"ENSG00000071282","LMCD1"
"ENSG00000001626","CFTR"
"ENSG00000047936","ROS1"
"ENSG00000185862","EVI2B"
"ENSG00000255474","GAU1"
"ENSG00000008438","PGLYRP1"
"ENSG00000172771","EFCAB12"
"ENSG00000254656","RTL1"
"ENSG00000164675","IQUB"
"ENSG00000241563","CORT"
"ENSG00000196553","CCDC196"
"ENSG00000116194","ANGPTL1"
"ENSG00000174226","SNX31"
"ENSG00000144031","ANKRD53"
"ENSG00000102924","CBLN1"
"ENSG00000151364","KCTD14"
"ENSG00000004059","ARF5"
"ENSG00000095596","CYP26A1"
"ENSG00000138079","SLC3A1"
"ENSG00000136859","ANGPTL2"
"ENSG00000221843","C2orf16"
"ENSG00000166828","SCNN1G"
"ENSG00000100652","SLC10A1"
"ENSG00000167011","NAT16"
"ENSG00000253309","SERPINE3"
"ENSG00000181773","GPR3"
"ENSG00000163632","C3orf49"
"ENSG00000108242","CYP2C18"
"ENSG00000197901","SLC22A6"
"ENSG00000165646","SLC18A2"
"ENSG00000136206","SPDYE1"
"ENSG00000115825","PRKD3"
"ENSG00000078795","PKD2L2"
"ENSG00000143942","CHAC2"
"ENSG00000204287","HLA-DRA"
