GENE_SYMBOLS,refseq_ids
BOLA3,NM_001035505
UQCRQ,NM_014402
CRH,NM_000756
SELENOH,NM_001321335
COX7A1,NM_001864
TCEAL8,NM_001006684
NCBP2AS2,NM_001355243
OR6A2,NM_003696
TMEM258,NM_014206
ATOX1,NM_004045
HDDC3,NM_001286451
EMC6,NM_001014764
KPTN,NM_001291296
CHCHD5,NM_001304353
NDUFS6,NM_004553
ATP5MD,NA
ANTKMT,NM_001271285
CORT,NM_001302
RPS27,NM_001030
HAX1,NM_001018837
IL1R1,NM_000877
HLA-DRA,NM_019111
COX7A2,NM_001366292
TMEM141,NM_032928
VEGFB,NM_001243733
MYL6B,NM_001199629
MDP1,NM_001199821
RPS21,NM_001024
RPL34,NM_000995
C18orf32,NM_001035005
GAS1RR,NR_049794
MRPL40,NM_001318151
RPL9,NM_000661
SNHG8,NR_003584
FNDC4,NM_022823
COPS9,NM_001163424
ATP5IF1,NM_016311
MRPL57,NM_024026
HDDC2,NM_016063
KCNA4,NM_002233
TMEM208,NM_001318217
RPL41,NM_001035267
ATP5PF,NM_001003696
SPCS1,NM_014041
ATP5MF,NM_001003713
POLR2K,NM_005034
RPS13,NM_001017
FAU,NM_001997
LSM7,NM_016199
RPL36A,NM_001199972
RPL35A,NM_000996
RPLP2,NM_001004
RPL36AL,NM_001001
RPS15A,NM_001019
ATP5F1E,NM_006886
DDT,NM_001084392
NDUFB3,NM_001257102
DUSP28,NM_001033575
RPL29,NM_000992
BTF3,NM_001037637
SNHG15,NR_003697
NDUFB2,NM_004546
C8orf33,NM_023080
COX14,NM_001257133
RPL21,NM_000982
RPS29,NM_001030001
ERVK13-1,NM_001012731
COX4I1,NM_001318786
ILF3-DT,NM_203300
RPL11,NM_000975
COX5B,NM_001862
DNAJC19,NM_001190233
TOMM7,NM_019059
RPS28,NM_001031
RANBP1,NM_001278639
ENDOG,NM_004435
LSM3,NM_014463
RPS12,NM_001016
RPS14,NM_001025070
RPL35,NM_007209
U2AF1L4,NM_001040425
BVES,NM_001199563
HINT2,NM_032593
FAM201A,NR_027294
C11orf95,NA
UQCR11,NM_006830
C1orf122,NM_001142726
RPS10,NM_001014
RPL7A,NM_000972
NDUFB8,NM_001284367
NUDT22,NM_001128612
COPS7A,NM_001164093
RPL18,NM_000979
RPS27A,NM_001135592
CHRNB1,NM_000747
BAX,NM_001291428
LAGE3,NM_006014
ELOB,NM_007108
DDIT3,NM_001195053
SLC35B1,NM_001278784
TMED2,NM_001321445
PCP4L1,NM_001102566
SNHG6,NR_002599
ASB2,NM_001202429
MRPS24,NM_032014
RPL19,NM_000981
TIMM8B,NM_012459
NDUFA5,NM_001282419
MRPL21,NM_181512
AXDND1,NM_144619
UQCRFS1,NM_006003
RPLP1,NM_001003
NDUFA6,NM_002490
DNPH1,NM_006443
RPL30,NM_000989
RPS8,NM_001012
NABP1,NM_001031716
SMDT1,NM_033318
ZBBX,NM_001199201
NDUFC1,NM_001184986
TOMM6,NM_001134493
ATP5MPL,NA
MCRIP2,NM_001331229
NDUFB7,NM_004146
TMEM160,NM_017854
LSM10,NM_032881
TMA7,NM_001329417
RPS24,NM_001026
NT5C3B,NM_052935
SLC10A4,NM_152679
MAN1B1-DT,NR_027447
ROMO1,NM_080748
NDUFAF8,NM_001086521
FABP6,NM_001040442
HMGN2,NM_005517
MZT2B,NM_001330282
SYT4,NM_020783
UQCR10,NM_001003684
SST,NM_001048
RPL39,NM_001000
RPS15,NM_001018
RBMS2,NM_001414459
RPS9,NM_001013
RILP,NM_031430
RPL26,NM_000987
NDUFS5,NM_001184979
LAMTOR5,NM_001382293
RPS7,NM_001011
SLIRP,NM_001267863
SNHG29,NM_152350
RPL18A,NM_000980
CBLN4,NM_080617
POMP,NM_015932
SEZ6L2,NM_001114099
NAA38,NM_001320924
ATP5MC1,NM_001002027
HLA-B,NM_005514
SNHG7,NM_032887
C19orf53,NM_014047
RPP25,NM_017793
CHCHD2,NM_001320327
PFDN5,NM_002624
UQCRH,NM_001297565
MRPS17,NM_015969
PDAP1,NM_014891
RPL38,NM_000999
UBL5,NM_001048241
NDUFA13,NM_015965
TTC30B,NA
MRPL34,NM_001382342
SMIM26,NM_001348957
CRYBG1,NM_001371242
PSMG3,NM_001134340
TRIAP1,NM_016399
OXLD1,NM_001039842
RPS16,NM_001020
PSMB10,NM_002801
MRPL9,NM_001300733
RPS3A,NM_001006
RPS2,NM_002952
SDHAF1,NM_001042631
COX6C,NM_004374
RPL10,NM_001256577
NPB,NM_148896
RPL37A,NM_000998
RPP25L,NM_148178
SRSF9,NM_003769
LSM2,NM_021177
CDHR2,NM_001171976
POLR2I,NM_006233
RPL24,NM_000986
RNASEK,NM_001004333
RPL3,NM_000967
TBL1X,NM_001139466
SLC25A5,NM_001152
HORMAD1,NM_001199829
NDUFB10,NM_004548
COX6B1,NM_001863
TMEM256,NM_152766
SLC7A9,NM_001126335
NDUFB11,NM_001135998
IFI27L2,NM_032036
DYRK3,NM_001004023
KCNF1,NM_002236
SYTL3,NM_001009991
ZBTB44-DT,NM_001039787
PFKM,NM_000289
RPS23,NM_001025
ERH,NM_004450
TRADD,NM_001323552
RPL23,NM_000978
TIMM13,NM_012458
RPL32,NM_000994
TSPAN31,NM_001330168
ATP5ME,NM_007100
PMM1,NM_002676
BAG1,NM_001172415
REX1BD,NM_001100418
RPL17,NM_000985
RNF181,NM_016494
ARIH2OS,NM_001123040
SAC3D1,NM_001367485
RPS19,NM_001022
TMEM203,NM_053045
TCEAL7,NM_001348258
RPS25,NM_001028
COX7C,NM_001867
TMEM200C,NM_001080209
MRPS26,NM_030811
COX7B,NM_001866
R3HCC1,NM_001136108
UQCC3,NM_001085372
ZNF257,NM_001316996
FADD,NM_003824
NRIP2,NM_031474
IGFBP5,NM_000599
PHPT1,NM_001135860
CENPX,NM_001271006
FIS1,NM_016068
C16orf91,NA
UBE2S,NM_014501
SNRPE,NM_001304464
SCO2,NM_001169109
POPDC2,NM_001308333
RPL27,NM_000988
NME2,NM_001018137
SLC32A1,NM_080552
SELENOM,NM_080430
AK7,NM_001350888
OCEL1,NM_024578
C12orf57,NM_001301834
MRPL36,NM_032479
ST8SIA2,NM_001330416
NR2F2,NM_001145155
RPS4X,NM_001007
MAFF,NM_001161572
MANF,NM_006010
ELP5,NM_015362
KAT5,NM_001206833
RPL10A,NM_007104
NDUFA4,NM_002489
VSIR,NM_022153
ZNF487,NM_001355444
ZNF511,NM_145806
COX17,NM_001382002
GPR22,NM_005295
RPL13,NM_000977
HAR1A,NR_003244
RPS19BP1,NM_194326
KDM7A-DT,NR_024451
MRPL51,NM_016497
MRPS34,NM_001300900
NT5C,NM_001252377
DRAP1,NM_006442
TMEM126A,NM_001244735
CCT7,NM_001009570
SERF2,NM_001018108
RPS6,NM_001010
RPL27A,NM_000990
ANXA2,NM_001002857
BEX5,NM_001012978
CGNL1,NM_001252335
TCEAL6,NM_001006938
EPAS1,NM_001430
TRAPPC2L,NM_001318524
RGS16,NM_002928
SELENOK,NM_021237
DUSP4,NM_001394
NPY1R,NM_000909
FBXL22,NM_001367807
TAF13,NM_005645
DPM3,NM_018973
EEF1B2,NM_001037663
TGFBR2,NM_001024847
RPS18,NM_022551
RPL12,NM_000976
DCTPP1,NM_024096
ARL16,NM_001040025
PET100,NM_001171155
ZFAS1,NR_003604
MEA1,NM_001318942
TMEM251,NA
PLSCR5,NM_001085420
APEX1,NM_001244249
SEC61G,NM_001012456
RPL7,NM_000971
TSR3,NM_001001410
NDUFB9,NM_001278645
EXOSC4,NM_019037
DCUN1D3,NM_173475
GMPR2,NM_001002000
MMRN2,NM_024756
CCDC85B,NM_006848
IGFBP6,NM_002178
TOMM5,NM_001001790
VIP,NM_003381
TMEM147,NM_001242597
TCAF2,NM_001130025
C12orf10,NA
MED10,NM_032286
DCTN3,NM_001281425
RSL24D1,NM_016304
C18orf54,NM_001288980
IL17RE,NM_001193380
CHD7,NM_001316690
RPS26,NM_001029
ANAPC11,NM_001002244
DCAKD,NM_001128631
CHCHD10,NM_001301339
ERVMER61-1,NM_001012274
SET,NM_001122821
AMPD2,NM_001257361
H2AFZ,NA
CHCHD1,NM_203298
FERMT3,NM_001382361
NID2,NM_007361
PLIN5,NM_001013706
TMSB4X,NM_021109
VGF,NM_003378
FTL,NM_000146
RPL15,NM_001253379
UQCRB,NM_001199975
COL5A1,NM_000093
PRDX5,NM_001358511
ASPHD1,NM_181718
RBP4,NM_001323517
ARL6IP4,NM_001002251
MED7,NM_001100816
SCNN1G,NM_001039
ARMCX6,NM_001009584
RPL37,NM_000997
C1QB,NM_000491
TIMM10,NM_012456
PPP1R35,NM_001346938
HIST1H2BE,NA
STOML2,NM_001287031
RPL23A,NM_000984
FGF1,NM_000800
TMEM220,NM_001004313
TXNDC17,NM_032731
TUBGCP4,NM_001286414
RPL8,NM_000973
ATP5PD,NM_001003785
RPL14,NM_001034996
TCEAL2,NM_080390
TRBC2,NA
NUDT12,NM_001300741
NDUFB5,NM_001199957
CYCS,NM_018947
GCSH,NM_004483
USP19,NM_001199160
VPS11,NM_001290185
RELA-DT,NR_183625
RPL6,NM_000970
ATRAID,NM_001170795
SCARNA9,NR_002569
TRAPPC2B,NM_001355204
SPEF1,NM_015417
RAB33A,NM_004794
ZNF622,NM_033414
GADD45GIP1,NM_052850
FNDC1,NM_032532
C4orf48,NM_001141936
RPP21,NM_001199120
SELENOW,NM_003009
PRADC1,NM_032319
