Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_FOLATE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	0	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_N_GLYCAN_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_TASTE_TRANSDUCTION	1	NA	NA	NA	NA	NA	NA
KEGG_ETHER_LIPID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_OTHER_GLYCAN_DEGRADATION	1	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_HISTIDINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1	NA	NA	NA	NA	NA	NA
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1	NA	NA	NA	NA	NA	NA
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	1	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	2	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2	NA	NA	NA	NA	NA	NA
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	2	NA	NA	NA	NA	NA	NA
KEGG_CITRATE_CYCLE_TCA_CYCLE	2	NA	NA	NA	NA	NA	NA
