pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,8.04450766927179e-27,1.8824147946096e-24,1.34223377296446,0.819923058239746,2.09841019243564,84,RPS10|RPL29|RPL41|RPS27|RPS15A|RPS27A|RPL39|RPS8|RPS21|RPL10A|RPS12|RPL30|RPL34|RPS24|FAU|RPS13|RPS3A|RPL26|RPL26L1|RPL11|RPL18A|RPS29|RPS15|RPS28|RPL38|RPLP1|RPL36AL|RPL24|RPL9|RPL21|RPS26|RPL35|RPL35A|RPL10|RPS18|RPL36A|RPL12|RPLP2|RPL37|RPL18|RPS2|RSL24D1|RPL32|RPS4X|RPL37A|RPS19|RPS5|RPL17|RPS25|RPL22|RPL36|RPS23|RPL7A|RPL7|RPL27A|RPS9|RPL19|RPS3|RPL23|RPL8|RPS17|RPL15|RPS16|RPL6|RPL27|RPS7|RPL13|RPL3|RPL14
KEGG_OXIDATIVE_PHOSPHORYLATION,2.09598010241998e-17,2.03056949450402e-15,1.07686819261983,0.735109959655275,1.88979958878176,92,COX7A1|NDUFA5|UQCR10|UQCRQ|COX7A2|NDUFA1|NDUFB2|UQCR11|ATP5MG|COX5B|NDUFB1|COX6C|COX17|UQCRB|ATP5F1E|ATP5MF|UQCRFS1|COX6B1|ATP5MC1|COX7B|UQCRH|NDUFS6|COX4I1|COX8A|ATP5PD|NDUFA7|NDUFA6|NDUFB3|COX7C|COX5A|ATP5PF|NDUFB10|NDUFB6|NDUFS5|ATP5PO|NDUFA8|ATP6V0E1|NDUFA2|NDUFC2|NDUFA11|ATP5ME|ATP5F1D|COX15|NDUFC1|ATP6V1E2|NDUFB9|NDUFB7|NDUFB8|NDUFB5|NDUFA4|COX6A1|NDUFS8|NDUFAB1|NDUFA3|NDUFS7|NDUFV1|ATP5MC2
KEGG_ALZHEIMERS_DISEASE,3.66774424289527e-17,2.03056949450402e-15,1.06720998682811,0.705005697978919,1.830113321123,113,COX7A1|NDUFA5|UQCR10|UQCRQ|COX7A2|NDUFA1|NDUFB2|UQCR11|COX5B|NDUFB1|COX6C|UQCRB|ATP5F1E|UQCRFS1|COX6B1|ATP5MC1|COX7B|UQCRH|CYCS|NDUFS6|COX4I1|COX8A|LPL|ATP5PD|NDUFA7|FAS|NDUFA6|NDUFB3|COX7C|COX5A|ATP5PF|NDUFB10|NDUFB6|NDUFS5|ATP5PO|NDUFA8|NDUFA2|NDUFC2|ATP5F1D|NDUFC1|NOS1|CAPN1|NDUFB9|NDUFB7|NDUFB8|NDUFB5|NDUFA4|COX6A1|NDUFS8|NDUFAB1|NDUFA3|NDUFS7|NDUFV1|HSD17B10|ATP5MC2
KEGG_PARKINSONS_DISEASE,3.83541076614912e-17,2.03056949450402e-15,1.06720998682811,0.740892192973481,1.8994033610673,87,COX7A1|NDUFA5|UQCR10|UQCRQ|COX7A2|NDUFA1|NDUFB2|UQCR11|COX5B|NDUFB1|COX6C|UQCRB|ATP5F1E|UQCRFS1|COX6B1|ATP5MC1|COX7B|UQCRH|CYCS|NDUFS6|COX4I1|COX8A|ATP5PD|NDUFA7|NDUFA6|NDUFB3|COX7C|COX5A|ATP5PF|NDUFB10|NDUFB6|NDUFS5|ATP5PO|NDUFA8|NDUFA2|PARK7|NDUFC2|ATP5F1D|NDUFC1|VDAC2|NDUFB9|NDUFB7|NDUFB8|NDUFB5|NDUFA4|COX6A1|NDUFS8|NDUFAB1|NDUFA3|NDUFS7|NDUFV1|ATP5MC2|SLC25A5|NDUFS3|ATP5F1B
KEGG_HUNTINGTONS_DISEASE,4.33882370620518e-17,2.03056949450402e-15,1.06720998682811,0.685189386658207,1.78765611670905,128,COX7A1|POLR2I|NDUFA5|UQCR10|UQCRQ|POLR2K|COX7A2|NDUFA1|NDUFB2|UQCR11|COX5B|NDUFB1|COX6C|UQCRB|ATP5F1E|UQCRFS1|COX6B1|ATP5MC1|COX7B|UQCRH|CYCS|NDUFS6|COX4I1|COX8A|ATP5PD|NDUFA7|POLR2J|NDUFA6|NDUFB3|COX7C|COX5A|POLR2L|ATP5PF|NDUFB10|NDUFB6|NDUFS5|DCTN2|SP1|ATP5PO|NDUFA8|NDUFA2|CLTC|NDUFC2|ATP5F1D|CREB5|NDUFC1|VDAC2|NDUFB9|NDUFB7|NDUFB8|NDUFB5|NDUFA4|COX6A1|NDUFS8|NDUFAB1|AP2M1|NDUFA3|NDUFS7|NDUFV1|ATP5MC2|DLG4|SLC25A5
HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.89075053028888e-16,1.90739270681266e-14,1.02766987054358,0.649178158169174,1.70922817956997,159,NDUFA5|UQCR10|UQCRQ|COX7A2|NDUFA1|NDUFB2|UQCR11|ATP5MG|COX5B|NDUFB1|COX6C|COX17|UQCRB|ATP5F1E|ATP5MF|UQCRFS1|COX6B1|ATP5MC1|COX7B|UQCRH|CYCS|NDUFS6|COX4I1|COX8A|ECI1|ATP5PD|NDUFA7|TOMM22|NDUFA6|MRPS12|NDUFB3|COX7C|COX5A|ATP5PF|NDUFB6|ISCU|ATP5PO|TIMM10|NDUFA8|ATP6V0E1|NDUFA2|TIMM8B|NDUFC2|TIMM17A|ATP5ME|ATP5F1D|COX15|SLC25A3|NDUFC1|IDH2|VDAC2|NDUFB7|PHYH|NDUFB8|NDUFB5|NDUFA4|COX6A1|NDUFS8|NDUFAB1|MFN2|MRPL34|NDUFA3|OAT|NDUFS7|ATP1B1|NDUFV1|HSD17B10|ATP5MC2|ALAS1|SLC25A5|IDH3B|NDUFS3|ATP5F1B|DLD|IDH3A|POLR2F|CYC1|GPX4|TIMM13|ALDH6A1|ATP5F1C|OXA1L|LDHB|VDAC1|MDH1|FH|ATP5MC3|ATP5PB|ACADVL
KEGG_CARDIAC_MUSCLE_CONTRACTION,1.54461818022764e-08,5.16343791676095e-07,0.73376198835648,0.721497306159415,1.77999919802846,46,COX7A1|UQCR10|UQCRQ|COX7A2|UQCR11|COX5B|COX6C|UQCRB|UQCRFS1|COX6B1|COX7B|UQCRH|COX4I1|COX8A|COX7C|COX5A|CACNG3|ACTC1|SLC9A6|COX6A1
HALLMARK_DNA_REPAIR,8.8553058107092e-05,0.00259017694963244,0.538434096309916,0.545996400017794,1.41161105974229,104,POLR2I|POLR2K|VPS37B|MRPL40|COX17|POLR2J|POLD4|ERCC2|POLR3GL|POLH|NCBP2|GUK1|SAC3D1|GMPR2|SUPT4H1|GTF2A2|NME1|GSDME|ITPA|TAF10|SNAPC5|RPA2|RFC4|VPS37D|SRSF6|SEC61A1|POLR2F|APRT|GPX4|EDF1|BRF2|TAF6|IMPDH2|RBX1|NFX1|CLP1|GTF2H5|SDCBP|MPC2|ARL6IP1|TAF13|SF3A3|SMAD5|ALYREF|DGCR8|SURF1|ZNF707|TAF9|TK2|PRIM1|AK1|POLR1H|NELFE|BOLA2|EIF1B|TARBP2|POLD1|RFC3|MPG|ERCC8|RRM2B|DAD1|POLB|AK3|ADRM1
HALLMARK_ALLOGRAFT_REJECTION,0.000125834333614198,0.00327169267396913,0.518848077743792,0.574491838529023,1.45896705045734,73,CD74|RPL39|RPS3A|RPL9|PSMB10|ABCE1|SPI1|NLRP3|FAS|HIF1A|RPS19|IFNGR2|NOS2|RPS9|NME1|TAPBP|SOCS5|ACHE|IL18|C2|EIF3J|INHBA
HALLMARK_MYC_TARGETS_V1,0.000248354604182293,0.00581149773786566,0.49849310876659,0.49826663367417,1.3136082152606,165,RPS10|MRPS18B|HDDC2|RPL34|H2AZ1|RAD23B|EEF1B2|ABCE1|MRPL9|SNRPG|PSMD7|COX5A|RPL18|RPS2|POLE3|LSM7|RANBP1|RPS5|RPL22|NCBP2|FAM120A|RPS3|NME1|SSBP1|PSMA7|LSM2|SNRPD3|ERH|SLC25A3|G3BP1|RPL6|RUVBL2|PA2G4|EIF2S2|SRSF3|PGK1|NDUFAB1|EIF3J|TFDP1|RPL14|RFC4|PHB1|CLNS1A|NHP2|SET|CYC1|HSPE1|APEX1|ACP1|SNRPB2|PPIA|IMPDH2|SERBP1|VDAC1|SNRPD2|EIF4E|AIMP2|YWHAQ|CCNA2|SYNCRIP|CBX3|EIF4G2|TUFM|HDAC2|RRP9|SSB|SNRPD1|BUB3|PSMA4|XRCC6|PSMA2|C1QBP|NOP16|EPRS1|CCT2|EIF3B|PSMD8|RAN|USP1|SMARCC1|FBL|EIF3D|COPS5|HNRNPA1|MRPL23|ORC2|UBA2|DEK
