pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,3.29271859601119e-20,3.81955357137297e-18,1.16017957183021,0.799247473078605,2.00887669634996,70,RPL9|RPS27A|RPL41|RPS8|RPL7A|RPL35A|RPS9|RPL21|FAU|RPS12|RPL34|RPL11|RPL23|RPS27|RPS15A|RPS23|RPS10|RPL36AL|RPLP1|RPL24|RPS13|RPL18A|RPL32|RPL36A|RPS29|RPL14|RPS24|RPL8|RPS15|RPL30|RPL19|RPL26|RPS25|RPS28|RPLP2|RPL17|RPS21|RPL29|RPL35|RPL27A|RPL37A|RPL10|RPL18|RPS5|RPS19|RPS26|RPL39|RPL3|RPL23A|RPS3A|RPL13|RPS2|RPS4X|RPS18|RPL27|RPS16|RPL38|RPL7|RPL10A|RPL6|RPS7|RPL15
KEGG_PARKINSONS_DISEASE,4.98088879885798e-07,2.88891550333763e-05,0.659444398037935,0.69792123641299,1.69394911523517,41,ATP5PF|NDUFS6|COX7A2|UQCRQ|NDUFC1|COX4I1|COX6B1|PARK7|NDUFB10|UQCRB|ATP5F1E|UQCR11|UQCR10|NDUFB1|NDUFB9|NDUFB7|NDUFS5|NDUFA4|COX7B|NDUFB2|COX7C|COX5B|SLC25A5|NDUFA1|NDUFB5|CYCS|NDUFB3|ATP5PD|ATP5MC1
KEGG_HUNTINGTONS_DISEASE,1.77132558138829e-06,5.33632713065144e-05,0.643551836150722,0.67983269277785,1.65872784948875,44,ATP5PF|NDUFS6|COX7A2|UQCRQ|NDUFC1|COX4I1|COX6B1|NDUFB10|UQCRB|ATP5F1E|UQCR11|UQCR10|NDUFB1|NDUFB9|NDUFB7|NDUFS5|NDUFA4|COX7B|NDUFB2|COX7C|COX5B|SLC25A5|NDUFA1|NDUFB5|POLR2K|POLR2I|CYCS|NDUFB3|ATP5PD|ATP5MC1
KEGG_ALZHEIMERS_DISEASE,1.84011280367291e-06,5.33632713065144e-05,0.643551836150722,0.711040228321109,1.7115620588651,37,ATP5PF|NDUFS6|COX7A2|UQCRQ|NDUFC1|COX4I1|COX6B1|NDUFB10|UQCRB|ATP5F1E|UQCR11|UQCR10|NDUFB1|NDUFB9|NDUFB7|NDUFS5|NDUFA4|COX7B|NDUFB2|COX7C|COX5B|NDUFA1|NDUFB5|CYCS|NDUFB3|ATP5PD|ATP5MC1|COX7A1|ATP5MC2|APOE
KEGG_OXIDATIVE_PHOSPHORYLATION,2.66684438984356e-05,0.000618707898443706,0.575610261071129,0.657651760080823,1.59916873870299,42,ATP5PF|NDUFS6|COX7A2|ATP5MF|UQCRQ|NDUFC1|COX4I1|COX6B1|NDUFB10|UQCRB|ATP5F1E|UQCR11|UQCR10|NDUFB1|NDUFB9|NDUFB7|NDUFS5|NDUFA4|COX7B|NDUFB2|COX7C|COX5B|NDUFA1|NDUFB5|NDUFB3|ATP5PD|ATP5MC1|ATP6V1F|COX7A1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.000339491694894532,0.00656350610129429,0.49849310876659,0.587083923304035,1.45721363122808,56,ATP5PF|NDUFS6|COX7A2|ATP5MF|UQCRQ|NDUFC1|COX4I1|COX6B1|UQCRB|ATP5F1E|UQCR11|UQCR10|NDUFB1|NDUFB7|NDUFA4|TIMM13|COX7B|NDUFB2|COX7C|COX5B|SLC25A5|GPX4|NDUFA1|NDUFB5|CYCS|NDUFB3|ATP5PD|ATP5MC1|SURF1|TIMM10|ATP6V1F|ATP5MC2|LDHA|UQCRFS1|BAX|COX17|TIMM8B|CYC1|VDAC1|NDUFA7|ATP6V1G1|NDUFA6
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.00216440610994993,0.0358673012505988,0.431707695803346,0.70288800816962,1.58078551297436,17,COX7A2|UQCRQ|COX4I1|COX6B1|UQCRB|UQCR11|UQCR10|ATP1B2|COX7B|COX7C|COX5B
HALLMARK_MYC_TARGETS_V1,0.0137986201379862,0.2000799920008,0.122184433304052,0.562101444573982,1.35304792534413,37,CCT7|RPL34|HDDC2|RPS10|RPL14|RPL18|RPS5|EEF1B2|RPS2|SET|RANBP1|LSM7|VBP1|ERH|RPL6|EIF3D|ODC1|H2AZ1|SF3A1|IMPDH2|LDHA|APEX1|CYC1|VDAC1|SRM
HALLMARK_PANCREAS_BETA_CELLS,0.0395960403959604,0.51034896510349,0.0710949907592617,0.772866980516793,1.52311181259059,5,SPCS1|SST|SRP14|SRP9
HALLMARK_DNA_REPAIR,0.0614938506149385,0.713328667133287,0.0563823226021518,0.562400387787136,1.29828368164792,22,GMPR2|SNAPC5|MRPL40|POLE4|TAF13|GPX4|POLR2K|POLR2I|SURF1|TMED2|IMPDH2|COX17
