pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,1.49956340448097e-26,3.49398273244066e-24,1.33449749081658,0.838845371702723,1.98497799073988,85,RPL41|RPS27|RPL15|RPS28|RPS25|RPS23|RPL10A|RPL14|RPL18|RPL17|RPL3|RPL35A|RPL7A|RPS15A|FAU|RPL23|RPL11|RPSA|RPL36AL|RPL34|RPS13|RPS27A|RPL9|RPL30|RPLP1|RPS7|RPL19|RPL36A|RPL23A|RPL38|RPLP2|RPL21|RPS19|RPLP0|RPL39|RPL26|RPL18A|RPS15|RPS9|RPL37A|RPL13|RPS12|RSL24D1|RPL24|RPS10|RPS3A|RPS29|RPS21|RPL6|RPS2|RPL10|RPS16|RPL27A|RPS24|RPL32|RPL29|RPS8|RPL7|RPS18|RPS26|RPL12|RPS4X|RPL35|RPL8|RPL27|RPL37|RPS3|RPL13A|RPL5|RPS6|RPS5|RPL22L1|RPL22
KEGG_OXIDATIVE_PHOSPHORYLATION,1.91856184214509e-11,2.23512454609903e-09,0.863415391606693,0.683085255595584,1.6274419196668,100,ATP6V0E2|ATP6AP1|ATP6V1A|ATP6V0A1|ATP6V1D|NDUFB5|NDUFS6|ATP5PF|ATP6V1E1|COX7C|ATP6V1B2|NDUFB9|ATP5MC2|NDUFB10|UQCR10|UQCRFS1|UQCRB|COX17|ATP6V0C|COX7B|COX4I1|ATP6V0D1|NDUFA5|NDUFA7|ATP5MC1|ATP5PB|CYC1|UQCRH|NDUFB3|NDUFA4|NDUFB2|ATP6V1G1|NDUFB1|NDUFC1|ATP5F1B|UQCRQ|COX7A2|ATP6V1C1|NDUFB8|UQCR11|ATP6V1F|ATP5MF|COX7A1|ATP5F1E|NDUFA6|NDUFA1|PPA1|NDUFB7|COX6B1|COX6C|ATP5PD|NDUFS3|ATP5PO|NDUFC2|ATP5MC3|NDUFS5|COX5B|ATP5ME|NDUFA8|ATP6V1G2|COX7A2L
HALLMARK_OXIDATIVE_PHOSPHORYLATION,3.50237793886187e-09,2.67649185126361e-07,0.774939030136436,0.587389868688903,1.43011217332107,191,ATP6AP1|ISCU|CYCS|ATP6V1D|LDHA|NDUFB5|VDAC1|SLC25A5|NDUFS6|ATP5PF|ATP6V1E1|MFN2|COX7C|ATP1B1|ATP5MC2|TIMM13|VDAC3|UQCR10|UQCRFS1|UQCRB|COX17|ATP6V0C|BAX|TIMM10|COX7B|COX4I1|NDUFA5|MRPL34|NDUFA7|ATP5MC1|TOMM22|ATP5PB|TOMM70|CYC1|UQCRH|NDUFB3|NDUFA4|NDUFB2|IDH3A|ATP6V1G1|TIMM8B|NDUFB1|NDUFC1|ATP5F1B|UQCRQ|GPX4|ISCA1|COX7A2|ATP6V1C1|NDUFB8|SUCLA2|UQCR11|VDAC2|TIMM17A|ATP6V1F|PDP1|ATP5MF|ATP5F1E|MRPL35|NDUFA6|NDUFA1|SURF1|SLC25A4|NDUFB7|COX6B1|COX6C|ATP5PD|NDUFS3|SLC25A3|ATP5PO|MDH2|NDUFC2|GOT2|MRPL15|ATP5MC3|COX5B|ATP5ME|PDHB|PRDX3|NDUFA8|COX7A2L|MDH1|IDH3B|HTRA2|NDUFB4|DLD|CYB5R3|SLC25A6|UQCRC2|ATP5MG|MRPS12|RHOT1|GRPEL1|PHYH|COX8A
KEGG_PARKINSONS_DISEASE,4.59483579616071e-09,2.67649185126361e-07,0.761460801445585,0.653711418503048,1.55654543201918,98,CYCS|NDUFB5|PINK1|VDAC1|SLC25A5|NDUFS6|ATP5PF|UBE2L6|COX7C|NDUFB9|ATP5MC2|NDUFB10|VDAC3|UQCR10|UQCRFS1|UQCRB|COX7B|COX4I1|NDUFA5|NDUFA7|ATP5MC1|ATP5PB|CYC1|UQCRH|NDUFB3|NDUFA4|NDUFB2|NDUFB1|NDUFC1|ATP5F1B|UQCRQ|COX7A2|NDUFB8|UQCR11|VDAC2|COX7A1|ATP5F1E|NDUFA6|NDUFA1|SLC25A4|NDUFB7|COX6B1|COX6C|ATP5PD|NDUFS3|ATP5PO|NDUFC2|PARK7|ATP5MC3|NDUFS5|COX5B|NDUFA8|COX7A2L|HTRA2|NDUFB4|SLC25A6|UQCRC2|UBA1
KEGG_HUNTINGTONS_DISEASE,7.62028100848861e-07,3.55105094995569e-05,0.659444398037935,0.582084552628972,1.40554298476403,147,CYCS|NDUFB5|VDAC1|SLC25A5|NDUFS6|ATP5PF|CLTC|COX7C|NDUFB9|POLR2I|ATP5MC2|NDUFB10|VDAC3|UQCR10|UQCRFS1|UQCRB|POLR2K|DCTN2|BAX|COX7B|COX4I1|NDUFA5|NDUFA7|AP2M1|ATP5MC1|ATP5PB|CYC1|UQCRH|NDUFB3|NDUFA4|NDUFB2|EP300|NDUFB1|NDUFC1|ATP5F1B|UQCRQ|COX7A2|NDUFB8|UQCR11|VDAC2|PLCB1|PLCB4|COX7A1|POLR2E|ATP5F1E|NDUFA6|NDUFA1|DCTN1|SLC25A4|NDUFB7|COX6B1|COX6C|ATP5PD|CLTA|NDUFS3|ATP5PO|NDUFC2|ATP5MC3|NDUFS5|COX5B|NDUFA8|COX7A2L|HAP1|NDUFB4|SLC25A6|UQCRC2|POLR2C|DCTN4|COX8A|POLR2L|BBC3|SDHC|COX6A1|SOD2|GRIN2B|ATP5F1A|ITPR1|COX5A|TBP|NDUFS8|AP2S1|NDUFS1|NDUFV1|AP2A1
KEGG_ALZHEIMERS_DISEASE,1.80571918262668e-06,7.0122094925336e-05,0.643551836150722,0.587293047156742,1.41193997689043,128,CYCS|NDUFB5|NDUFS6|ATP5PF|ATP2A2|COX7C|NDUFB9|ATP5MC2|NDUFB10|UQCR10|UQCRFS1|UQCRB|COX7B|COX4I1|NDUFA5|NDUFA7|ATP5MC1|ATP5PB|CYC1|UQCRH|NDUFB3|CALM3|CALM2|NDUFA4|CDK5R1|NDUFB2|NDUFB1|NDUFC1|ATP5F1B|UQCRQ|COX7A2|NDUFB8|UQCR11|PLCB1|PLCB4|COX7A1|CACNA1C|ATP5F1E|NDUFA6|NDUFA1|LRP1|NDUFB7|COX6B1|COX6C|ATP5PD|NDUFS3|ATP5PO|NDUFC2|ADAM10|ATP5MC3|NDUFS5|COX5B|NDUFA8|COX7A2L|PPP3CB|GAPDH|NDUFB4|UQCRC2|APBB1|APH1A|MAPK3|COX8A|CHP1|SDHC|COX6A1|GRIN2B|CALM1|ATP5F1A|PPP3CC|ITPR1|COX5A|PPP3CA|NDUFS8|CAPN1|NDUFS1|ATF6|NDUFV1
HALLMARK_MYC_TARGETS_V1,4.18228849357121e-06,0.000131875804046315,0.610526878385931,0.548748539447545,1.33482807289592,185,HDDC2|SRM|SET|LDHA|RPL14|RPL18|VDAC1|NPM1|RPL34|APEX1|H2AZ1|PSMD8|ERH|VBP1|EEF1B2|RPLP0|RPS10|VDAC3|RPL6|RPS2|EIF4G2|SNRPD1|SF3A1|SNRPB2|EIF4H|TOMM70|CYC1|GNL3|RANBP1|DDX21|AIMP2|USP1|CCT7|RPS3|LSM7|NCBP2|SRSF7|CANX|HNRNPA1|RAN|RPS6|YWHAQ|RPS5|PGK1|IMPDH2|PHB1|PSMD7|KARS1|RPL22|EIF4E|EIF3D|XPOT|SRSF3|NHP2|EIF2S1|SLC25A3|ACP1|GOT2|UBA2|SNRPA1|ODC1|DDX18|PRDX3|GLO1|NME1|XRCC6|MRPS18B|NOLC1|TUFM|EIF1AX|TCP1|PSMD3|SNRPG|TXNL4A|KPNB1|RSL1D1|CUL1|SF3B3|RAD23B|SERBP1|CBX3|PA2G4|YWHAE|RACK1|COPS5|PCBP1|EIF4A1|POLE3|CCT2|POLD2|COX5A
KEGG_VIBRIO_CHOLERAE_INFECTION,4.52792460244858e-06,0.000131875804046315,0.610526878385931,0.701406601923002,1.60686746160749,44,ATP6V0E2|ATP6AP1|ATP6V1A|ATP6V0A1|TJP1|ATP6V1D|ACTG1|ATP6V1E1|ATP6V1B2|SEC61G|ATP6V0C|ADCY9|ATP6V0D1|PRKACA|KDELR2|CFTR|ATP6V1G1|ATP6V1C1|SEC61B|ATP6V1F|TJP2|PRKCA|ARF1|ATP6V1G2
KEGG_CARDIAC_MUSCLE_CONTRACTION,1.36855132617773e-05,0.000354302732221569,0.593325476396405,0.662727433070034,1.53256284305565,52,ATP1A1|ATP1B2|ATP1A3|ATP1B3|ATP2A2|COX7C|ATP1B1|UQCR10|UQCRFS1|UQCRB|COX7B|COX4I1|CACNG2|CYC1|UQCRH|UQCRQ|COX7A2|UQCR11|COX7A1|CACNA1C|SLC9A6|COX6B1|COX6C|RYR2|CACNG3|COX5B|CACNG8|COX7A2L|CACNB4|UQCRC2|CACNG4|COX8A
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.000339491694894532,0.00791015649104261,0.49849310876659,0.61967037711203,1.43299303381005,52,ATP6V0E2|ATP6AP1|ATP6V1A|ATP6V0A1|TJP1|ATP6V1D|ATP6V1E1|ATP6V1B2|CDC42|ATP6V0C|ATP6V0D1|ATP6V1G1|MAPK10|ATP6V1C1|ATP6V1F
