"Ensembl","Gene_Symbols"
"ENSG00000128245","YWHAH"
"ENSG00000168329","CX3CR1"
"ENSG00000143933","CALM2"
"ENSG00000142920","AZIN2"
"ENSG00000132639","SNAP25"
"ENSG00000196683","TOMM7"
"ENSG00000070087","PFN2"
"ENSG00000189043","NDUFA4"
"ENSG00000166833","NAV2"
"ENSG00000088986","DYNLL1"
"ENSG00000156976","EIF4A2"
"ENSG00000104904","OAZ1"
"ENSG00000178980","SELENOW"
"ENSG00000198879","SFMBT2"
"ENSG00000125868","DSTN"
"ENSG00000019485","PRDM11"
"ENSG00000034510","TMSB10"
"ENSG00000213316","LTC4S"
"ENSG00000173915","ATP5MD"
"ENSG00000131143","COX4I1"
"ENSG00000104368","PLAT"
"ENSG00000245532","NEAT1"
"ENSG00000111669","TPI1"
"ENSG00000162849","KIF26B"
"ENSG00000166033","HTRA1"
"ENSG00000156411","ATP5MPL"
"ENSG00000160014","CALM3"
"ENSG00000166681","BEX3"
"ENSG00000133794","ARNTL"
"ENSG00000106153","CHCHD2"
"ENSG00000103266","STUB1"
"ENSG00000211450","SELENOH"
"ENSG00000163032","VSNL1"
"ENSG00000144331","ZNF385B"
"ENSG00000172428","COPS9"
"ENSG00000114784","EIF1B"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000184076","UQCR10"
"ENSG00000172020","GAP43"
"ENSG00000187051","RPS19BP1"
"ENSG00000133169","BEX1"
"ENSG00000175899","A2M"
"ENSG00000135940","COX5B"
"ENSG00000184009","ACTG1"
"ENSG00000159110","IFNAR2"
"ENSG00000124785","NRN1"
"ENSG00000183036","PCP4"
"ENSG00000177432","NAP1L5"
"ENSG00000126432","PRDX5"
"ENSG00000171476","HOPX"
"ENSG00000145088","EAF2"
"ENSG00000171858","RPS21"
"ENSG00000164919","COX6C"
"ENSG00000140319","SRP14"
"ENSG00000175602","CCDC85B"
"ENSG00000172809","RPL38"
"ENSG00000197081","IGF2R"
"ENSG00000136111","TBC1D4"
"ENSG00000152082","MZT2B"
"ENSG00000250479","CHCHD10"
"ENSG00000101463","SYNDIG1"
"ENSG00000164032","H2AFZ"
"ENSG00000163682","RPL9"
"ENSG00000176871","WSB2"
"ENSG00000198258","UBL5"
"ENSG00000213190","MLLT11"
"ENSG00000139112","GABARAPL1"
"ENSG00000145779","TNFAIP8"
"ENSG00000213741","RPS29"
"ENSG00000229117","RPL41"
"ENSG00000127184","COX7C"
"ENSG00000172115","CYCS"
"ENSG00000147604","RPL7"
"ENSG00000213760","ATP6V1G2"
"ENSG00000178449","COX14"
"ENSG00000127540","UQCR11"
"ENSG00000123349","PFDN5"
"ENSG00000166428","PLD4"
"ENSG00000169567","HINT1"
"ENSG00000162188","GNG3"
