"Ensembl","Gene_Symbols"
"ENSG00000132639","SNAP25"
"ENSG00000142920","AZIN2"
"ENSG00000017427","IGF1"
"ENSG00000166833","NAV2"
"ENSG00000213316","LTC4S"
"ENSG00000248905","FMN1"
"ENSG00000019485","PRDM11"
"ENSG00000213190","MLLT11"
"ENSG00000124785","NRN1"
"ENSG00000165943","MOAP1"
"ENSG00000168329","CX3CR1"
"ENSG00000136167","LCP1"
"ENSG00000140853","NLRC5"
"ENSG00000175899","A2M"
"ENSG00000049246","PER3"
"ENSG00000177694","NAALADL2"
"ENSG00000173436","MICOS10"
"ENSG00000182022","CHST15"
"ENSG00000158201","ABHD3"
"ENSG00000187715","KBTBD12"
"ENSG00000186462","NAP1L2"
"ENSG00000140678","ITGAX"
"ENSG00000110077","MS4A6A"
"ENSG00000153823","PID1"
"ENSG00000074416","MGLL"
"ENSG00000197081","IGF2R"
"ENSG00000204634","TBC1D8"
"ENSG00000144893","MED12L"
"ENSG00000174705","SH3PXD2B"
"ENSG00000183230","CTNNA3"
"ENSG00000164136","IL15"
"ENSG00000140022","STON2"
"ENSG00000245532","NEAT1"
"ENSG00000145088","EAF2"
"ENSG00000177575","CD163"
"ENSG00000143110","C1orf162"
"ENSG00000130303","BST2"
"ENSG00000105339","DENND3"
"ENSG00000083067","TRPM3"
"ENSG00000177675","CD163L1"
"ENSG00000239213","NCK1-DT"
"ENSG00000100504","PYGL"
"ENSG00000186047","DLEU7"
"ENSG00000185666","SYN3"
"ENSG00000105639","JAK3"
"ENSG00000181631","P2RY13"
"ENSG00000179104","TMTC2"
"ENSG00000140470","ADAMTS17"
"ENSG00000187554","TLR5"
"ENSG00000145779","TNFAIP8"
"ENSG00000249859","PVT1"
"ENSG00000097021","ACOT7"
"ENSG00000132122","SPATA6"
"ENSG00000148219","ASTN2"
"ENSG00000142686","C1orf216"
"ENSG00000107968","MAP3K8"
"ENSG00000171587","DSCAM"
"ENSG00000088899","LZTS3"
"ENSG00000089127","OAS1"
"ENSG00000164105","SAP30"
"ENSG00000188641","DPYD"
"ENSG00000132405","TBC1D14"
"ENSG00000163162","RNF149"
"ENSG00000069974","RAB27A"
"ENSG00000121297","TSHZ3"
"ENSG00000155659","VSIG4"
"ENSG00000146083","RNF44"
"ENSG00000153250","RBMS1"
"ENSG00000111817","DSE"
"ENSG00000196954","CASP4"
"ENSG00000143226","FCGR2A"
"ENSG00000087157","PGS1"
"ENSG00000176142","TMEM39A"
"ENSG00000140030","GPR65"
"ENSG00000263528","IKBKE"
"ENSG00000136261","BZW2"
"ENSG00000168917","SLC35G2"
"ENSG00000137752","CASP1"
"ENSG00000096060","FKBP5"
"ENSG00000154589","LY96"
"ENSG00000125810","CD93"
"ENSG00000130755","GMFG"
"ENSG00000010327","STAB1"
"ENSG00000188316","ENO4"
"ENSG00000171680","PLEKHG5"
"ENSG00000215218","UBE2QL1"
"ENSG00000108984","MAP2K6"
"ENSG00000169313","P2RY12"
"ENSG00000148400","NOTCH1"
"ENSG00000237797","MACORIS"
"ENSG00000157303","SUSD3"
"ENSG00000130208","APOC1"
"ENSG00000155052","CNTNAP5"
"ENSG00000215114","UBXN2B"
"ENSG00000196873","CBWD3"
"ENSG00000013364","MVP"
"ENSG00000187672","ERC2"
"ENSG00000060138","YBX3"
"ENSG00000255274","SMIM35"
"ENSG00000158869","FCER1G"
"ENSG00000089351","GRAMD1A"
"ENSG00000135842","NIBAN1"
"ENSG00000105516","DBP"
"ENSG00000184588","PDE4B"
"ENSG00000161955","TNFSF13"
"ENSG00000203747","FCGR3A"
"ENSG00000186654","PRR5"
"ENSG00000030419","IKZF2"
"ENSG00000151726","ACSL1"
"ENSG00000100600","LGMN"
"ENSG00000198626","RYR2"
"ENSG00000145428","RNF175"
"ENSG00000145087","STXBP5L"
"ENSG00000214226","C17orf67"
"ENSG00000108950","FAM20A"
"ENSG00000078328","RBFOX1"
"ENSG00000143977","SNRPG"
"ENSG00000110719","TCIRG1"
"ENSG00000129450","SIGLEC9"
"ENSG00000275395","FCGBP"
"ENSG00000104368","PLAT"
"ENSG00000174482","LINGO2"
"ENSG00000109775","UFSP2"
"ENSG00000175354","PTPN2"
"ENSG00000136040","PLXNC1"
"ENSG00000095261","PSMD5"
"ENSG00000144868","TMEM108"
"ENSG00000113916","BCL6"
"ENSG00000185774","KCNIP4"
"ENSG00000152128","TMEM163"
"ENSG00000169933","FRMPD4"
"ENSG00000087088","BAX"
"ENSG00000188313","PLSCR1"
"ENSG00000113749","HRH2"
"ENSG00000154162","CDH12"
"ENSG00000165072","MAMDC2"
"ENSG00000197594","ENPP1"
"ENSG00000100644","HIF1A"
"ENSG00000133019","CHRM3"
"ENSG00000018280","SLC11A1"
"ENSG00000169122","FAM110B"
"ENSG00000241743","XACT"
"ENSG00000137393","RNF144B"
"ENSG00000162645","GBP2"
"ENSG00000182541","LIMK2"
"ENSG00000204472","AIF1"
"ENSG00000077238","IL4R"
"ENSG00000163191","S100A11"
"ENSG00000108684","ASIC2"
"ENSG00000105697","HAMP"
"ENSG00000145287","PLAC8"
"ENSG00000137193","PIM1"
"ENSG00000002549","LAP3"
"ENSG00000162849","KIF26B"
"ENSG00000198010","DLGAP2"
"ENSG00000204389","HSPA1A"
"ENSG00000184672","RALYL"
"ENSG00000185008","ROBO2"
"ENSG00000173198","CYSLTR1"
"ENSG00000165181","SHOC1"
"ENSG00000044574","HSPA5"
"ENSG00000128016","ZFP36"
"ENSG00000144674","GOLGA4"
"ENSG00000124491","F13A1"
"ENSG00000125454","SLC25A19"
"ENSG00000089159","PXN"
"ENSG00000064932","SBNO2"
"ENSG00000149972","CNTN5"
"ENSG00000127507","ADGRE2"
"ENSG00000108518","PFN1"
"ENSG00000165246","NLGN4Y"
"ENSG00000180573","HIST1H2AC"
"ENSG00000100219","XBP1"
"ENSG00000119686","FLVCR2"
"ENSG00000107562","CXCL12"
"ENSG00000260528","FAM157C"
"ENSG00000110852","CLEC2B"
"ENSG00000163491","NEK10"
"ENSG00000204388","HSPA1B"
"ENSG00000112149","CD83"
"ENSG00000099725","PRKY"
"ENSG00000231672","DIRC3"
"ENSG00000028137","TNFRSF1B"
"ENSG00000130775","THEMIS2"
"ENSG00000072274","TFRC"
"ENSG00000118785","SPP1"
"ENSG00000025708","TYMP"
"ENSG00000196396","PTPN1"
"ENSG00000130202","NECTIN2"
"ENSG00000152229","PSTPIP2"
"ENSG00000196352","CD55"
"ENSG00000182836","PLCXD3"
"ENSG00000114374","USP9Y"
"ENSG00000197405","C5AR1"
"ENSG00000100979","PLTP"
"ENSG00000221869","CEBPD"
"ENSG00000110848","CD69"
