"Ensembl","Gene_Symbols"
"ENSG00000142920","AZIN2"
"ENSG00000132639","SNAP25"
"ENSG00000168329","CX3CR1"
"ENSG00000166833","NAV2"
"ENSG00000213316","LTC4S"
"ENSG00000019485","PRDM11"
"ENSG00000070087","PFN2"
"ENSG00000017427","IGF1"
"ENSG00000124785","NRN1"
"ENSG00000175899","A2M"
"ENSG00000245532","NEAT1"
"ENSG00000213190","MLLT11"
"ENSG00000248905","FMN1"
"ENSG00000133794","ARNTL"
"ENSG00000173915","ATP5MD"
"ENSG00000196683","TOMM7"
"ENSG00000197081","IGF2R"
"ENSG00000140853","NLRC5"
"ENSG00000159110","IFNAR2"
"ENSG00000158201","ABHD3"
"ENSG00000145088","EAF2"
"ENSG00000177432","NAP1L5"
"ENSG00000104368","PLAT"
"ENSG00000034510","TMSB10"
"ENSG00000165943","MOAP1"
"ENSG00000204634","TBC1D8"
"ENSG00000173436","MICOS10"
"ENSG00000171476","HOPX"
"ENSG00000145779","TNFAIP8"
"ENSG00000159216","RUNX1"
"ENSG00000140678","ITGAX"
"ENSG00000105639","JAK3"
"ENSG00000183036","PCP4"
"ENSG00000181631","P2RY13"
"ENSG00000172428","COPS9"
"ENSG00000213760","ATP6V1G2"
"ENSG00000049246","PER3"
"ENSG00000140022","STON2"
"ENSG00000074416","MGLL"
"ENSG00000143110","C1orf162"
"ENSG00000110077","MS4A6A"
"ENSG00000187715","KBTBD12"
"ENSG00000100504","PYGL"
"ENSG00000162849","KIF26B"
"ENSG00000144331","ZNF385B"
"ENSG00000169313","P2RY12"
"ENSG00000144893","MED12L"
"ENSG00000153823","PID1"
"ENSG00000124225","PMEPA1"
"ENSG00000132405","TBC1D14"
"ENSG00000105339","DENND3"
"ENSG00000166428","PLD4"
"ENSG00000182022","CHST15"
"ENSG00000177694","NAALADL2"
"ENSG00000177575","CD163"
"ENSG00000187554","TLR5"
"ENSG00000172809","RPL38"
"ENSG00000179104","TMTC2"
"ENSG00000188641","DPYD"
"ENSG00000187051","RPS19BP1"
"ENSG00000136167","LCP1"
"ENSG00000269893","SNHG8"
"ENSG00000171587","DSCAM"
"ENSG00000078328","RBFOX1"
"ENSG00000174705","SH3PXD2B"
"ENSG00000186462","NAP1L2"
"ENSG00000083067","TRPM3"
"ENSG00000133019","CHRM3"
"ENSG00000145428","RNF175"
"ENSG00000101463","SYNDIG1"
"ENSG00000163162","RNF149"
"ENSG00000196954","CASP4"
"ENSG00000168917","SLC35G2"
"ENSG00000237797","MACORIS"
"ENSG00000175354","PTPN2"
"ENSG00000104447","TRPS1"
"ENSG00000177675","CD163L1"
"ENSG00000111817","DSE"
"ENSG00000187672","ERC2"
"ENSG00000132122","SPATA6"
"ENSG00000165181","SHOC1"
"ENSG00000096060","FKBP5"
"ENSG00000060138","YBX3"
"ENSG00000108984","MAP2K6"
"ENSG00000185774","KCNIP4"
"ENSG00000173198","CYSLTR1"
"ENSG00000203747","FCGR3A"
"ENSG00000143226","FCGR2A"
"ENSG00000125810","CD93"
"ENSG00000113916","BCL6"
"ENSG00000141552","ANAPC11"
"ENSG00000183230","CTNNA3"
"ENSG00000134419","RPS15A"
"ENSG00000178449","COX14"
"ENSG00000030419","IKZF2"
"ENSG00000168610","STAT3"
"ENSG00000164136","IL15"
"ENSG00000249859","PVT1"
"ENSG00000184672","RALYL"
"ENSG00000185215","TNFAIP2"
"ENSG00000069974","RAB27A"
"ENSG00000239213","NCK1-DT"
"ENSG00000107968","MAP3K8"
"ENSG00000198918","RPL39"
"ENSG00000147481","SNTG1"
"ENSG00000265972","TXNIP"
"ENSG00000185760","KCNQ5"
"ENSG00000087157","PGS1"
"ENSG00000132932","ATP8A2"
"ENSG00000164105","SAP30"
"ENSG00000140030","GPR65"
"ENSG00000077238","IL4R"
"ENSG00000153250","RBMS1"
"ENSG00000224877","NDUFAF8"
"ENSG00000185742","C11orf87"
"ENSG00000066629","EML1"
"ENSG00000137462","TLR2"
"ENSG00000105697","HAMP"
"ENSG00000119013","NDUFB3"
"ENSG00000108950","FAM20A"
"ENSG00000135842","NIBAN1"
"ENSG00000127990","SGCE"
"ENSG00000197992","CLEC9A"
"ENSG00000010327","STAB1"
"ENSG00000263528","IKBKE"
"ENSG00000145087","STXBP5L"
"ENSG00000186047","DLEU7"
"ENSG00000127507","ADGRE2"
"ENSG00000154589","LY96"
"ENSG00000242616","GNG10"
"ENSG00000122547","EEPD1"
"ENSG00000155659","VSIG4"
"ENSG00000214226","C17orf67"
"ENSG00000149972","CNTN5"
"ENSG00000121297","TSHZ3"
"ENSG00000137193","PIM1"
"ENSG00000148219","ASTN2"
"ENSG00000169933","FRMPD4"
"ENSG00000144868","TMEM108"
