GENE_SYMBOLS,refseq_ids
ATP6V1E1,NM_001039366
MRPS17,NM_015969
COX7C,NM_001867
WNK2,NM_001282394
UBE2S,NM_014501
DIPK1A,NM_001006605
MCF2L2,NM_015078
KAT5,NM_001206833
EEF1G,NM_001404
KBTBD11,NM_014867
RBFOX1,NM_001142333
RPS23,NM_001025
B4GAT1,NM_006876
ZNF846,NM_001077624
RAB5IF,NM_001199534
ATP1A1,NM_000701
TMX4,NM_021156
MICAL3,NM_001122731
CREBL2,NM_001310
HDDC2,NM_016063
FARSA,NM_004461
POMP,NM_015932
KCNQ5,NM_001160130
EIF4G2,NM_001042559
DYNC1LI2,NM_001286157
TNKS,NM_003747
FGF14,NM_001321931
PITHD1,NM_020362
BAG1,NM_001172415
POLR2I,NM_006233
HDDC3,NM_001286451
KDM2A,NM_001256405
FMN2,NM_001305424
SRP72,NM_001267722
BRF2,NM_018310
BAIAP2-DT,NM_001004336
ANKRD26,NM_001256053
ELP4,NM_001288725
CACNA1B,NM_000718
XKR6,NM_173683
PFKM,NM_000289
OSBP2,NM_001003812
RPL11,NM_000975
FAF1,NM_007051
POLR3H,NM_001018050
SERINC1,NM_020755
RPL35A,NM_000996
NEDD8,NM_006156
AGAP1,NM_001037131
MAP2K1,NM_001411065
IDH3B,NM_001258384
RPL34,NM_000995
ENO2,NM_001975
SKP1,NM_006930
SPOCK1,NM_004598
ARHGAP44,NM_001321164
GMPR2,NM_001002000
NDUFAF8,NM_001086521
C11orf80,NM_001302084
C9orf16,NA
EPB41,NM_001166005
LCOR,NM_001170765
EIF4H,NM_022170
RPTOR,NM_001163034
NCOA1,NM_001362950
RAB1B,NM_030981
BORCS7,NM_001136200
EHBP1,NM_001142614
DANT2,NR_130730
LDB2,NM_001130834
HECW1,NM_001287059
FTX,NR_028379
UQCRFS1,NM_006003
RABGAP1L,NM_001035230
PTPN9,NM_002833
CA10,NM_001082533
PTPRJ,NM_001098503
MFSD3,NM_138431
AUH,NM_001306190
TOR1A,NM_000113
PRKACA,NM_001304349
KCNIP3,NM_001034914
SDCCAG8,NM_001350246
EGR3,NM_001199880
NCBP2AS2,NM_001355243
IMP4,NM_001320304
ATP5MPL,NA
CCDC115,NM_001321118
RSL24D1,NM_016304
NT5C3B,NM_052935
GRSF1,NM_001098477
LDHA,NM_001135239
DRAP1,NM_006442
SPCS2,NM_014752
ZNF91,NM_001300951
CHCHD2,NM_001320327
G3BP2,NM_001400004
RPS19,NM_001022
RAD9A,NM_001243224
CLPTM1L,NM_030782
ARL6IP4,NM_001002251
TMEM155,NA
KDM4C,NM_001146694
ACBD6,NM_032360
CNDP2,NM_001168499
C6orf120,NM_001029863
MARK1,NM_001286124
ATXN1,NM_000332
NAP1L5,NM_153757
H3F3B,NA
DNAJC19,NM_001190233
CALM2,NM_001305624
PRH1,NM_001291314
CADPS,NM_003716
ODC1,NM_001287188
NDRG3,NM_022477
RPL19,NM_000981
KIZ,NM_001163022
NPTN-IT1,NR_103844
PNMA2,NM_007257
WDR70,NM_001345998
CTXN3,NM_001048252
MAGI3,NM_001142782
CENPX,NM_001271006
CTIF,NM_001142397
GNG10,NM_001017998
GABRB1,NM_000812
NUDT15,NM_001304745
BLOC1S2,NM_001001342
HMGA1,NM_001319077
JARID2,NM_001267040
CBARP,NM_001393918
PDE4D,NM_001104631
SELENOM,NM_080430
MLLT10,NM_001009569
TMEM130,NM_001134450
XRN1,NM_001042604
SRSF3,NM_003017
CHCHD7,NM_001011667
C4orf3,NM_001001701
IGIP,NM_001007189
TBCK,NM_001163435
PTGES2,NM_001256335
FAM98A,NM_001304538
GPATCH8,NM_001002909
SRXN1,NM_080725
SBF2,NM_001386339
DSTN,NM_001011546
NUP50-DT,NR_038956
TMEM59,NM_001305043
SHISA4,NM_198149
RFX7,NM_001368073
MOCS3,NM_014484
DIP2C,NM_014974
NDEL1,NM_001025579
STX8,NM_004853
AGO3,NM_024852
SCLT1,NM_001300897
ZNF438,NM_001143766
NEK1,NM_001199397
ATCAY,NM_033064
GID8,NM_017896
ARL8B,NM_018184
RPS6KA5,NM_001322227
ATP8A2,NM_001313741
FAM171A1,NM_001010924
ATP6V1G1,NM_004888
RPS18,NM_022551
MAP6D1,NM_024871
CCDC184,NM_001013635
ZNF385B,NM_001113397
AMBRA1,NM_001267782
COX11,NM_001162861
SNHG15,NR_003697
CFL2,NM_001243645
KCNIP4,NM_001035003
SLU7,NM_001364517
AFF1,NM_001166693
TTLL5,NM_015072
RAB6B,NM_001363953
JAM3,NM_001205329
EXOC4,NM_001037126
ACLY,NM_001096
TOMM6,NM_001134493
ATP6V1C1,NM_001007254
FTL,NM_000146
ZSWIM5,NM_020883
KIAA0586,NM_001244189
TOMM70,NM_014820
ABLIM1,NM_001003407
JAKMIP2,NM_001270934
SGSM1,NM_001039948
SPECC1,NM_001033553
RDH14,NM_020905
RAB11FIP3,NM_001142272
CYTH3,NM_001367580
C1orf21,NM_030806
MAP2K5,NM_001206804
OST4,NM_001134693
RPS21,NM_001024
RIMS2,NM_001100117
PCSK2,NM_001201528
OSBPL6,NM_001201480
KSR2,NM_173598
UBN2,NM_173569
EMC10,NM_175063
CDC42BPA,NM_001366010
TCF20,NM_001378418
ALMS1,NM_001378454
NAV3,NM_001024383
FMN1,NM_001103184
NFATC3,NM_004555
RPL9,NM_000661
RPL23A,NM_000984
PRPS1,NM_001204402
PACS1,NM_018026
ASPHD1,NM_181718
BHLHE41,NM_030762
MAP1LC3A,NM_032514
COPS8,NM_006710
KCNMA1,NM_001014797
ERH,NM_004450
DZIP1,NM_014934
RPL22,NM_000983
DST,NM_001144769
RNF180,NM_001113561
RPS7,NM_001011
SMG6,NM_001170957
PLA2R1,NM_001007267
UBXN1,NM_001286077
XYLT1,NM_022166
KIF16B,NM_001199865
PELI3,NM_001098510
TUSC1,NM_001004125
TPI1,NM_000365
TPST1,NM_003596
WIPI2,NM_001033518
CDC37,NM_007065
SLC9A9,NM_173653
JMJD1C,NM_001282948
BEX5,NM_001012978
FEN1,NM_004111
EXT1,NM_000127
RPL13,NM_000977
ATXN7,NM_000333
ZNF652,NM_001145365
LRRC4C,NM_001258419
SYP,NM_003179
ZCCHC7,NM_001289119
MEF2D,NM_001271629
NACAD,NM_001146334
BICD1,NM_001003398
PCMT1,NM_001252049
ANKIB1,NM_019004
RFK,NM_018339
MICOS10,NM_001032363
SLC35B4,NM_032826
CUEDC2,NM_024040
RNF24,NM_001134337
KIAA1958,NM_001287036
LARP6,NM_001286679
CDK8,NM_001260
MED13L,NM_015335
PEG13,NR_144431
APEX1,NM_001244249
NSG2,NM_015980
SEZ6L2,NM_001114099
PPP3CC,NM_001243974
FHOD3,NM_001281739
POLR2E,NM_001316323
CHP1,NM_007236
SSNA1,NM_003731
EXOC2,NM_018303
NFKB1,NM_001165412
DENND4A,NM_001144823
KAZN,NM_001017999
ACP2,NM_001131064
SOWAHB,NM_001029870
HERPUD1,NM_001010989
RAB11FIP5,NM_001371272
EMSY,NM_001300942
NSD1,NM_001365684
RALGAPA2,NM_020343
FUT8,NM_001371533
RER1,NM_007033
LARGE1,NM_001362949
JAZF1,NM_175061
CDH18,NM_001167667
MAK16,NM_032509
MANBAL,NM_001003897
BTBD9,NM_001099272
TMSB4X,NM_021109
MYDGF,NM_019107
ERP44,NM_015051
TMEM117,NM_001286211
TMEM108,NM_001136469
STAG1,NM_005862
PCCA,NM_000282
SNRPD1,NM_001291916
CHSY3,NM_175856
MYL6B,NM_001199629
COA8,NM_001302652
IRAK1BP1,NM_001010844
TRIO,NM_007118
IQCJ-SCHIP1,NM_001197113
UQCRB,NM_001199975
PFDN4,NM_002623
AFF3,NM_001025108
AIG1,NM_001286587
GOT2,NM_001286220
SMYD3,NM_001167740
SCN2B,NM_004588
CCNQ,NM_001130997
GNB1,NM_001282538
RPL7,NM_000971
CDK5R2,NM_003936
MPC2,NM_001143674
TMEM35A,NM_021637
DCTN2,NM_001261412
AKAP6,NM_004274
AKTIP,NM_001012398
MRPL51,NM_016497
DDT,NM_001084392
CSMD2,NM_001281956
RUNDC1,NM_001321381
TIMM10B,NM_012192
RPS9,NM_001013
ILF3,NM_001137673
ZNF780B,NM_001005851
DYNC2H1,NM_001080463
SRP9,NM_001130440
RPL36AL,NM_001001
RAB3A,NM_002866
OXLD1,NM_001039842
RPS6KA2,NM_001006932
CLTC,NM_001288653
SERF2,NM_001018108
PHF23,NM_001284517
RPL17,NM_000985
CGGBP1,NM_001008390
STARD9,NM_020759
PSMD2,NM_001278708
CAMK1D,NM_001351032
ROGDI,NM_024589
SYF2,NM_015484
SRPRA,NM_001177842
KBTBD7,NM_032138
CCDC180,NM_001348010
MZT2B,NM_001330282
ABRACL,NM_021243
SYNC,NM_001161708
SLC48A1,NM_017842
DTNA,NM_001128175
SHPRH,NM_001042683
KCNQ3,NM_001204824
PPM1H,NM_020700
UFC1,NM_016406
EML6,NM_001039753
PJA2,NM_014819
DEGS1,NM_001321541
LRBA,NM_001199282
PKM,NM_001206796
PARD6A,NM_001037281
TBCC,NM_003192
HIVEP3,NM_001127714
RAB28,NM_001017979
CNNM2,NM_017649
KHDRBS3,NM_006558
CTSF,NM_003793
KCNIP4-IT1,NR_002813
ATOX1,NM_004045
MRPL34,NM_001382342
DIS3L2,NM_001257281
KAT2B,NM_003884
KBTBD4,NM_001318716
TENM2,NM_001080428
LRRC37B,NM_001321350
NEBL,NM_001010896
RPS3A,NM_001006
EEF1B2,NM_001037663
CCSER1,NM_001145065
CHCHD10,NM_001301339
TOMM7,NM_019059
PGM2L1,NM_173582
RNF216,NM_001377156
SPRY2,NM_001318536
ZBTB16,NM_001018011
ARHGEF11,NM_001377418
ALDOC,NM_005165
AZIN1,NM_001301668
MIPOL1,NM_001195296
GPR135,NM_022571
ANKS6,NM_173551
DNAJC5,NM_025219
ANKRD65,NM_001145210
ASNSD1,NM_001353497
GMDS,NM_001253846
PNMA8C,NM_001386793
GPR22,NM_005295
CALM3,NM_001329921
RPS10,NM_001014
SURF2,NM_001278928
ENDOD1,NM_015036
MRPS34,NM_001300900
PRORP,NM_001256678
RPS13,NM_001017
VGF,NM_003378
MAGI2,NM_001301128
EVI5,NM_001308248
DYM,NM_001353210
VWA8,NM_001009814
GHITM,NM_014394
NSMCE2,NM_001349485
NR6A1,NM_001278546
RPL26,NM_000987
WBP2,NM_001330499
PPP1R16B,NM_001172735
RPL27A,NM_000990
AHCYL2,NM_001130720
NDUFAF4,NM_014165
MRPL35,NM_001363782
CSPP1,NM_001077204
KIF3C,NM_002254
PIGS,NM_033198
SRRM3,NM_001039212
UBXN6,NM_001171091
ETS2,NM_001256295
ARHGDIA,NM_001185077
FIS1,NM_016068
CCDC7,NM_001026383
JPT1,NM_001002032
LSAMP,NM_001318915
PRKCE,NM_005400
CCNDBP1,NM_012142
FDX2,NM_001031734
VPS13B,NM_015243
NHS,NM_001136024
RIT2,NM_001272077
ANKRD36C,NM_001010914
MAT2B,NM_013283
CHMP7,NM_001317899
RPL14,NM_001034996
KATNAL2,NM_001353899
TENM4,NM_001098816
NUDCD2,NM_001329991
AP1S1,NM_001283
ADGRB3,NM_001704
MRPS7,NM_015971
ANO6,NM_001025356
COX4I1,NM_001318786
PTPRD,NM_001040712
AFDN,NM_001040000
MRPS23,NM_016070
KIF13B,NM_015254
PKN2,NM_001320707
PPP1R13B,NM_015316
PDHB,NM_000925
MANEAL,NM_001031740
TMEM271,NM_001362796
MRPS26,NM_030811
PRDX5,NM_001358511
CWC27,NM_001297644
RSL1D1,NM_015659
ATP5MC2,NM_001002031
VPS13A,NM_001018037
SCMH1,NM_001031694
CNTNAP2,NM_014141
NBEA,NM_001204197
CNOT7,NM_001322087
STK38,NM_001305102
CFAP46,NM_001200049
SRP68,NM_001260502
LRFN5,NM_001330106
RPS27A,NM_001135592
PSPC1,NM_001042414
DUSP26,NM_001305115
ASAH1,NM_001127505
DNAJC1,NM_022365
MRPL49,NM_004927
SHANK2,NM_001379226
CHST2,NM_004267
BTBD8,NM_001376131
THAP5,NM_001130475
NEUROD6,NM_022728
BTF3,NM_001037637
MRPL43,NM_001308396
ERLEC1,NM_001127397
DIRAS1,NM_145173
RPL36A,NM_001199972
SDHAF1,NM_001042631
CDHR3,NM_001301161
ZSWIM6,NM_020928
ZCCHC14,NM_015144
HDAC8,NM_001166418
PLEKHB2,NM_001031706
RAPGEF4,NM_001100397
RPRML,NM_203400
TIMM10,NM_012456
RRAGA,NM_006570
SLCO3A1,NM_001145044
NAV1,NM_001167738
NUDT16,NM_001171905
CACNA1D,NM_000720
RPL21,NM_000982
SLC22A15,NM_018420
SALL2,NM_001291446
FGF12,NM_001377292
DLGAP2,NM_001277161
PPIL1,NM_016059
EIF2S1,NM_004094
CSMD3,NM_001363185
ANAPC10,NM_001256706
CHRM3,NM_000740
MPI,NM_001289155
KCNF1,NM_002236
PTK2,NM_001199649
NRP1,NM_001024628
GLCCI1,NM_138426
PLCL1,NM_006226
HEIH,NR_045680
TSPAN13,NM_014399
BAG5,NM_001015048
CTDSPL,NM_001008392
CEP295,NM_033395
ASB8,NM_001319296
TNR,NM_001328635
SRRD,NM_001013694
TTC28,NM_001145418
PSMD8,NM_002812
NFS1,NM_001198989
TRPM2,NM_001001188
VPS13C,NM_001018088
SNHG8,NR_003584
SLC35F3,NM_001300845
COPZ1,NM_001271734
RIMS1,NM_001168407
RUNDC3B,NM_001134405
SIVA1,NM_006427
RPL38,NM_000999
LRRFIP1,NM_001137550
VSTM2L,NM_080607
EIF4B,NM_001300821
SPRYD3,NM_032840
BICRAL,NM_001318819
DCC,NM_005215
PPP2R2B,NM_001271899
NUBP2,NM_001284501
AHCY,NM_000687
SLC39A11,NM_001159770
EMC7,NM_020154
TMEM126B,NM_001193537
RPLP0,NM_001002
ARHGEF17,NM_014786
SORCS3,NM_014978
CCDC138,NM_001303105
S100A6,NM_014624
SLC2A3,NM_006931
LAMTOR1,NM_017907
GPX4,NM_001039847
MED27,NM_001253881
SLC12A5,NM_001134771
DLD,NM_000108
CELSR2,NM_001408
GAN,NM_001377486
N4BP2,NM_001318359
THRB,NM_000461
RBMS3,NM_001003792
ARFIP2,NM_001242854
TRPC5,NM_012471
SNX17,NM_001267059
HRAS,NM_001130442
ZNF483,NM_001007169
DEXI,NM_014015
UQCR10,NM_001003684
RANBP6,NM_001243202
ST7L,NM_001308264
UBE2N,NM_003348
PDP1,NM_001161778
CACHD1,NM_001293274
POU2F1,NM_001198783
BCAS2,NM_005872
RBM41,NM_001171080
MCU,NM_001270679
FRMD5,NM_001286490
BOD1,NM_001159651
TAF9B,NM_015975
ZC4H2,NM_001178032
GANAB,NM_001278192
RNF141,NM_016422
SLC35A5,NM_001348905
L3MBTL2,NM_001003689
NOLC1,NM_001284388
NICN1,NM_032316
PPIF,NM_005729
SYNE1,NM_001099267
SEC61B,NM_006808
LSM10,NM_032881
SF3A1,NM_001005409
RPS24,NM_001026
CIPC,NM_033426
ATP1A3,NM_001256213
SGMS1,NM_147156
RPL36,NM_015414
SLC38A6,NM_001172702
RPL35,NM_007209
SLC41A2,NM_001352169
TSR2,NM_001346789
REPS1,NM_001128617
NRXN1,NM_001135659
ANK2,NM_001127493
ATRNL1,NM_001276282
FAM193A,NM_001256666
SYT4,NM_020783
ZNF69,NM_001321163
CHMP3,NM_001005753
SYT13,NM_001247987
SFXN5,NM_001330400
POLR2C,NM_002694
GABARAP,NM_007278
THADA,NM_001083953
KIF1BP,NA
RPS5,NM_001009
LARP1B,NM_001278604
FAM131B,NM_001031690
ARL6IP5,NM_006407
PFDN5,NM_002624
SIMC1,NM_001308195
C2CD3,NM_001286577
CCDC171,NM_001348002
NVL,NM_001243146
CHCHD1,NM_203298
COMMD8,NM_001329668
PLXNA4,NM_001105543
MLLT3,NM_001286691
FHIT,NM_001166243
ABCC1,NM_004996
AGPAT1,NM_001371437
CNTN4,NM_001206955
SYT11,NM_152280
FRMD6,NM_001042481
CA3,NM_005181
CHIC2,NM_012110
GBA2,NM_001330660
PREPL,NM_001042385
CLSTN1,NM_001009566
TSGA10,NM_001349012
PRICKLE2,NM_001370528
C2CD2L,NM_001290474
UBFD1,NM_019116
IRGQ,NM_001007561
PRR13,NM_001005354
MRPL9,NM_001300733
RANBP1,NM_001278639
CACNG2,NM_001379051
PRADC1,NM_032319
KLHL22,NM_032775
OCIAD1,NM_001079839
HMBOX1,NM_001135726
LRRC6,NA
MBD2,NM_003927
SSU72,NM_014188
FAM131A,NM_001171093
NLGN1,NM_001365923
FAM155A,NA
RPS3,NM_001005
SLC30A3,NM_001318949
ZNF428,NM_182498
LRATD1,NM_001291410
FBXO2,NM_012168
RCN1,NM_002901
SH2D5,NM_001103160
WBP11,NM_016312
NCOA4,NM_001145260
LSM7,NM_016199
NRXN3,NM_001105250
CAMKV,NM_001320147
TTPAL,NM_001039199
COX17,NM_001382002
ARF3,NM_001412914
DDX23,NM_004818
SYNGR1,NM_004711
ATP5MD,NA
IPO5,NM_002271
GABARAPL2,NM_007285
LRTM2,NM_001039029
PLEKHA3,NM_019091
ANKRD36,NM_001164315
TMEM208,NM_001318217
UBE2M,NM_003969
RPL37,NM_000997
EFNA5,NM_001410773
MGAT4C,NM_001351282
ZNF800,NM_176814
FBXO42,NM_018994
CNIH1,NM_001009551
DMD,NM_000109
HDX,NM_001177478
DHRSX,NM_145177
ZMAT4,NM_001135731
HINT3,NM_138571
BMPR1A,NM_001406559
ROCK1,NM_005406
NRG2,NM_001184935
ARL16,NM_001040025
PET117,NM_001164811
SELENOS,NM_018445
CHURC1,NM_001204063
BPGM,NM_001293085
RPL27,NM_000988
SLC8A3,NM_001130417
ASCC3,NM_001284271
RPL8,NM_000973
RESF1,NM_018169
DNMBP,NM_001318326
TMEM109,NM_024092
C14orf119,NM_017924
TFDP2,NM_001178138
RYR2,NM_001035
ZNF638,NM_001014972
PEX5L,NM_001256750
IDE,NM_001165946
KRAS,NM_001369786
PPM1E,NM_014906
SLC22A17,NM_001289050
