"Ensembl","Gene_Symbols"
"ENSG00000187773","DIPK1C"
"ENSG00000125462","C1orf61"
"ENSG00000065154","OAT"
"ENSG00000100276","RASL10A"
"ENSG00000068078","FGFR3"
"ENSG00000171798","KNDC1"
"ENSG00000160781","PAQR6"
"ENSG00000136297","MMD2"
"ENSG00000181938","GINS3"
"ENSG00000173334","TRIB1"
"ENSG00000154319","FAM167A"
"ENSG00000099622","CIRBP"
"ENSG00000119787","ATL2"
"ENSG00000229117","RPL41"
"ENSG00000168028","RPSA"
"ENSG00000164398","ACSL6"
"ENSG00000144057","ST6GAL2"
"ENSG00000149090","PAMR1"
"ENSG00000167526","RPL13"
"ENSG00000163395","IGFN1"
"ENSG00000128578","STRIP2"
"ENSG00000198755","RPL10A"
"ENSG00000075240","GRAMD4"
"ENSG00000198797","BRINP2"
"ENSG00000071242","RPS6KA2"
"ENSG00000128699","ORMDL1"
"ENSG00000140859","KIFC3"
"ENSG00000162105","SHANK2"
"ENSG00000135912","TTLL4"
"ENSG00000179761","PIPOX"
"ENSG00000182575","NXPH3"
"ENSG00000050438","SLC4A8"
"ENSG00000131779","PEX11B"
"ENSG00000185942","NKAIN3"
"ENSG00000156976","EIF4A2"
"ENSG00000265681","RPL17"
"ENSG00000117152","RGS4"
"ENSG00000148400","NOTCH1"
"ENSG00000005022","SLC25A5"
"ENSG00000148303","RPL7A"
"ENSG00000151474","FRMD4A"
"ENSG00000163682","RPL9"
"ENSG00000164587","RPS14"
"ENSG00000069869","NEDD4"
"ENSG00000100316","RPL3"
"ENSG00000143947","RPS27A"
"ENSG00000231500","RPS18"
"ENSG00000100360","IFT27"
"ENSG00000109576","AADAT"
"ENSG00000213760","ATP6V1G2"
"ENSG00000148498","PARD3"
"ENSG00000034510","TMSB10"
"ENSG00000245910","SNHG6"
"ENSG00000174748","RPL15"
"ENSG00000186998","EMID1"
"ENSG00000205542","TMSB4X"
"ENSG00000145425","RPS3A"
"ENSG00000197921","HES5"
"ENSG00000112425","EPM2A"
"ENSG00000147403","RPL10"
"ENSG00000062096","ARSF"
"ENSG00000196189","SEMA4A"
"ENSG00000204387","SNHG32"
"ENSG00000197901","SLC22A6"
"ENSG00000135318","NT5E"
"ENSG00000128245","YWHAH"
"ENSG00000070087","PFN2"
"ENSG00000183773","AIFM3"
"ENSG00000170889","RPS9"
"ENSG00000058668","ATP2B4"
"ENSG00000185950","IRS2"
"ENSG00000132639","SNAP25"
"ENSG00000140988","RPS2"
"ENSG00000260260","SNHG19"
"ENSG00000165186","PTCHD1"
"ENSG00000274956","NKAIN3-IT1"
"ENSG00000105640","RPL18A"
"ENSG00000105372","RPS19"
"ENSG00000213190","MLLT11"
"ENSG00000240694","PNMA2"
"ENSG00000145819","ARHGAP26"
"ENSG00000204128","C2orf72"
"ENSG00000161970","RPL26"
"ENSG00000112851","ERBIN"
"ENSG00000149806","FAU"
"ENSG00000115268","RPS15"
"ENSG00000170027","YWHAG"
"ENSG00000124785","NRN1"
"ENSG00000114115","RBP1"
"ENSG00000063177","RPL18"
"ENSG00000177432","NAP1L5"
"ENSG00000070950","RAD18"
"ENSG00000146122","DAAM2"
"ENSG00000136942","RPL35"
"ENSG00000149809","TM7SF2"
"ENSG00000233927","RPS28"
"ENSG00000182600","SNORC"
"ENSG00000179088","C12orf42"
"ENSG00000147604","RPL7"
"ENSG00000065923","SLC9A7"
"ENSG00000165626","BEND7"
"ENSG00000106153","CHCHD2"
"ENSG00000089157","RPLP0"
"ENSG00000124614","RPS10"
"ENSG00000166441","RPL27A"
"ENSG00000055955","ITIH4"
"ENSG00000106003","LFNG"
"ENSG00000127472","PLA2G5"
"ENSG00000152954","NRSN1"
"ENSG00000163032","VSNL1"
"ENSG00000160014","CALM3"
"ENSG00000105193","RPS16"
"ENSG00000183943","PRKX"
"ENSG00000159713","TPPP3"
"ENSG00000134419","RPS15A"
"ENSG00000211450","SELENOH"
"ENSG00000245532","NEAT1"
"ENSG00000162244","RPL29"
"ENSG00000067082","KLF6"
"ENSG00000103995","CEP152"
"ENSG00000168309","FAM107A"
"ENSG00000171863","RPS7"
"ENSG00000243701","DUBR"
"ENSG00000161016","RPL8"
"ENSG00000100592","DAAM1"
"ENSG00000172020","GAP43"
"ENSG00000114784","EIF1B"
"ENSG00000109475","RPL34"
"ENSG00000132669","RIN2"
"ENSG00000080546","SESN1"
"ENSG00000184436","THAP7"
"ENSG00000188846","RPL14"
"ENSG00000137818","RPLP1"
