"Ensembl","Gene_Symbols"
"ENSG00000187773","DIPK1C"
"ENSG00000173334","TRIB1"
"ENSG00000144057","ST6GAL2"
"ENSG00000181938","GINS3"
"ENSG00000156510","HKDC1"
"ENSG00000062096","ARSF"
"ENSG00000197921","HES5"
"ENSG00000188290","HES4"
"ENSG00000179088","C12orf42"
"ENSG00000197901","SLC22A6"
"ENSG00000185950","IRS2"
"ENSG00000088926","F11"
"ENSG00000067082","KLF6"
"ENSG00000196739","COL27A1"
"ENSG00000163395","IGFN1"
"ENSG00000164761","TNFRSF11B"
"ENSG00000245532","NEAT1"
"ENSG00000230561","CCDC192"
"ENSG00000107736","CDH23"
"ENSG00000078596","ITM2A"
"ENSG00000146374","RSPO3"
"ENSG00000056736","IL17RB"
"ENSG00000112902","SEMA5A"
"ENSG00000112773","TENT5A"
"ENSG00000259104","PTCSC3"
"ENSG00000137962","ARHGAP29"
"ENSG00000113916","BCL6"
"ENSG00000112539","C6orf118"
"ENSG00000110002","VWA5A"
"ENSG00000179388","EGR3"
"ENSG00000227954","TARID"
"ENSG00000178878","APOLD1"
"ENSG00000176046","NUPR1"
"ENSG00000132874","SLC14A2"
"ENSG00000124467","PSG8"
"ENSG00000269964","MEI4"
"ENSG00000198915","RASGEF1A"
"ENSG00000187950","OVCH1"
"ENSG00000215277","RNF212B"
"ENSG00000171385","KCND3"
"ENSG00000163545","NUAK2"
"ENSG00000168994","PXDC1"
"ENSG00000196553","CCDC196"
"ENSG00000120162","MOB3B"
"ENSG00000105707","HPN"
"ENSG00000089356","FXYD3"
"ENSG00000041982","TNC"
"ENSG00000138798","EGF"
"ENSG00000125733","TRIP10"
"ENSG00000283378","CNTNAP3C"
"ENSG00000064989","CALCRL"
"ENSG00000137959","IFI44L"
"ENSG00000137767","SQOR"
"ENSG00000149948","HMGA2"
"ENSG00000019991","HGF"
"ENSG00000146233","CYP39A1"
"ENSG00000133069","TMCC2"
"ENSG00000134765","DSC1"
"ENSG00000142227","EMP3"
"ENSG00000177076","ACER2"
"ENSG00000114315","HES1"
"ENSG00000160183","TMPRSS3"
"ENSG00000183963","SMTN"
"ENSG00000184489","PTP4A3"
"ENSG00000198743","SLC5A3"
"ENSG00000170703","TTLL6"
"ENSG00000159403","C1R"
"ENSG00000102362","SYTL4"
"ENSG00000149451","ADAM33"
"ENSG00000151929","BAG3"
"ENSG00000243927","MRPS6"
"ENSG00000130940","CASZ1"
"ENSG00000158270","COLEC12"
"ENSG00000173077","DEC1"
"ENSG00000073849","ST6GAL1"
"ENSG00000065675","PRKCQ"
"ENSG00000183010","PYCR1"
"ENSG00000183196","CHST6"
"ENSG00000153976","HS3ST3A1"
"ENSG00000198355","PIM3"
"ENSG00000197956","S100A6"
"ENSG00000182118","FAM89A"
"ENSG00000172216","CEBPB"
"ENSG00000127311","HELB"
"ENSG00000154127","UBASH3B"
"ENSG00000134294","SLC38A2"
"ENSG00000134070","IRAK2"
"ENSG00000106211","HSPB1"
"ENSG00000138376","BARD1"
"ENSG00000180287","PLD5"
"ENSG00000142733","MAP3K6"
"ENSG00000182541","LIMK2"
"ENSG00000204388","HSPA1B"
"ENSG00000204389","HSPA1A"
"ENSG00000142089","IFITM3"
"ENSG00000163145","C1QTNF7"
"ENSG00000139178","C1RL"
"ENSG00000158373","HIST1H2BD"
"ENSG00000131831","RAI2"
"ENSG00000131724","IL13RA1"
"ENSG00000133687","TMTC1"
"ENSG00000120738","EGR1"
"ENSG00000020577","SAMD4A"
"ENSG00000099377","HSD3B7"
"ENSG00000163898","LIPH"
"ENSG00000146477","SLC22A3"
"ENSG00000165507","DEPP1"
"ENSG00000090530","P3H2"
"ENSG00000086544","ITPKC"
"ENSG00000125430","HS3ST3B1"
"ENSG00000115594","IL1R1"
"ENSG00000164330","EBF1"
"ENSG00000127528","KLF2"
"ENSG00000181019","NQO1"
"ENSG00000188763","FZD9"
"ENSG00000077150","NFKB2"
"ENSG00000148154","UGCG"
"ENSG00000149131","SERPING1"
"ENSG00000169302","STK32A"
"ENSG00000128016","ZFP36"
"ENSG00000106100","NOD1"
"ENSG00000184500","PROS1"
"ENSG00000188313","PLSCR1"
"ENSG00000123358","NR4A1"
"ENSG00000149658","YTHDF1"
"ENSG00000177706","FAM20C"
"ENSG00000221963","APOL6"
"ENSG00000188483","IER5L"
"ENSG00000145623","OSMR"
"ENSG00000184557","SOCS3"
"ENSG00000143036","SLC44A3"
"ENSG00000100292","HMOX1"
"ENSG00000080824","HSP90AA1"
"ENSG00000104419","NDRG1"
"ENSG00000186451","SPATA12"
"ENSG00000006062","MAP3K14"
"ENSG00000139117","CPNE8"
"ENSG00000185201","IFITM2"
"ENSG00000097046","CDC7"
"ENSG00000173805","HAP1"
"ENSG00000187634","SAMD11"
"ENSG00000196136","SERPINA3"
"ENSG00000169504","CLIC4"
"ENSG00000026508","CD44"
"ENSG00000072274","TFRC"
"ENSG00000116717","GADD45A"
"ENSG00000113368","LMNB1"
"ENSG00000174226","SNX31"
"ENSG00000133742","CA1"
"ENSG00000142627","EPHA2"
"ENSG00000169902","TPST1"
"ENSG00000169242","EFNA1"
"ENSG00000104635","SLC39A14"
"ENSG00000107796","ACTA2"
"ENSG00000205403","CFI"
"ENSG00000165966","PDZRN4"
"ENSG00000109846","CRYAB"
"ENSG00000167858","TEKT1"
"ENSG00000197943","PLCG2"
"ENSG00000133048","CHI3L1"
"ENSG00000234828","IQCM"
"ENSG00000154734","ADAMTS1"
"ENSG00000188766","SPRED3"
"ENSG00000139083","ETV6"
"ENSG00000140464","PML"
