"Ensembl","Gene_Symbols"
"ENSG00000215790","SLC35E2A"
"ENSG00000196581","AJAP1"
"ENSG00000116661","FBXO2"
"ENSG00000037637","FBXO42"
"ENSG00000127472","PLA2G5"
"ENSG00000075151","EIF4G3"
"ENSG00000142798","HSPG2"
"ENSG00000133216","EPHB2"
"ENSG00000204178","MACO1"
"ENSG00000198830","HMGN2"
"ENSG00000175130","MARCKSL1"
"ENSG00000116497","S100PBP"
"ENSG00000160094","ZNF362"
"ENSG00000116819","TFAP2E"
"ENSG00000117000","RLF"
"ENSG00000049089","COL9A2"
"ENSG00000196517","SLC6A9"
"ENSG00000198520","ARMH1"
"ENSG00000142937","RPS8"
"ENSG00000070759","TESK2"
"ENSG00000132780","NASP"
"ENSG00000157184","CPT2"
"ENSG00000162385","MAGOH"
"ENSG00000184313","MROH7"
"ENSG00000243725","TTC4"
"ENSG00000116641","DOCK7"
"ENSG00000162434","JAK1"
"ENSG00000162433","AK4"
"ENSG00000116754","SRSF11"
"ENSG00000137941","TTLL7"
"ENSG00000117155","SSX2IP"
"ENSG00000162643","WDR63"
"ENSG00000117174","ZNHIT6"
"ENSG00000122482","ZNF644"
"ENSG00000067208","EVI5"
"ENSG00000137962","ARHGAP29"
"ENSG00000117569","PTBP2"
"ENSG00000162627","SNX7"
"ENSG00000060718","COL11A1"
"ENSG00000134215","VAV3"
"ENSG00000065135","GNAI3"
"ENSG00000116337","AMPD2"
"ENSG00000116473","RAP1A"
"ENSG00000155363","MOV10"
"ENSG00000134250","NOTCH2"
"ENSG00000178104","PDE4DIP"
"ENSG00000136631","VPS45"
"ENSG00000118292","C1orf54"
"ENSG00000143376","SNX27"
"ENSG00000182134","TDRKH"
"ENSG00000188643","S100A16"
"ENSG00000177954","RPS27"
"ENSG00000143515","ATP8B2"
"ENSG00000160691","SHC1"
"ENSG00000116584","ARHGEF2"
"ENSG00000125462","C1orf61"
"ENSG00000162706","CADM3"
"ENSG00000177807","KCNJ10"
"ENSG00000143315","PIGM"
"ENSG00000162728","KCNJ9"
"ENSG00000188859","FAM78B"
"ENSG00000143157","POGK"
"ENSG00000143164","DCAF6"
"ENSG00000117592","PRDX6"
"ENSG00000234741","GAS5"
"ENSG00000152061","RABGAP1L"
"ENSG00000198860","TSEN15"
"ENSG00000116667","C1orf21"
"ENSG00000159176","CSRP1"
"ENSG00000163485","ADORA1"
"ENSG00000188783","PRELP"
"ENSG00000143842","SOX13"
"ENSG00000170382","LRRN2"
"ENSG00000117280","RAB29"
"ENSG00000170385","SLC30A1"
"ENSG00000174606","ANGEL2"
"ENSG00000162909","CAPN2"
"ENSG00000162923","WDR26"
"ENSG00000154380","ENAH"
"ENSG00000143811","PYCR2"
"ENSG00000182827","ACBD3"
"ENSG00000143772","ITPKB"
"ENSG00000135766","EGLN1"
"ENSG00000059588","TARBP1"
"ENSG00000077522","ACTN2"
"ENSG00000203666","EFCAB2"
"ENSG00000143653","SCCPDH"
"ENSG00000143797","MBOAT2"
"ENSG00000115758","ODC1"
"ENSG00000055917","PUM2"
"ENSG00000084676","NCOA1"
"ENSG00000143970","ASXL2"
"ENSG00000157833","GAREM2"
"ENSG00000173567","ADGRF3"
"ENSG00000138018","SELENOI"
"ENSG00000213699","SLC35F6"
"ENSG00000198522","GPN1"
"ENSG00000171094","ALK"
"ENSG00000143889","HNRNPLL"
"ENSG00000138095","LRPPRC"
"ENSG00000119729","RHOQ"
"ENSG00000138035","PNPT1"
"ENSG00000115464","USP34"
"ENSG00000082898","XPO1"
"ENSG00000169604","ANTXR1"
"ENSG00000176204","LRRTM4"
"ENSG00000066032","CTNNA2"
"ENSG00000168899","VAMP5"
"ENSG00000068654","POLR1A"
"ENSG00000114988","LMAN2L"
"ENSG00000144218","AFF3"
"ENSG00000125633","CCDC93"
"ENSG00000144119","C1QL2"
"ENSG00000163075","CFAP221"
"ENSG00000088179","PTPN4"
"ENSG00000121988","ZRANB3"
"ENSG00000196504","PRPF40A"
"ENSG00000123612","ACVR1C"
"ENSG00000007001","UPP2"
"ENSG00000172878","METAP1D"
"ENSG00000172845","SP3"
"ENSG00000281131","SCHLAP1"
"ENSG00000115368","WDR75"
"ENSG00000065413","ANKRD44"
"ENSG00000155760","FZD7"
"ENSG00000197756","RPL37A"
"ENSG00000135912","TTLL4"
"ENSG00000116120","FARSB"
"ENSG00000152049","KCNE4"
"ENSG00000169047","IRS1"
"ENSG00000168958","MFF"
"ENSG00000153823","PID1"
"ENSG00000079263","SP140"
"ENSG00000168918","INPP5D"
"ENSG00000178623","GPR35"
"ENSG00000168385","SEPTIN2"
"ENSG00000196639","HRH1"
"ENSG00000154743","TSEN2"
"ENSG00000132182","NUP210"
"ENSG00000154764","WNT7A"
"ENSG00000177463","NR2C2"
"ENSG00000206562","METTL6"
"ENSG00000206561","COLQ"
"ENSG00000131374","TBC1D5"
"ENSG00000151090","THRB"
"ENSG00000187091","PLCD1"
"ENSG00000172888","ZNF621"
"ENSG00000182606","TRAK1"
"ENSG00000160746","ANO10"
"ENSG00000075914","EXOSC7"
"ENSG00000114646","CSPG5"
"ENSG00000232112","TMA7"
"ENSG00000178035","IMPDH2"
"ENSG00000162244","RPL29"
"ENSG00000114841","DNAH1"
