Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_APICAL_SURFACE	0	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	0	NA	NA	NA	NA	NA	NA
HALLMARK_G2M_CHECKPOINT	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	0	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	0	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	0	NA	NA	NA	NA	NA	NA
HALLMARK_XENOBIOTIC_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	1	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	1	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	1	NA	NA	NA	NA	NA	NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_GLYCOLYSIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	1	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	1	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_UP	2	NA	NA	NA	NA	NA	NA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_DNA_REPAIR	2	NA	NA	NA	NA	NA	NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_APOPTOSIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_ALPHA_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_DN	2	NA	NA	NA	NA	NA	NA
HALLMARK_ANDROGEN_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_FATTY_ACID_METABOLISM	2	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_EARLY	3	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V1	3	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	3	NA	NA	NA	NA	NA	NA
HALLMARK_MYOGENESIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_INFLAMMATORY_RESPONSE	3	NA	NA	NA	NA	NA	NA
HALLMARK_HYPOXIA	3	NA	NA	NA	NA	NA	NA
HALLMARK_MTORC1_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_LATE	4	NA	NA	NA	NA	NA	NA
HALLMARK_IL2_STAT5_SIGNALING	5	0.5	0.75	0.0	0.0	0.9441310204097966	0.43694587842526855
HALLMARK_COMPLEMENT	5	0.7	0.8399999999999999	0.0	0.0	0.688633901858875	0.7389970007434931
HALLMARK_ALLOGRAFT_REJECTION	5	0.7	0.8399999999999999	0.0	0.0	0.9648683313103839	0.2833200038444688
HALLMARK_ADIPOGENESIS	5	0.3	0.6	0.0	0.0	0.9802027422558764	22.930949630238064
HALLMARK_P53_PATHWAY	6	0.5	0.75	0.0	0.0	0.9743145804840426	0.3174349331235714
HALLMARK_OXIDATIVE_PHOSPHORYLATION	6	0.1	0.30000000000000004	0.0	0.0	0.8944784945503523	23.25805372602019
HALLMARK_TNFA_SIGNALING_VIA_NFKB	6	1.0	1.0	0.0	0.0	0.9350910687744681	23.678737008601743
HALLMARK_INTERFERON_GAMMA_RESPONSE	7	0.1	0.30000000000000004	0.0	0.0	0.9772310031426986	0.682021408858372
