Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_ANGIOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	1	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	2	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	2	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	3	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	3	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	3	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	3	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	4	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	4	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_ALPHA_RESPONSE	4	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_DN	4	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	5	0.3	0.583288888888889	0.3	0.3352941176470588	0.7819585535300444	11.003538929934763
HALLMARK_COMPLEMENT	5	0.6	0.7285714285714285	0.0028	0.0076	0.9530946740795806	9.979408032150506
HALLMARK_INFLAMMATORY_RESPONSE	5	0.1	0.2833333333333333	0.4848	0.4848	0.41343146441511025	11.41659813289619
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	6	0.2	0.48571428571428577	0.0	0.0	0.9922904976691689	10.523759217831612
HALLMARK_APOPTOSIS	6	0.0989	0.2833333333333333	0.0091	0.019211111111111113	0.6522066461938583	11.291680489144218
HALLMARK_TNFA_SIGNALING_VIA_NFKB	6	0.3088	0.583288888888889	0.1277	0.18663846153846156	0.6361753882826213	10.335452380717147
HALLMARK_GLYCOLYSIS	6	0.3553	0.6040099999999999	0.0022	0.006966666666666668	0.810443330790719	10.988362316113292
HALLMARK_UV_RESPONSE_UP	6	0.5727	0.7285714285714285	1.0E-4	6.333333333333334E-4	0.9545632327822852	9.812896179036668
HALLMARK_XENOBIOTIC_METABOLISM	7	0.5	0.7083333333333333	0.011	0.0209	0.776658300877018	10.005316859570367
