Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	2	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	3	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	3	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	4	NA	NA	NA	NA	NA	NA
KEGG_ASTHMA	4	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	4	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	4	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	4	NA	NA	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	5	0.028	0.12229565217391304	0.0	0.0	0.9984203683050139	0.015858924968950486
KEGG_NON_HOMOLOGOUS_END_JOINING	5	0.0833	0.2104421052631579	0.0	0.0	0.9906643888745748	23.91030814157754
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	5	0.7878	0.8629213483146068	0.0	0.0	0.9801116733900694	0.35892313182393143
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	5	0.5158	0.7390567164179105	0.0	0.0	0.9922898474646457	0.6525176721566327
KEGG_OTHER_GLYCAN_DEGRADATION	6	0.7	0.7999999999999999	0.0	0.0	0.9870759303197484	0.2638619915055114
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	6	0.23	0.44678399999999996	0.0	0.0	0.946505282318397	0.2859095291873923
KEGG_HISTIDINE_METABOLISM	6	0.08	0.2104421052631579	0.0	0.0	0.8994464408631	23.617052201434788
KEGG_SULFUR_METABOLISM	6	0.68	0.7960975609756098	0.0	0.0	0.9780141752150446	0.5375838223073506
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	6	0.06	0.1736470588235294	0.0	0.0	0.9969569163740598	0.620605555632027
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	6	0.68	0.7960975609756098	0.0	0.0	0.9467944225845829	23.93209003620622
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	7	0.7	0.7999999999999999	0.0	0.0	0.9561295379736519	0.5390491980256302
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	7	0.7	0.7999999999999999	0.0	0.0	0.9928706959937313	0.21750323682956116
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	7	0.5	0.7272727272727273	0.0	0.0	0.994403291125717	0.31638091940546276
KEGG_RIBOFLAVIN_METABOLISM	7	0.0197	0.10506666666666666	0.0	0.0	0.9989593970180306	0.29289610589091747
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	7	0.9629	0.9730357894736842	0.0	0.0	0.9289536151174955	23.66281008292615
KEGG_NITROGEN_METABOLISM	7	0.2327	0.44678399999999996	0.0	0.0	0.9670647957592075	23.758018709019815
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	7	0.0055	0.03977142857142857	0.0	0.0	0.999800280354562	0.4422926664051657
KEGG_LINOLEIC_ACID_METABOLISM	7	0.0058	0.03977142857142857	0.0	0.0	0.9609697342750719	23.740357982925513
