GENE_SYMBOLS,refseq_ids
KLHL17,NM_198317
PADI2,NM_007365
C1QA,NM_001347465
C1QC,NM_001114101
S100A11,NM_005620
FCGR3A,NM_000569
FAM163A,NM_001329712
WDR64,NM_001367482
TMEM45A,NM_001363876
OTUD4,NM_001102653
SCGN,NM_006998
PSORS1C1,NM_014068
PXT1,NM_152990
BEND6,NM_001318539
RSPH10B2,NM_001099697
CDCA7L,NM_001127370
TBXAS1,NM_001061
RASEF,NM_152573
CTSV,NM_001201575
CDK9,NM_001261
ECHDC3,NM_024693
STOX1,NM_001130159
SRGN,NM_001321053
ZCCHC24,NM_153367
ROM1,NM_000327
CCND1,NM_053056
KRTAP5-8,NM_021046
HEPN1,NM_001037558
NRIP2,NM_031474
CSRNP2,NM_030809
TDG,NM_001008411
CAB39L,NM_001079670
FKBP3,NM_002013
KCNAB3,NM_004732
PIEZO2,NM_001378183
PPP1R14A,NM_001243947
ZNF226,NM_001032372
IZUMO2,NM_001321449
MGME1,NM_001310338
EFCAB8,NM_001143967
CRKL,NM_005207
P2RX6,NM_001159554
DOCK11,NM_144658
PNMA6F,NM_001354980
