NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ACOT4	acyl-CoA thioesterase 4 [Source:HGNC Symbol;Acc:HGNC:19748]	1918	0.3836890757083893	-0.026127998	Yes	
row_1	YOD1	YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]	2879	0.24985136091709137	0.0012392346	Yes	
row_2	ELOVL2	ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]	3227	0.2139361947774887	0.097626574	Yes	
row_3	PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:18281]	4201	0.13228633999824524	0.040742103	Yes	
row_4	ACOT2	acyl-CoA thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:18431]	4313	0.12480571866035461	0.11101511	Yes	
row_5	ACOX3	acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]	4864	0.08775188773870468	0.08793882	Yes	
row_6	ELOVL6	ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]	4992	0.07929366827011108	0.123911664	Yes	
row_7	ELOVL5	ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]	5273	0.06202380731701851	0.12430286	Yes	
row_8	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:18646]	5326	0.059058334678411484	0.1576369	Yes	
row_9	BAAT	bile acid-CoA:amino acid N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:932]	5755	0.03657727316021919	0.1174935	No	
