pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,3.62080194007119e-17,4.20013025048258e-15,1.06720998682811,-0.718341381721209,-2.69382473096288,70,RPS8|RPS12|RPS9|RPS10|RPL34|RPL9|RPS27A|RPL24|RPL41|RPL29|RPL21|RPL35|RPL36A|RPS29|RPL7A|RPS24|RPL11|RPL27A|RPL8|RPL23|RPL35A|RPL36AL|RPS18|RPL26|FAU|RPS21|RPS5|RPS15A|RPS3A|RPL30|RPL32|RPL37|RPL13|RPL27|RPL37A|RPL10|RPL7|RPS2|RPS13|RPLP1|RPS19|RPS27|RPS23|RPL18A|RPS15|RPL39|RPS28|RPL38|RPL19|RPL13A|RPS4X|RPL10A|RPL17|RPL23A|RPS16|RPL6|RPL3
KEGG_HUNTINGTONS_DISEASE,1.94224665111292e-11,8.55265146824622e-10,0.863415391606693,-0.728626986318676,-2.49864661159886,44,NDUFS5|COX7A2|NDUFB1|UQCRQ|NDUFS6|COX5B|UQCR11|ATP5PF|ATP5PD|COX4I1|NDUFA1|ATP5F1E|NDUFA4|NDUFB7|NDUFB3|COX7B|NDUFC1|NDUFB2|NDUFB9|POLR2L|COX6B1|ATP5MC1|UQCRB|COX7A1|NDUFB10|BAX|NDUFA6|ATP5MC2|COX7C|UQCR10|UQCRFS1|SLC25A5|CYC1|HAP1|POLR2I|POLR2K|NDUFB5|ATP5MC3|NDUFA7|CYCS
KEGG_PARKINSONS_DISEASE,2.21189262109816e-11,8.55265146824622e-10,0.863415391606693,-0.736352651760176,-2.49534070410956,41,PARK7|NDUFS5|COX7A2|NDUFB1|UQCRQ|NDUFS6|COX5B|UQCR11|ATP5PF|ATP5PD|COX4I1|NDUFA1|ATP5F1E|NDUFA4|NDUFB7|NDUFB3|COX7B|NDUFC1|NDUFB2|NDUFB9|COX6B1|ATP5MC1|UQCRB|COX7A1|NDUFB10|NDUFA6|ATP5MC2|COX7C|UQCR10|UQCRFS1|SLC25A5
KEGG_OXIDATIVE_PHOSPHORYLATION,1.68568691383254e-10,4.88849205011436e-09,0.826657301178302,-0.718770818709135,-2.44855859080668,42,NDUFS5|COX7A2|NDUFB1|UQCRQ|NDUFS6|COX5B|UQCR11|ATP5PF|ATP5PD|COX4I1|NDUFA1|ATP5F1E|NDUFA4|NDUFB7|NDUFB3|COX7B|NDUFC1|ATP6V1F|NDUFB2|NDUFB9|COX6B1|ATP5MC1|UQCRB|COX7A1|ATP5MF|NDUFB10|NDUFA6|ATP5MC2|COX7C|UQCR10|UQCRFS1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,5.14456343495833e-10,1.19353871691033e-08,0.801215574617779,-0.661061298526454,-2.37951060244064,56,COX7A2|NDUFB1|UQCRQ|NDUFS6|COX5B|UQCR11|ATP5PF|ATP5PD|COX4I1|NDUFA1|ATP5F1E|NDUFA4|NDUFB7|NDUFB3|COX7B|NDUFC1|ATP6V1F|NDUFB2|COX6B1|ATP5MC1|UQCRB|SURF1|PHYH|ATP5MF|TIMM8B|BAX|NDUFA6|ATP5MC2|COX7C|UQCR10|UQCRFS1|SLC25A5|CYC1|TIMM13|GPX4|NDUFB5|ATP5MC3|NDUFA7|LDHA|TIMM10|CYCS
KEGG_ALZHEIMERS_DISEASE,1.72120423278335e-08,3.32766151671447e-07,0.73376198835648,-0.698717619917002,-2.31547482554355,37,NDUFS5|COX7A2|NDUFB1|UQCRQ|NDUFS6|COX5B|UQCR11|ATP5PF|ATP5PD|COX4I1|NDUFA1|ATP5F1E|NDUFA4|NDUFB7|NDUFB3|COX7B|NDUFC1|NDUFB2|NDUFB9|COX6B1|ATP5MC1|UQCRB|COX7A1|NDUFB10|NDUFA6|ATP5MC2|COX7C|UQCR10|UQCRFS1
KEGG_CARDIAC_MUSCLE_CONTRACTION,2.32201833769778e-05,0.000384791610247061,0.575610261071129,-0.753631718273491,-2.09900279741894,17,COX7A2|UQCRQ|COX5B|UQCR11|COX4I1|COX7B|COX6B1|UQCRB|COX7A1|COX7C|ATP1B2|UQCR10|UQCRFS1|CYC1
HALLMARK_MYC_TARGETS_V1,0.00043000544713774,0.00623507898349723,0.49849310876659,-0.560683104498614,-1.85804333047785,37,CCT7|RPS10|RPL34|EIF3D|ODC1|EEF1B2|RPS5|HDDC2|RPS2|SF3A1|RPL6|CYC1|RANBP1|PHB1|RPL18|SNRPD1|RPL14|LDHA|LSM7|AIMP2|IMPDH2|SET|APEX1|SRM|EIF4H|RPLP0|ERH|GNL3|VDAC1|NPM1
KEGG_PROTEASOME,0.00233509100086638,0.0300967284556112,0.431707695803346,-0.843535512976835,-1.73627883808024,6,PSMC5|PSMB10|POMP|PSMB6
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00970569818409518,0.112586098935504,0.260820567718869,0.489187162394294,1.66921847691414,27,ABI3BP|CCN2|COL5A3|WIPF1|DCN|PTHLH|COL5A2|IGFBP3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0131599809735215,0.138777981175317,0.158177999589196,-0.723892917341219,-1.62142377336007,8,ATOX1|NDUFA6|FTL|GLRX|LAMTOR5|GPX4
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0183537263626251,0.17741935483871,0.177673526439218,0.658426135785786,1.70374592769599,10,RIPK2|IFITM3|TENT5A
HALLMARK_COAGULATION,0.029635457644899,0.264439468216022,0.13525091239264,0.74704919256271,1.6625777189322,6,S100A1|PLAT
HALLMARK_DNA_REPAIR,0.0427759497457374,0.333726311344161,0.0841553633643137,-0.501468158762681,-1.4822543122678,22,POLE4|SURF1|GMPR2|MRPL40|SNAPC5|TAF13|POLR2I|GPX4|POLR2K|NT5C|IMPDH2|COX17
HALLMARK_KRAS_SIGNALING_DN,0.0460081190798376,0.333726311344161,0.109869472131707,0.660726841122347,1.6025718838521,8,ENTPD7|NRIP2|PDE6B|TEX15|SGK1
