pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,3.30480468160136e-32,6.97313787817886e-30,1.47456250139425,0.855396178154921,2.1734040609664,83,RPL9|RPS27A|RPL41|RPS8|RPL7A|RPL35A|RPS9|RPL21|FAU|RPS12|RPL34|RPL11|RPL23|RPS27|RPS15A|RPS23|RPS10|RPL36AL|RPLP1|RPL24|RPS13|RPL18A|RPL32|RPL36A|RPS29|RPL14|RPS24|RPL8|RPS15|RPL30|RPL19|RPL22|RPL26|RPS25|RPS28|RPLP2|RPL17|RPS21|RPL29|RPL35|RPL27A|RPL37A|RPL10|RPL18|RPS5|RPS19|RPS26|RPL39|RPL3|RPL23A|RPS3A|RPL13|RPS2|RPS4X|RPS18|RPL27|RPL28|RPS16|RPL38|RPL7|RPL10A|RPS27L|RPS3|RPL6|RPS7|RPL5|RPL15|RPS6|RPL37|UBA52
KEGG_OXIDATIVE_PHOSPHORYLATION,5.70248168312193e-13,6.01611817569363e-11,0.921426003494898,0.713976741093371,1.81070537203084,80,ATP5PF|NDUFS6|COX7A2|ATP5MF|UQCRQ|NDUFC1|COX4I1|COX6B1|NDUFB10|ATP5MG|UQCRB|ATP5ME|COX6C|ATP5F1E|UQCR11|UQCR10|NDUFB1|NDUFA11|LHPP|ATP5PO|NDUFB9|NDUFB7|NDUFS5|NDUFA4|UQCRH|COX7B|NDUFB2|COX7C|COX5B|NDUFA1|NDUFB5|NDUFB3|ATP5PD|ATP5MC1|COX6A1|NDUFS3|ATP5F1B|ATP6V1F|NDUFA5|COX7A1|COX5A|ATP5F1A|ATP5F1D|NDUFB8|ATP5MC2|NDUFS8|UQCRFS1|NDUFAB1|COX17|ATP6V1A|ATP6V0D1|CYC1|NDUFA7|NDUFC2|NDUFA2|ATP6V1G1|NDUFA6|NDUFA8|ATP6V0E2|ATP6AP1|COX8A|ATP6V0C|NDUFA3|ATP6V0B|ATP5PB
KEGG_PARKINSONS_DISEASE,1.20528247576041e-12,8.47715341284824e-11,0.910119734774459,0.724115817981224,1.82914678295869,74,ATP5PF|NDUFS6|COX7A2|UQCRQ|NDUFC1|COX4I1|COX6B1|PARK7|NDUFB10|UQCRB|COX6C|ATP5F1E|UQCR11|UQCR10|NDUFB1|ATP5PO|NDUFB9|NDUFB7|NDUFS5|NDUFA4|UQCRH|COX7B|NDUFB2|COX7C|COX5B|SLC25A5|NDUFA1|NDUFB5|CYCS|NDUFB3|ATP5PD|ATP5MC1|COX6A1|NDUFS3|ATP5F1B|NDUFA5|COX7A1|COX5A|ATP5F1A|ATP5F1D|NDUFB8|ATP5MC2|SLC25A4|NDUFS8|UQCRFS1|NDUFAB1|UBA1|UBB|CYC1|UBE2J1|VDAC1|NDUFA7|NDUFC2|NDUFA2|NDUFA6|NDUFA8
KEGG_HUNTINGTONS_DISEASE,7.38441992401649e-12,3.8952815099187e-10,0.875325132024659,0.667737329294312,1.71279804471087,100,ATP5PF|NDUFS6|COX7A2|UQCRQ|NDUFC1|COX4I1|COX6B1|NDUFB10|UQCRB|COX6C|ATP5F1E|UQCR11|UQCR10|NDUFB1|AP2M1|ATP5PO|NDUFB9|NDUFB7|NDUFS5|NDUFA4|UQCRH|COX7B|NDUFB2|COX7C|AP2S1|COX5B|SLC25A5|NDUFA1|NDUFB5|POLR2K|POLR2I|CYCS|NDUFB3|ATP5PD|ATP5MC1|COX6A1|NDUFS3|ATP5F1B|NDUFA5|COX7A1|COX5A|ATP5F1A|ATP5F1D|NDUFB8|ATP5MC2|SLC25A4|NDUFS8|CLTC|UQCRFS1|BAX|NDUFAB1|POLR2L|CYC1|VDAC1|NDUFA7|NDUFC2|NDUFA2|NDUFA6|NDUFA8|DCTN1|COX8A
KEGG_ALZHEIMERS_DISEASE,9.66574109947534e-12,4.07894274397859e-10,0.875325132024659,0.689743314998368,1.75590679840439,86,ATP5PF|NDUFS6|COX7A2|UQCRQ|NDUFC1|COX4I1|COX6B1|NDUFB10|UQCRB|COX6C|ATP5F1E|UQCR11|UQCR10|NDUFB1|ATP5PO|NDUFB9|NDUFB7|NDUFS5|NDUFA4|UQCRH|COX7B|NDUFB2|COX7C|COX5B|NDUFA1|NDUFB5|APH1A|CYCS|NDUFB3|ATP5PD|ATP5MC1|COX6A1|NDUFS3|ATP5F1B|NDUFA5|COX7A1|COX5A|ATP5F1A|BAD|ATP5F1D|NDUFB8|ATP5MC2|APOE|NDUFS8|UQCRFS1|NDUFAB1|CYC1|GAPDH|CHP1|CALM2|NDUFA7|NDUFC2|NDUFA2|NDUFA6|NDUFA8
HALLMARK_OXIDATIVE_PHOSPHORYLATION,7.16531273842676e-11,2.51980164634674e-09,0.839088935621274,0.62402403731906,1.61864523658103,131,ATP5PF|NDUFS6|COX7A2|ATP5MF|UQCRQ|NDUFC1|COX4I1|COX6B1|ATP5MG|UQCRB|ATP5ME|COX6C|ATP5F1E|UQCR11|UQCR10|NDUFB1|ATP5PO|NDUFB7|NDUFA4|TIMM13|UQCRH|COX7B|NDUFB2|COX7C|COX5B|SLC25A5|GPX4|NDUFA1|NDUFB5|CYCS|IDH1|NDUFB3|ATP5PD|ATP5MC1|COX6A1|SURF1|TIMM10|NDUFS3|ATP5F1B|ATP6V1F|NDUFA5|COX5A|SLC25A3|ATP5F1A|ATP5F1D|IDH3G|NDUFB8|ATP5MC2|SLC25A4|LDHA|NDUFS8|UQCRFS1|BAX|NDUFAB1|FXN|COX17|IDH3A|TIMM8B|ECI1|MDH2|CYC1|VDAC1|TOMM70|NDUFA7|NDUFC2|NDUFA2|ATP6V1G1|NDUFA6|NDUFA8|OGDH|ATP6AP1|COX8A|TOMM22|MDH1|ATP6V0C|MPC1|NQO2|NDUFA3|ATP6V0B|ATP5PB
KEGG_CARDIAC_MUSCLE_CONTRACTION,1.30912026310925e-06,3.94606250737217e-05,0.643551836150722,0.723170607700564,1.74243779217392,35,COX7A2|UQCRQ|COX4I1|COX6B1|UQCRB|COX6C|UQCR11|UQCR10|ATP1B2|UQCRH|COX7B|COX7C|COX5B|COX6A1|COX7A1|COX5A|UQCRFS1
HALLMARK_MYC_TARGETS_V1,0.000150773852941339,0.00397666037132782,0.518848077743792,0.53487211578632,1.38312137747446,120,CCT7|RPL34|HDDC2|RPS10|RPL14|EIF2S1|RPL22|RPL18|RPS5|EEF1B2|RPS2|HNRNPA2B1|SET|TRIM28|RANBP1|LSM7|VBP1|SNRPG|ERH|RPS3|RPL6|NOP56|EIF3D|RPS6|COX5A|SLC25A3|ODC1|SNRPB2|H2AZ1|SF3A1|POLD2|PCNA|IMPDH2|LDHA|NDUFAB1|NME1|YWHAE|APEX1|MRPS18B|HNRNPA1|PSMC4|MRPL9|CYC1|VDAC1|NHP2|SRM|TOMM70|SRSF7|EIF4G2|SRSF3|DDX18|RPLP0|SNRPD3|HSPD1|NOLC1|FBL|SRSF1|PTGES3|SNRPD1|KARS1|PSMD8|PHB1|VDAC3|AIMP2|TXNL4A|DDX21|EIF4H
HALLMARK_PANCREAS_BETA_CELLS,0.0047995200479952,0.107599240075992,0.208826601974224,0.736262534653714,1.60688743952143,12,SPCS1|SST|SRP14|SRP9
KEGG_SPLICEOSOME,0.0050994900509949,0.107599240075992,0.202498775969141,0.54059334943237,1.3490860452364,61,CWC15|LSM3|BUD31|LSM7|SNRPG|RBM25|SLU7|LSM4|SNRPB2|RBM8A|SF3A1|SNRPF|DDX39B|SRSF9|PLRG1|HNRNPA1|PPIH|PRPF8|ZMAT2|SRSF7|LSM5|HSPA8|PUF60|SF3B5|SRSF3|DHX38|BCAS2|SNRPD3|EFTUD2|SNU13|PRPF38A|SRSF1|SNRPD1|TXNL4A|SNRPE
