GENE_SYMBOLS,refseq_ids
HES4,NM_001142467
AURKAIP1,NM_001127229
GABRD,NM_000815
LRRC47,NM_020710
PARK7,NM_001123377
CORT,NM_001302
SRM,NM_003132
MRTO4,NM_016183
RPL11,NM_000975
HMGN2,NM_005517
ATP5IF1,NM_016311
SNHG3,NR_002909
FABP3,NM_001320996
EIF3I,NM_001394168
SYNC,NM_001161708
C1orf216,NM_001348691
LSM10,NM_032881
C1orf122,NM_001142726
NDUFS5,NM_001184979
PPT1,NM_000310
SVBP,NM_199342
DPH2,NM_001039589
RPS8,NM_001012
TAF13,NM_005645
LAMTOR5,NM_001382293
SYT6,NM_001253772
ATP1A1,NM_000701
RFX5,NM_000449
SNAPIN,NM_012437
RPS27,NM_001030
HAX1,NM_001018837
DPM3,NM_018973
SSR2,NM_003145
TSTD1,NM_001113205
UFC1,NM_016406
PCP4L1,NM_001102566
GAS5,NR_002578
ANGPTL1,NM_001376763
RGS16,NM_002928
B3GALT2,NM_003783
PHLDA3,NM_012396
CYB5R1,NM_016243
SNRPE,NM_001304464
SRP9,NM_001130440
HIST3H2A,NA
GNG4,NM_001098721
COX20,NM_001312871
ZNF672,NM_024836
RPS7,NM_001011
ODC1,NM_001287188
OST4,NM_001134693
ATRAID,NM_001170795
FNDC4,NM_022823
CRIM1-DT,NR_037631
MCFD2,NM_001171506
RPS27A,NM_001135592
PCYOX1,NM_016297
CCT7,NM_001009570
BOLA3,NM_001035505
POLE4,NM_019896
COX5B,NM_001862
MZT2B,NM_001330282
IMP4,NM_001320304
NXPH2,NM_007226
ATP5MC3,NM_001002256
MAIP1,NM_001369399
NDUFB3,NM_001257102
SUMO1,NM_001005781
EEF1B2,NM_001037663
RPL37A,NM_000998
AAMP,NM_001087
RETREG2,NM_001321109
CHPF,NM_001195731
INHA,NM_002191
SCG2,NM_003469
ARL4C,NM_001282431
COPS9,NM_001163424
DUSP28,NM_001033575
SLC6A1,NM_001348250
RPL32,NM_000994
LSM3,NM_014463
RPL15,NM_001253379
RPSA,NM_001304288
EIF1B,NM_005875
RPL14,NM_001034996
CCK,NM_000729
TMA7,NM_001329417
IMPDH2,NM_000884
TUSC2,NM_007275
C3orf18,NM_001171740
MANF,NM_006010
RBM15B,NM_013286
RPL29,NM_000992
SPCS1,NM_014041
PRKCD,NM_001316327
SELENOK,NM_021237
RPL24,NM_000986
COX17,NM_001382002
RNF7,NM_001201370
WWTR1,NM_001168278
P2RY14,NM_001081455
IGSF10,NM_001178145
SEC62,NM_003262
NDUFB5,NM_001199957
DNAJC19,NM_001190233
CAMK2N2,NM_033259
EPHB3,NM_004443
MAGEF1,NM_022149
SST,NM_001048
NCBP2AS2,NM_001355243
RPL35A,NM_000996
C4orf48,NM_001141936
MSANTD1,NM_001012982
NSG1,NM_001040101
RPL9,NM_000661
SLC10A4,NM_152679
OCIAD2,NM_001014446
KIT,NM_000222
PYURF,NM_032906
NAP1L5,NM_153757
H2AFZ,NA
RPL34,NM_000995
SNHG8,NR_003584
TRPC3,NM_001130698
NDUFC1,NM_001184986
RPS3A,NM_001006
PDGFC,NM_016205
SCRG1,NM_001329597
NDUFS6,NM_004553
MED10,NM_032286
ZNF622,NM_033414
RPL37,NM_000997
BTF3,NM_001037637
RPS23,NM_001025
TMEM167A,NM_174909
HAPLN1,NM_001884
COX7C,NM_001867
PRDM6,NM_001136239
HINT1,NM_005340
UQCRQ,NM_014402
VDAC1,NM_001401008
PCDHGA1,NM_018912
FGF1,NM_000800
RPS14,NM_001025070
ATOX1,NM_004045
NUDCD2,NM_001329991
SLIT3,NM_001271946
GABBR1,NM_001319053
RPP21,NM_001199120
HLA-B,NM_005514
C6orf47,NM_021184
SNHG32,NM_001040437
SLC39A7,NM_001077516
RPS18,NM_022551
PFDN6,NM_001185181
CUTA,NM_001014433
RPS10,NM_001014
RPL10A,NM_007104
TOMM6,NM_001134493
TBCC,NM_003192
DNPH1,NM_006443
LRRC73,NM_001012974
MRPL14,NM_001318767
KHDRBS2-OT,NA
COX7A2,NM_001366292
LYRM2,NM_020466
NDUFAF4,NM_014165
PPIL6,NM_001111298
TPD52L1,NM_001003395
HDDC2,NM_016063
RPS12,NM_001016
ABRACL,NM_021243
HECA,NM_016217
TXLNB,NM_153235
SF3B5,NM_031287
VIP,NM_003381
ZFAND2A,NM_001365381
PSMG3,NM_001134340
MRM2,NM_013393
AIMP2,NM_001326606
NDUFA4,NM_002489
ETV1,NM_001163147
TOMM7,NM_019059
CYCS,NM_018947
LSM5,NM_001130710
MRPS24,NM_032014
SNHG15,NR_003697
SEC61G,NM_001012456
MRPS17,NM_015969
PHKG1,NM_001258459
CHCHD2,NM_001320327
SPDYE21P,NA
EIF4H,NM_022170
PDAP1,NM_014891
ATP5MF,NM_001003713
PPP1R35,NM_001346938
VGF,NM_003378
FIS1,NM_016068
SPDYE2,NM_001031618
ATP6V1F,NM_001198909
FMC1,NM_197964
NDUFB2,NM_004546
ATP6V0E2,NM_001100592
NEIL2,NM_001135746
R3HCC1,NM_001136108
DUSP4,NM_001394
SARAF,NM_001284239
LSM1,NM_014462
TCIM,NM_020130
SFRP1,NM_003012
VDAC3,NM_001135694
SMIM19,NM_001135674
CRH,NM_000756
SNHG6,NR_002599
RPL7,NM_000971
RBIS,NM_001099670
MMP16,NM_005941
UQCRB,NM_001199975
RPL30,NM_000989
POLR2K,NM_005034
CCN3,NM_002514
NDUFB9,NM_001278645
GRINA,NM_000837
CYC1,NM_001916
RPL8,NM_000973
C8orf33,NM_023080
RRAGA,NM_006570
DCTN3,NM_001281425
TOMM5,NM_001001790
GADD45G,NM_006705
SEC61B,NM_006808
ATP6V1G1,NM_004888
RPL35,NM_007209
RPL12,NM_000976
SET,NM_001122821
ENDOG,NM_004435
SPACA9,NM_001316897
RPL7A,NM_000972
SURF1,NM_001280787
SURF2,NM_001278928
COL5A1,NM_000093
SNHG7,NM_032887
TMEM141,NM_032928
PHPT1,NM_001135860
TMEM203,NM_053045
PHYH,NM_001037537
DCLRE1C,NM_001033855
FAM241B,NM_145306
CFAP70,NM_001350933
CHCHD1,NM_203298
RPS24,NM_001026
PGAM1,NM_001317079
GOT1,NM_002079
PPRC1,NM_001288727
ATP5MD,NA
RNH1,NM_002939
RPLP2,NM_001004
POLR2L,NM_021128
CD81,NM_001297649
MRPL17,NM_022061
RPL27A,NM_000990
TMEM9B,NM_001286094
SCUBE2,NM_001170690
AMPD3,NM_000480
RPS13,NM_001017
LDHA,NM_001135239
CD59,NM_000611
HSD17B12,NM_016142
ACP2,NM_001131064
TIMM10,NM_012456
SELENOH,NM_001321335
TMEM258,NM_014206
