pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,1.09027897282193e-22,2.26778026346962e-20,1.22950405660873,-0.757010286040199,-3.13338162251417,82,RPS12|RPS8|RPS10|RPS27A|RPL26L1|RPS29|RPS15A|RPS24|RPL24|RPS3A|RPL30|RPL36AL|RPL35|RPL26|RPL34|RPS13|RPL10A|RPS26|RPL41|RPL29|RPL9|RPL38|RPS21|RPL11|RPL21|RPL12|RPS27|RPL37|RPL36A|RPL10|RPS18|RPL35A|RPS3|RPL39|FAU|RPL27A|RPL6|RPLP1|RPL36|RPL37A|RPL18|RPL22|RPL7|RPS19|RPL17|RPS23|RPL18A|RPS4X|RPLP2|RPL32|RPS7|RPL19|RSL24D1|RPL27|RPS15|RPS9|RPS28|RPS16|RPS11|RPL7A|RPL23|RPS25|RPL23A|RPS5|RPL3|RPS2|RPL22L1|RPL13|RPS20|RPL15|RPS17|RPS6|RPL14|RPL8
KEGG_OXIDATIVE_PHOSPHORYLATION,2.22721176492256e-16,2.31630023551946e-14,1.03769615548758,-0.713316161287277,-2.89252920076123,73,COX7A1|COX7A2|NDUFA1|UQCRQ|NDUFB2|NDUFB1|COX6C|COX17|NDUFA7|UQCR11|ATP5F1E|ATP5MC1|COX5B|NDUFS6|ATP5PD|UQCR10|NDUFS5|NDUFB9|NDUFA2|NDUFB8|ATP5PF|NDUFAB1|COX6B1|ATP5MF|COX8A|NDUFA5|ATP4A|ATP5ME|UQCRFS1|COX7B|UQCRB|NDUFA6|NDUFA8|NDUFB3|NDUFC2|COX5A|NDUFB7|COX7C|NDUFB10|NDUFA3|ATP5MC2|COX4I1
KEGG_PARKINSONS_DISEASE,2.84911803213746e-14,1.97538850228197e-12,0.965327754226083,-0.685466340072998,-2.76318914664153,71,COX7A1|COX7A2|NDUFA1|UQCRQ|NDUFB2|NDUFB1|COX6C|NDUFA7|UQCR11|ATP5F1E|ATP5MC1|COX5B|NDUFS6|ATP5PD|UQCR10|NDUFS5|NDUFB9|NDUFA2|NDUFB8|ATP5PF|NDUFAB1|COX6B1|COX8A|NDUFA5|UQCRFS1|COX7B|UQCRB|NDUFA6|NDUFA8|NDUFB3|NDUFC2|COX5A|NDUFB7|COX7C|NDUFB10|NDUFA3|ATP5MC2|COX4I1|PARK7|UQCRH
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1.19663360343132e-13,5.72472061584052e-12,0.943632225232838,-0.610760170236231,-2.63461289425535,102,COX7A2|NDUFA1|UQCRQ|NDUFB2|NDUFB1|COX6C|COX17|NDUFA7|UQCR11|ATP5F1E|ATP5MC1|COX5B|NDUFS6|ATP5PD|UQCR10|NDUFA2|NDUFB8|ATP5PF|NDUFAB1|COX6B1|ATP5MF|COX8A|NDUFA5|TIMM8B|ATP5ME|UQCRFS1|COX7B|UQCRB|NDUFA6|NDUFA8|NDUFB3|NDUFC2|COX5A|NDUFB7|COX7C|ETFB|TIMM10|NDUFA3|MRPS12|ATP5MC2|COX4I1|UQCRH|BAX|NDUFC1|SURF1|NDUFA4|TIMM13|MRPL34|ATP5MC3|ISCU|COX6A1|ATP5PB|GPX4|TIMM17A|CYCS|ATP6V1F|VDAC2|IDH3B|ISCA1|PDHB
KEGG_HUNTINGTONS_DISEASE,1.3761347634232e-13,5.72472061584052e-12,0.943632225232838,-0.647888883048803,-2.7029737481435,87,COX7A1|COX7A2|NDUFA1|UQCRQ|NDUFB2|NDUFB1|COX6C|POLR2I|CLTCL1|NDUFA7|UQCR11|ATP5F1E|ATP5MC1|COX5B|NDUFS6|ATP5PD|UQCR10|NDUFS5|POLR2L|NDUFB9|NDUFA2|NDUFB8|ATP5PF|POLR2J|NDUFAB1|COX6B1|COX8A|NDUFA5|BDNF|UQCRFS1|COX7B|UQCRB|NDUFA6|NDUFA8|NDUFB3|NDUFC2|COX5A|NDUFB7|COX7C|NDUFB10|NDUFA3|POLR2K|DCTN2|ATP5MC2|COX4I1|AP2S1
KEGG_ALZHEIMERS_DISEASE,1.56676774769352e-10,5.43146152533752e-09,0.826657301178302,-0.618491441722263,-2.53771632965895,79,COX7A1|COX7A2|NDUFA1|UQCRQ|NDUFB2|NDUFB1|COX6C|NDUFA7|UQCR11|ATP5F1E|ATP5MC1|COX5B|NDUFS6|ATP5PD|UQCR10|LPL|NDUFS5|NDUFB9|NDUFA2|NDUFB8|ATP5PF|NDUFAB1|COX6B1|COX8A|NDUFA5|UQCRFS1|COX7B|UQCRB|NDUFA6|NDUFA8|NDUFB3|NDUFC2|COX5A|NDUFB7|COX7C|NDUFB10|NDUFA3|ATP5MC2|COX4I1
HALLMARK_MYC_TARGETS_V1,1.25645884282851e-06,3.73347770440471e-05,0.643551836150722,-0.500187194281936,-2.1337070914918,97,RPS10|PSMA7|SNRPG|LSM2|HDDC2|MRPS18B|RPL34|LSM7|NDUFAB1|HSPE1|PA2G4|MCM6|RPS3|EEF1B2|SNRPB2|NME1|RPL6|MRPL9|COX5A|PSMD7|RPL18|EIF3D|RPL22|RRP9|AIMP2|SERBP1|POLE3|NCBP2|H2AZ1|ERH|RANBP1|RPS5|XRCC6|RPS2|PHB1|RPS6|ACP1|YWHAQ|SNRPD1|RPL14|SET|SRSF3|CCT4|PGK1|NHP2|FBL|HNRNPA1|VBP1|PSMD8|SSB|RAN|NOP16|NPM1
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.000405545304297496,0.0105441779117349,0.49849310876659,-0.582189890230151,-1.96448934429977,32,COX7A1|COX7A2|UQCRQ|COX6C|UQCR11|COX5B|UQCR10|COX6B1|COX8A|UQCRFS1|COX7B|UQCRB|COX5A|COX7C|COX4I1|UQCRH
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.00147713206861864,0.0341381633636309,0.45505986738723,0.692631514004053,1.89295293025242,18,CD74|CIITA|HSPA1B|HSPA1A|HLA-C|HSP90AB1|RFX5
KEGG_GAP_JUNCTION,0.0029479200786112,0.061316737635113,0.34452128726268,0.579245208178744,1.77951516055447,30,GJD2|HTR2B|TUBA1B|MAPK7|PDGFB|TUBB6|TUBB4A|TUBB|TUBB8|MAPK1|PRKG2|TUBB3|PDGFRA|TUBB4B
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.00348368170150348,0.0658732539920659,0.335068558717014,0.821591111230567,1.73746532217349,7,PIPOX|SHMT2|DAO|GATM
HALLMARK_MYC_TARGETS_V2,0.00661577608142494,0.112596762843068,0.285313392143872,-0.538649542933067,-1.7575485855414,27,DCTPP1|HSPE1|PA2G4|RRP9|AIMP2|PHB1|NOC4L|MRTO4|IMP4|PPAN|PRMT3|NOP16|NPM1|EXOSC5
KEGG_PROTEASOME,0.00703729767769177,0.112596762843068,0.265216893779997,-0.654002359898794,-1.80046839573352,14,PSMA7|POMP|PSMB6|PSMB10|PSMD7|PSME4|PSME1|PSMC1
KEGG_RNA_POLYMERASE,0.00791139240506329,0.11754068716094,0.245188063659135,-0.713811026282304,-1.79324069746915,10,POLR2I|POLR2L|POLR1H|POLR2J|POLR3K|POLR2K
HALLMARK_DNA_REPAIR,0.00939226519337017,0.1302394106814,0.248832632022043,-0.418199675080227,-1.59499668243479,54,POLR2I|COX17|GSDME|POLR1H|POLR2J|RPA2|POLD4|MRPL40|NME1|APRT|POLR2K|SAC3D1|MPG|NCBP2|SUPT4H1|GMPR2|EDF1|ALYREF|SURF1|BRF2|SNAPC5|MPC2|GUK1|NT5C|GPX4|CCNO
HALLMARK_HYPOXIA,0.012279355333845,0.159631619339985,0.161159145661682,0.434995810376092,1.55913863529804,65,INHA|TPBG|PDGFB|EFNA1|NFIL3|HS3ST1|FOSL2|PIM1|IGFBP3|ILVBL|CASP6|CCN1|SLC6A6|KLF6|SDC3|IDS|CDKN1A|CITED2|IER3|DUSP1
KEGG_PROTEIN_EXPORT,0.0367783985102421,0.449994522948844,0.114047666631429,-0.590778642048127,-1.59289388353434,13,SEC61B|SEC61G|IMMP2L|SEC11C|SPCS1|SEC62|SRP14
HALLMARK_APOPTOSIS,0.0411783338612607,0.475838524619013,0.0883886491452962,0.430087959016303,1.45188599160832,47,FDXR|NEFH|SATB1|GNA15|CCNA1|CASP8|IL18|CASP6|HSPB1|SOD2|CDKN1A|IER3|LMNA
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0436763550667714,0.478141150204655,0.0853949304825912,0.419215900708627,1.44277957136683,52,LSR|TPBG|PERP|GPER1|CCNA1|SLC24A3|ID2|TOB1|IL6ST|PTGES|IMPA2|SLC7A5|DHCR7|IGFBP4|NXT1|FKBP5|PDZK1|DYNLT3|WFS1|FOS|TSPAN13|PLK4|NBL1|JAK2|AFF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0522964984083674,0.543883583447021,0.0763778694074653,0.37933278130687,1.37667179117473,69,TRAF1|EHD1|EFNA1|ID2|NFIL3|FOSL2|IL18|NINJ1|IL6ST|FOSB|CCN1|CD83|KLF6|NFKBIA|DNAJB4|SOD2|CDKN1A|IER3|TNFSF9|IL15RA|DUSP1|NR4A3
KEGG_GNRH_SIGNALING_PATHWAY,0.0608040201005025,0.581545118235527,0.0743880192035108,0.514678072757013,1.45784271059608,21,GNRHR|MAPK7|GNRH1|ELK1|MAPK1
KEGG_BLADDER_CANCER,0.0625659050966608,0.581545118235527,0.0751440930078969,0.598978800558669,1.48067079752038,12,TYMP|E2F1|CDKN2A|CDKN1A|MAPK1
KEGG_SPLICEOSOME,0.0696635120925342,0.581545118235527,0.0875267616598382,-0.388828793749342,-1.38500608731732,39,PPIL1|SNRPG|LSM2|LSM7|CWC15|SNRPB2|LSM3|SRSF9|SNRPE|NCBP2|BUD31|ALYREF|SNRPD1|HSPA8|SYF2|SRSF3|ZMAT2|LSM4|HNRNPA1|PRPF4|PUF60|WBP11|SNU13
